"","asc_smlr","asc_grtr","b_City_Midwest_smlr","b_City_South_smlr","b_City_Northeast_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr"
"b_Vpp_Sufficient_smlr",-0.252200878983387,-0.0884161596286741,0.0342190709196423,0.0116805557745296,-0.0680884353911363,0.080653947967397,0.0829602668997168,0.0862850186491116,0.046804578790743,0.045004849164358,1,-0.00508422300829107,0.00685862653930102,0.093409093225874,-0.0568699276656324,0.00224550282460486,-0.00819623835686958,-0.0319819300608901,0.0291999358606985,0.0285635063324965,0.0311616401637464,0.0293398002285025,0.027612850878583,0.340679760941249,-0.00452068709816031,0.00525277090849639,0.0247565245902334,-0.0287441894242001
"b_Edc_MoreBachelor_smlr",-0.0421507015833897,-0.00888863860290574,0.00306775699633481,-0.0269934322039988,-0.0425601066288192,-0.22062544218334,-0.200037597507436,-0.171935017732532,-0.185455421514466,-0.332015164963541,-0.00508422300829044,1,0.0128505246044788,0.00234492115400064,0.0144169904898318,-0.00209257714313372,-0.000364768920309693,-0.00963291172405229,-0.0936705089759878,-0.0901439029227067,-0.0700669110226004,-0.0668829607355848,-0.121747765308012,-0.00307139136032561,0.330955550262389,0.00161368513586693,0.00948021200022392,0.00964372053315025
"b_Gen_NonFemale_smlr",-0.140821157837476,-0.0516798217769755,-0.000358749229809233,-0.00223915846510036,-0.018846392111234,-0.0876513411415085,-0.0957610311551359,-0.0687844591068032,-0.0227710341224788,-0.0302783601473178,0.00685862653930102,0.0128505246044789,1,0.062672482973491,0.031735354037415,-0.000673991589498733,0.0137539400548187,0.00236034150614714,-0.0324708914007497,-0.0383624652519146,-0.0219987779307104,-0.0155611831553175,-0.0233583911217028,0.00737563679461489,0.00124482671843389,0.341908616981649,0.0234673100181905,0.0297245853631129
"b_Ngh_NonUrban_smlr",-0.384559291349379,-0.142668877434974,-0.056716220698507,-0.0600698203191021,0.0874324761697128,0.0967331421293989,0.0682453331160434,0.000682744723152321,-0.0456632940396649,-0.0747212334620978,0.0934090932258743,0.00234492115400025,0.0626724829734912,1,0.105032248476566,-0.0276948367870232,-0.0164329404302868,0.0161852042429203,0.0460772338670988,0.0241621878042146,0.00632713334780685,-0.0160041231421704,-0.0251649571831928,0.0204896470654188,0.0117321088563643,0.027293258313608,0.349799980067156,0.0182970317176371
"b_Rac_Other_smlr",-0.323639759020194,-0.0990149134636873,0.014694422502476,-0.0464786455661264,-0.037214058977297,0.0831589645850414,0.0928934034016029,0.128276216487938,0.0385828260264586,0.165339326750706,-0.0568699276656325,0.0144169904898313,0.0317353540374151,0.105032248476565,1,0.00302837253205078,-0.0184157132854804,-0.0122983617744898,0.00919634588463004,0.0123834115076663,0.0269480264702476,0.0202495685281367,0.0732516796402802,-0.0247314954626373,0.00173278364275268,0.0148105146642879,0.0302037180330482,0.373677370569511
"b_City_Midwest_grtr",-0.0558088183660138,-0.177443378926859,0.327598144311677,0.103339768851392,0.103419355790067,-0.00647612995339012,-0.0108296794768499,-0.0109844737217869,0.0038969433066777,0.0185475525431477,0.00224550282460487,-0.00209257714313388,-0.000673991589498666,-0.0276948367870234,0.00302837253205074,1,0.32936248848219,0.331688929406787,-0.0818991370879434,-0.080323422400059,-0.0726402972079064,-0.00870858188199948,0.0613621480949956,-0.0263209603021263,0.0308555612856375,0.00823370222313771,-0.0677813917837982,0.0161904770723484
"b_City_South_grtr",-0.0344834120050331,-0.162865394594333,0.10282055354236,0.342123643103279,0.106882319596192,-0.0248881857137132,-0.0252311269369361,-0.0272784661333061,-0.0037244222690911,-0.0163688577111558,-0.00819623835686945,-0.000364768920309911,0.0137539400548188,-0.0164329404302868,-0.0184157132854803,0.32936248848219,1,0.343804394722555,-0.029748844950166,-0.0263769877081356,-0.0515033320795432,-0.000473721693981823,-0.0155788086045564,-0.0401213649186216,-0.0240254233407195,-0.0268679387142051,-0.012080705396971,-0.0380021272519637
"b_City_Northeast_grtr",-0.0490917664604158,-0.17193394221036,0.101853957090787,0.106326924824191,0.339024003526798,-0.00950805601131602,-0.0190649522670573,-0.0245882748146135,-0.00557180253482867,-0.00399171202555552,-0.0319819300608899,-0.00963291172405221,0.00236034150614738,0.0161852042429205,-0.0122983617744896,0.331688929406787,0.343804394722555,1,-0.0418023564772034,-0.0409806359355885,-0.0989441414249958,-0.0467632494339948,-0.0547202050310738,-0.113975404243452,0.033056693132546,0.00584797856881798,0.0703983955837186,-0.0722830144851529
"b_Age_Millenials_grtr",-0.227101865449667,-0.57073569370874,-0.00444200684790833,-0.0204882449645741,-0.00813400029007071,0.366288974317976,0.28991831857617,0.273611112848801,-0.0231163917817159,-0.00694110560869252,0.0291999358606989,-0.0936705089759879,-0.0324708914007499,0.046077233867099,0.00919634588463059,-0.0818991370879439,-0.0297488449501663,-0.0418023564772036,1,0.774802834713213,0.684659138285046,-0.00759686233138892,0.00458600387284273,0.0512322495605053,-0.258814038790467,-0.0451702802373572,0.0717298660294008,0.0285753727064648
"b_Age_GenX_grtr",-0.207440787380939,-0.538560580344998,-0.00837951162802156,-0.0195643115874555,-0.0171266295524743,0.284904933938197,0.35936969104861,0.268828092431819,-0.024583668611708,-0.0244884665735293,0.0285635063324972,-0.0901439029227075,-0.0383624652519144,0.0241621878042159,0.0123834115076672,-0.0803234224000586,-0.0263769877081352,-0.0409806359355877,0.774802834713216,1,0.66505873852786,-0.00176056477783801,-0.0516537272229003,0.0547763404578267,-0.227457832322434,-0.0509193504328725,0.0442552031879247,0.0340908396537817
"b_Age_Older_grtr",-0.187663700227335,-0.477072830114454,-0.00838373344514963,-0.0202218609500321,-0.0216542538515432,0.246418750898232,0.246523506005292,0.325232446659006,-0.0114803520628201,-0.0101676253712277,0.0311616401637468,-0.070066911022601,-0.0219987779307093,0.00632713334780768,0.0269480264702484,-0.0726402972079064,-0.0515033320795432,-0.0989441414249955,0.684659138285047,0.665058738527858,1,-0.0047312053011033,-0.0205663998568358,0.0512780382486681,-0.179190181382479,-0.0469403070011017,0.0032971453222481,0.0762262486180047
"b_Inc_Mid_grtr",-0.0826846582527552,-0.312772511995349,0.00358979194373135,-0.00547435779085599,-0.00610174849241746,-0.0226195125917789,-0.0230461850018853,-0.0118246803046577,0.342736181685644,0.208359307949672,0.0293398002285027,-0.0668829607355849,-0.0155611831553179,-0.0160041231421704,0.0202495685281367,-0.00870858188199911,-0.000473721693982034,-0.0467632494339946,-0.00759686233138881,-0.00176056477783865,-0.00473120530110413,1,0.627753670034775,0.0184988775387403,-0.201008939481877,-0.00335873729790444,-0.0121791935052347,0.000382729969995102
"b_Inc_High_grtr",-0.0857199934322007,-0.276310027650962,0.017389275740698,-0.0184714251049813,-0.00496403630981046,-0.00790735201754097,-0.0224214652059189,-0.0106373708554012,0.212050046104738,0.345456115683181,0.027612850878583,-0.121747765308012,-0.0233583911217028,-0.0251649571831928,0.07325167964028,0.0613621480949955,-0.0155788086045572,-0.054720205031074,0.0045860038728425,-0.0516537272229012,-0.0205663998568367,0.627753670034774,1,0.0249339652014065,-0.357137041377646,-0.0186858692153802,-0.0588699353196138,0.0996747296962335
"b_Vpp_Sufficient_grtr",-0.0820397260462135,-0.212317189361765,0.00351898945735694,-0.00674886787700796,-0.0305096403941004,0.0269325481640158,0.0264483478165819,0.0302575028650779,0.0286282448401796,0.0261983643191995,0.340679760941249,-0.00307139136032572,0.00737563679461485,0.0204896470654187,-0.0247314954626374,-0.026320960302126,-0.0401213649186216,-0.113975404243452,0.0512322495605055,0.0547763404578257,0.0512780382486683,0.0184988775387399,0.0249339652014066,1,0.00746031894880558,0.00169144089899531,0.126573197927679,-0.0171275609224721
"b_Edc_MoreBachelor_grtr",-0.00228198637050438,-0.0996415496881848,-0.00401414916231419,-0.00296442487034288,-0.0101450011318008,-0.0854407590794311,-0.0848815001095221,-0.0720585872944044,-0.0636287453539054,-0.115102472179349,-0.00452068709816026,0.330955550262389,0.00124482671843397,0.0117321088563641,0.0017327836427523,0.0308555612856371,-0.0240254233407197,0.0330566931325455,-0.258814038790467,-0.227457832322434,-0.179190181382479,-0.201008939481877,-0.357137041377646,0.00746031894880537,1,0.0390844322449919,-0.00581960311317999,-0.0120599175634997
"b_Gen_NonFemale_grtr",-0.0431551474697674,-0.27041754671601,-0.00309952214943749,0.00730538868709141,-0.00144831147349843,-0.0352871446039863,-0.0420486496742724,-0.0291998964636744,-0.0133148322468956,-0.0196995980853563,0.00525277090849675,0.00161368513586698,0.341908616981649,0.0272932583136082,0.0148105146642881,0.00823370222313761,-0.0268679387142054,0.00584797856881768,-0.0451702802373572,-0.0509193504328729,-0.0469403070011039,-0.00335873729790382,-0.0186858692153795,0.00169144089899541,0.0390844322449918,1,0.00436652604981383,0.0538577205704082
"b_Ngh_NonUrban_grtr",-0.144774719120993,-0.332054258799626,-0.0271011332027653,-0.0133446578512424,0.0207587736646453,0.0504207775505408,0.0308390813070329,0.0130062140045205,-0.0184052404694628,-0.0294299338022244,0.0247565245902337,0.0094802120002239,0.0234673100181907,0.349799980067156,0.0302037180330483,-0.0677813917837986,-0.0120807053969716,0.0703983955837183,0.0717298660294009,0.0442552031879222,0.00329714532224601,-0.0121791935052354,-0.0588699353196136,0.126573197927679,-0.00581960311317977,0.00436652604981315,1,0.117270703792379
"b_Rac_Other_grtr",-0.0901206036968335,-0.248313832437403,0.00474877485752138,-0.0161567743878002,-0.0113571302883744,0.00246470101149487,0.00375627638873267,0.0175055823826558,0.0229927766696334,0.0784312054955738,-0.0287441894242002,0.00964372053314977,0.0297245853631127,0.0182970317176368,0.37367737056951,0.0161904770723483,-0.0380021272519643,-0.0722830144851531,0.0285753727064645,0.0340908396537804,0.0762262486180032,0.000382729969995508,0.0996747296962339,-0.0171275609224727,-0.0120599175635002,0.0538577205704074,0.117270703792379,1
