"asc_smlr","asc_grtr","b_City_Midwest_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_Age_GenZ_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Low_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Deficient_smlr","b_Vpp_Sufficient_smlr","b_Edc_LessBachelor_smlr","b_Edc_MoreBachelor_smlr","b_Gen_Female_smlr","b_Gen_NonFemale_smlr","b_Ngh_Urban_smlr","b_Ngh_NonUrban_smlr","b_Rac_White_smlr","b_Rac_Other_smlr","b_City_Midwest_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr","b_Age_GenZ_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Low_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Deficient_grtr","b_Vpp_Sufficient_grtr","b_Edc_LessBachelor_grtr","b_Edc_MoreBachelor_grtr","b_Gen_Female_grtr","b_Gen_NonFemale_grtr","b_Ngh_Urban_grtr","b_Ngh_NonUrban_grtr","b_Rac_White_grtr","b_Rac_Other_grtr","logLike"
-0.576225113492539,-0.621756015182055,0.00704742371878073,0.0711029032220274,0.0257360838255799,0.00374221126813014,0.062190942229709,0.00606891697433631,-0.0926862897387942,-0.00235707820908053,-0.0834265647318858,0.0816000209927933,-0.271067864709791,-0.00595529513513616,-0.140365963994795,-0.158834240997938,-0.170235724418375,-0.21147758244615,-0.0992988571491598,-0.0952124790199685,-0.127572555121117,-0.161679411502663,-0.28697149314805,-0.318547012939554,-0.257676867235054,-0.506650913041318,-0.0695734734529625,-0.43519656650223,-0.1410280594877,-0.220349578459656,-0.355875825680517,-0.25731314854578,-0.318912114918034,0.361649392739746,0.0616629366065019,0.308730097859487,-0.110834597098251,0.0536423154983066,-0.112834882629936,-0.0544895245288702,0.307799952772667,-0.366983501251592,0.168382349374625,-0.32815974681701,-0.200866146293588,-0.026347249537822,-0.0663825177540852,0.202102441054599,-0.221237274376354,-0.223739072592111,-0.378880718669078,-0.289355577407426,0.001880896668794,-0.334280162284526,-0.351574145627992,-0.270182526823823,-0.212821855329347,-0.408933472596062,-0.430726610247319,-0.191028887206208,-0.195650152850427,-0.426105919607361,-0.357647979337891,-0.264105951148189,-2598.15031663888
-0.582059959412753,-0.625121877193518,0.0418166087399445,0.0781294131496112,0.0276626479600796,-0.0192616291656116,0.0905123613595034,0.0231224087175483,-0.076647608417775,-0.0172638036644798,-0.0682675582896945,0.064505945679775,-0.263218732086807,-0.0111826026956471,-0.128065384669378,-0.179591537355458,-0.229016232295859,-0.154787744012087,-0.095774144556263,-0.102481368289013,-0.12824804902756,-0.175474990577412,-0.27833525618976,-0.305071010887887,-0.276987738024639,-0.498352254777851,-0.0837069999377612,-0.426845602456399,-0.155213892269507,-0.224539835488238,-0.3575204091001,-0.250395237892426,-0.331664859205003,0.373105805338373,0.0760279582374173,0.339100664658769,-0.116976953236813,0.0771319122303754,-0.0667357811999586,-0.0565233343057794,0.291234367396175,-0.327681982500861,0.125328826223249,-0.336880447043911,-0.176815921611871,-0.0225211892528068,-0.0889039609061628,0.198402327604068,-0.178429877111451,-0.243733227778069,-0.401359711616031,-0.258941446438138,-0.00978985089338781,-0.356389427132669,-0.337983889423847,-0.287138636860267,-0.210641832677922,-0.414479373906754,-0.417934270550148,-0.207187112579575,-0.19248553350896,-0.432636422890788,-0.350685213220593,-0.274434617756301,-2593.72128300607
-0.565566047103461,-0.626903535044574,0.192119264013176,-0.002968548685142,0.129634631774292,0.0687378997217836,0.0422070089422655,-0.0394599539790964,-0.0518714593796654,-0.0760541060355032,-0.246632658430074,0.22020022709954,-0.159527139522295,-0.0878641698182448,-0.16902544960168,-0.149148071747797,-0.481142943272372,0.0590808213191374,0.0546566851534923,-0.198160127683043,-0.107925425357842,-0.176991307581774,-0.280647576971107,-0.292858908665121,-0.272706184825053,-0.392844504841834,-0.172721087444934,-0.416999499237479,-0.148566331480244,-0.228457527883111,-0.337108765094906,-0.324845013681084,-0.240721034976391,0.296663412177866,0.176773482155735,0.339177318368817,-0.244009420105386,0.0553583779443962,-0.0842781154539569,-0.0719703369565639,0.389941366167163,-0.308834155459689,0.136067699042518,-0.327555694549382,-0.0976324709570203,-0.0929513395830403,-0.10876361214893,0.214572861551672,0.0257225937042194,-0.161205805309775,-0.705991831209837,-0.21339599242942,-0.0717937672033053,-0.341712861976142,-0.313433727703366,-0.313470337687844,-0.305653579412274,-0.321249442396507,-0.510165614524944,-0.116737710216115,-0.0774536397853996,-0.549450166431078,-0.292802054312056,-0.33409983716226,-2573.09549633768
-0.562932397043235,-0.62235928080547,0.0998719218759199,0.00498666392349615,0.154113675887877,0.11442476967633,0.0523378146144242,-0.0339775706538724,-0.000710641824577592,0.0225820829730913,-0.108231621129406,0.136696701309764,-0.123326815950078,-0.1049940386397,-0.206516027837482,-0.128094648003854,-0.563721701695904,0.109414826607253,0.133484677929152,-0.242109703211081,-0.1269778007952,-0.162855010881795,-0.273097799385885,-0.323645014183654,-0.239286613189398,-0.392134716066416,-0.170797405342536,-0.459867756074506,-0.103064605241146,-0.228030256302,-0.334902360652958,-0.337499212435654,-0.225433087009952,0.318564137504062,0.132452495390688,0.253340784535869,-0.15811841830216,0.0979793912664361,-0.055279453129778,-0.124559383509402,0.432120932717046,-0.340586302323088,0.209655240131389,-0.308780086314643,-0.112020993494306,-0.13426360160747,-0.0672941399328031,0.273468417156005,0.0429133701408374,-0.0729611126816193,-0.86577862778197,-0.216989804245105,-0.101443521896772,-0.303925215921896,-0.324153056291469,-0.298206666865858,-0.335773056299203,-0.286585823519484,-0.540744807623849,-0.0816144728071925,-0.105877823122948,-0.516481862947598,-0.279647655455843,-0.342710272439691,-2544.81070570731
-0.557430057271816,-0.617255549009185,0.0642248830812351,0.0771201876997277,0.110114141806014,0.0827956685010394,0.0456522042746593,-0.0267020235448418,-0.0556734314859414,0.102585991286495,-0.137088527534203,0.165404240047069,-0.156054406829076,-0.0404841404260017,-0.192704607555473,-0.168186275576844,-0.4898423992078,0.0289360747197941,0.0914994306567366,-0.188022662605968,-0.144235923281092,-0.16932023733989,-0.243872077997578,-0.347713784145917,-0.209715632414714,-0.449528248823657,-0.107901665754536,-0.478740237027659,-0.0786899119524131,-0.225711732746568,-0.331718528186901,-0.280084652873137,-0.277345242941105,0.209037025647365,0.134992349644756,0.243930538388209,-0.0878207369348133,0.123212481723355,-0.0787716583870437,-0.0130136833475127,0.555757496753535,-0.239856945960414,0.12747521615269,-0.293398403346626,-0.163079379820262,-0.126822813225864,-0.0339544614580954,0.328995992694249,-0.00418856334917873,-0.0629864167655965,-0.879075247748694,-0.238767661017091,-0.0709661884449037,-0.307521082846306,-0.339698254904498,-0.277557671648834,-0.282568308720084,-0.334686911885511,-0.550756029834886,-0.0664996692033423,-0.192851521383316,-0.424404517081732,-0.307358887943218,-0.309895508797292,-2530.04158455763
-0.552512658767266,-0.611119312952201,0.0566495348360011,0.113646109806785,0.124602307490924,0.102130362251299,0.0437641949205169,-0.0231589688854956,-0.0183617169757562,0.0981110761355364,-0.138079690738365,0.161191624240222,-0.212511564434537,0.0166798024206465,-0.1498941030503,-0.206786267536096,-0.333883640882472,-0.0795967003281576,-0.0264291604013016,-0.112602656416716,-0.126075067673722,-0.167711412133536,-0.258724346769663,-0.331749776708893,-0.22076229396429,-0.46267642225922,-0.0898361555953243,-0.436822174544606,-0.115690632922732,-0.23740490170185,-0.315107955136877,-0.252439971550166,-0.300072498970121,0.234825049784778,0.200420688198036,0.236288017045516,-0.136418866905508,0.115279679339575,-0.0510024891405503,-0.0523519022239058,0.554789799831342,-0.236104168333381,0.129628156088665,-0.306042363971783,-0.177239440245104,-0.0830492173103519,-0.0447877840681652,0.314538818898091,-0.0210676080307877,-0.115850505222982,-0.788738713403517,-0.264580240663767,-0.0441429617969796,-0.302395554395128,-0.344953934436838,-0.266165731076165,-0.27399313737026,-0.337125880114884,-0.567904149974975,-0.0432153854920385,-0.187977032734679,-0.423142801439127,-0.298711932103986,-0.312406314610418,-2521.2265263418
-0.544363231306192,-0.613100956504435,0.0975941386729213,0.123988173299835,0.141763898166778,0.0663439776329479,0.0497702778523671,-0.0381218480257354,-0.0291996411266802,0.0935636369343558,-0.129195511224494,0.154572797136104,-0.251903274730786,0.0224987270299313,-0.123817299890989,-0.191140900304807,-0.225867481191517,-0.113533333637999,-0.0797586157624472,-0.125203302430405,-0.11474715116306,-0.152405100485936,-0.27720914726867,-0.31255985638741,-0.231802810910966,-0.469153555057935,-0.0752096307658806,-0.472800013015803,-0.0715633973525929,-0.207154567686779,-0.337208866047169,-0.263614510263831,-0.280748529057371,0.240054152930063,0.174000399928179,0.237642752875518,-0.131774009179831,0.131902149186109,-0.038077001582801,-0.029073896335308,0.566078217747969,-0.251277325080937,0.137602115856704,-0.343747196358662,-0.161256903516491,-0.0529769135995386,-0.0551194259859202,0.277338369210649,-0.047865150334679,-0.161112988386364,-0.681459876470786,-0.262663912970518,-0.0579416082591954,-0.292494900480762,-0.329953765412003,-0.283147531375122,-0.298796020884941,-0.314304649431273,-0.548152711141321,-0.0649484991735437,-0.15746878817801,-0.455632697199353,-0.278969632678009,-0.334130285739204,-2518.26274114299
-0.545828989169812,-0.61055958406432,0.0715301916809029,0.103687699877537,0.142569297551423,0.0956243347799305,0.0471769001996276,-0.0341699140123726,-0.0205943413603105,0.0919915866995612,-0.130243959922159,0.157121134873175,-0.263952360252713,0.00690467928350652,-0.11603689767942,-0.172743938695056,-0.18183843840155,-0.108879082416256,-0.0787631243819747,-0.17634784510897,-0.119447622956005,-0.155330683447897,-0.271048851691924,-0.309236281989342,-0.236592153314238,-0.490965911126146,-0.0548630540934737,-0.480413833752024,-0.0654153516694798,-0.198159247060093,-0.347669947906379,-0.267114322074819,-0.278714472708746,0.233852647346431,0.178181070425796,0.25513071087366,-0.1328756975853,0.127865852823239,-0.0291837305353468,-0.0304831855888568,0.568977004286349,-0.24264702433484,0.129730870357852,-0.375916294593989,-0.145782969412348,-0.0428507875704807,-0.0460090091488494,0.259391942700949,-0.0691669039964474,-0.185816322111156,-0.614966987024675,-0.241113412003041,-0.0595799156952875,-0.309865728995487,-0.322182623857918,-0.288377294233581,-0.293700426546917,-0.316858869947445,-0.548965119725325,-0.0615947296183397,-0.143959559221502,-0.4666005551738,-0.284504377467618,-0.326054178493822,-2517.27015198511
-0.546488717437331,-0.611226947055342,0.0800804262113474,0.109604422315759,0.145743299822369,0.086717414617805,0.0454662582453595,-0.0388938638362071,-0.0215145411831669,0.0911508025165882,-0.13008321399561,0.157063026394335,-0.260332397441894,0.00543885517766273,-0.117619205793198,-0.173975493935876,-0.167991526365861,-0.100898831387157,-0.0731241146481736,-0.204473752702379,-0.117072865717752,-0.158269163385,-0.271144859044171,-0.311691936877836,-0.234796231722325,-0.488210060482718,-0.0582786444244361,-0.473026038661881,-0.0734628822296694,-0.20510818758986,-0.341380738744113,-0.26039526528491,-0.286093260258685,0.236504289495604,0.180213797707256,0.25119474689506,-0.132445921909918,0.127046402679132,-0.0274034441737941,-0.0348396009840572,0.571519481947264,-0.244748019330039,0.131209080128893,-0.390146924800805,-0.144966188487075,-0.040992939697949,-0.0351203701502709,0.251180626218302,-0.0802686811943238,-0.189142488280447,-0.592995083800946,-0.236724930564657,-0.0583822320509154,-0.316119263692973,-0.323922601429721,-0.287304679694221,-0.30001843363795,-0.311208225091519,-0.556538631173419,-0.0546885893041291,-0.155323277221363,-0.455904195196028,-0.287728947342838,-0.323496974834373,-2516.96352271908
-0.545592946838502,-0.614079381837465,0.072021983716987,0.108887817590768,0.138377636373961,0.100128949071371,0.0472422099719644,-0.0417919731512402,-0.0209323431835515,0.0932927554571615,-0.119667050637478,0.150943767871434,-0.255302596449473,0.0357444227166138,-0.130570020113457,-0.19546426390035,-0.151483932954591,-0.101564709425654,-0.0676325361664225,-0.224911296520123,-0.104868164947285,-0.158132216762566,-0.282590719611245,-0.312390422562403,-0.233201999191713,-0.48071549899237,-0.0648774911289049,-0.489053069863626,-0.056540138938872,-0.222609350744751,-0.322983823103699,-0.257292026826152,-0.288300749562609,0.240367670002498,0.199305179032332,0.251910219033499,-0.144737841426629,0.127619108640969,-0.0253798952324328,-0.0311215259411994,0.570459309762195,-0.247622157302066,0.129852334657058,-0.401698197306051,-0.151825284701982,-0.0388087427559322,-0.0217465816295906,0.239275450389014,-0.0806025730628264,-0.189934325107748,-0.58281659901648,-0.232492963079381,-0.0529734778821619,-0.328612431570697,-0.33850971759453,-0.275569979163822,-0.301637795316948,-0.312441267048102,-0.532539605458634,-0.0815400670360277,-0.167045304365387,-0.447034564577478,-0.275525825027203,-0.338552542565713,-2516.40396140109
-0.548772099988436,-0.615126831410167,0.0491826194034948,0.143785516898119,0.115957556461738,0.0958976205518371,0.0688130991167185,-0.0436764066488032,0.00169859795044979,0.0841730895613295,-0.0888214900904994,0.125151134240452,-0.28388735414038,0.100944907651004,-0.166432714636214,-0.1993963819919,-0.108014096570412,-0.115159238925314,-0.0964657078411106,-0.229132684326075,-0.0875761331398739,-0.156704550226326,-0.304489494771753,-0.313229510048592,-0.235542165711303,-0.507537370078115,-0.0412350380157844,-0.468894286783499,-0.0798783463400273,-0.211889116333538,-0.336883285058049,-0.249660136739373,-0.299111886273235,0.255754027571466,0.17333506500549,0.247084629977787,-0.115125245311143,0.139694741880364,-0.01727445797151,-0.042892182016618,0.565951602002888,-0.256616878901687,0.138524733359693,-0.401235949835532,-0.141156004384606,-0.0244712822444542,-0.0482627723478054,0.212635356379835,-0.0796774594954642,-0.167654141169206,-0.580429164903122,-0.217143864550708,-0.0473737267268376,-0.350608760811113,-0.333838007562726,-0.281289012980193,-0.279712040655499,-0.33541428080949,-0.538656974586946,-0.0764702057650845,-0.166012119391717,-0.449114998118675,-0.270948688022928,-0.344177163561118,-2513.18272982154
-0.551222705679832,-0.615791466806806,0.0378656533336459,0.142150275197716,0.141882321568037,0.0840425146121763,0.05195395522442,-0.0241580896312347,-0.00675204433573857,0.102847231297864,-0.0626349769816643,0.107495174102592,-0.29399669740052,0.0706522378440158,-0.134951898464764,-0.192925758476918,-0.0908131568709768,-0.134837822172556,-0.116050214403047,-0.209521189538384,-0.0918932129025592,-0.16561156641904,-0.293715966721843,-0.303363001170672,-0.247859343112039,-0.510451244732931,-0.0407719244726514,-0.479772718966933,-0.0714506735001537,-0.214334356238135,-0.336888699366418,-0.23409036064858,-0.317132321955851,0.272445356676179,0.182409308514081,0.243607098796077,-0.122100476279816,0.148253747528447,-0.0113542653054438,-0.0423391152854836,0.553979354449489,-0.260914651184727,0.137203358271373,-0.402542813680661,-0.136308988129162,-0.0272525278550924,-0.049686184607229,0.230194580102064,-0.0805692241564705,-0.184626997068289,-0.580788354019405,-0.222823243382438,-0.0517074308131892,-0.341260331085588,-0.330812980022752,-0.284978612006608,-0.283228996331272,-0.332561859851328,-0.539619858630602,-0.0761719958984801,-0.175734519569679,-0.440057120641858,-0.295232972362255,-0.320557532744323,-2511.28043496546
-0.550148198656827,-0.618175015104378,0.0331433765811978,0.150419564922412,0.132559445964992,0.0814940095023756,0.0568411516465706,-0.0211534123713807,0.00675239415504358,0.095316855704034,-0.0569821304244315,0.102279976514444,-0.290230395001299,0.0420576849779496,-0.0997497881174958,-0.202225098705605,-0.0899465249488896,-0.137993774745349,-0.12371438116434,-0.198493207771624,-0.108699701331321,-0.161768365209845,-0.27967815621173,-0.307041314477644,-0.243106546037156,-0.510585784450938,-0.039562930546815,-0.472052540850132,-0.0780963923632892,-0.215388112831725,-0.334760454100466,-0.247571330031762,-0.302576854169089,0.268122880559779,0.175395596844903,0.256796687733413,-0.120978731821207,0.137649663492825,0.000542561471100354,-0.0485250946823941,0.561713537341978,-0.262336113737755,0.13901126015295,-0.404937411538768,-0.150438007741375,-0.0291179954032888,-0.0336806015769475,0.259816619357196,-0.0952840451205598,-0.207539670003551,-0.575166422967891,-0.233775398598885,-0.0582424651427078,-0.326156697946013,-0.33300298904122,-0.285172121711262,-0.288726546943321,-0.329447820044584,-0.537447423947421,-0.0807279875478212,-0.185036899525896,-0.43313824093115,-0.28233580007547,-0.335838254236243,-2510.70312691247
-0.549701189593648,-0.617582702247917,0.0317725576927802,0.150462597707611,0.130283068356659,0.0824786353666628,0.0586800518852638,-0.0223971527393255,0.00516311387761961,0.0975024793443718,-0.0558417561532514,0.101515256051293,-0.286529310633092,0.0422682234313809,-0.100603901792014,-0.204835596736316,-0.0921231357030568,-0.134813261628477,-0.124500071712727,-0.198264406131048,-0.114201529780984,-0.157574714252907,-0.277922965570474,-0.310693472586478,-0.239007381202147,-0.506443137147281,-0.0432585783740575,-0.470831944409756,-0.0788699844921047,-0.211674159339073,-0.338027400693138,-0.244421371569148,-0.305279802076976,0.268580979401058,0.176255534696613,0.254998324067789,-0.12142714857236,0.139348385520126,0.000183238895569505,-0.0475306325207063,0.559974820010734,-0.26254179588639,0.138818835583781,-0.403967423793583,-0.156592872977546,-0.0223632547996144,-0.0346581445641718,0.270076866119211,-0.100486681806548,-0.215264727661368,-0.571906667154463,-0.237349734509211,-0.0516892573644538,-0.328543254888703,-0.331664570646417,-0.285918222928318,-0.29102107968373,-0.326560970557923,-0.537576318477583,-0.0800067798164722,-0.179317381790304,-0.438265439153623,-0.281899193721323,-0.335682546745723,-2510.6370221147
-0.551682090129444,-0.615885866221149,0.0338221301163831,0.148032004057938,0.137495023172236,0.0814713272386426,0.0533536945554379,-0.0152520531748213,0.013538826911147,0.089148861283126,-0.0545310506496364,0.101633699005095,-0.281889469956199,0.0452778933447044,-0.111985652408643,-0.203084219176686,-0.0963332577831246,-0.13614577933674,-0.121947321769147,-0.197255473988758,-0.11906279201081,-0.153765840087415,-0.278851459041324,-0.299205736277707,-0.252476053125271,-0.506109657717389,-0.0455729655169468,-0.476439125485352,-0.0752437124404672,-0.217671984871033,-0.334010511736173,-0.244544782777401,-0.307137308376862,0.26694420855658,0.175312361296663,0.249473974867432,-0.113941946169342,0.142267552153067,-0.00198843763138776,-0.0497997811148084,0.562793345562748,-0.262050111996504,0.139140175659132,-0.39894813159437,-0.163167635948454,-0.00700477013897864,-0.0467642662044593,0.288068662562929,-0.112046345120071,-0.227186280208576,-0.564720331231124,-0.234327729410923,-0.0524553105315116,-0.329102353017139,-0.335642618820628,-0.280243293863397,-0.288190207815106,-0.32769496814696,-0.541953414892155,-0.0739328102636152,-0.179364443077836,-0.43652149045193,-0.277988684303791,-0.337896182498154,-2510.61608569094
-0.552673287101388,-0.617118580876623,0.0291239298272216,0.154075318188744,0.135800470293386,0.078687938610366,0.0529916359671827,-0.0154066967403767,0.00832760763263805,0.0973325573963354,-0.0478409936686018,0.0966271072089267,-0.283795190588962,0.0505673690950227,-0.11836895149751,-0.201075777239013,-0.0940417084018088,-0.141669302764837,-0.121142694497556,-0.19581947330807,-0.114675511524692,-0.160092008354605,-0.277903710010363,-0.298418185437838,-0.254254897597084,-0.512143733701596,-0.0405300920855276,-0.475238570389721,-0.0774354812755263,-0.221188103428093,-0.33148566867463,-0.250008308907087,-0.302665030337811,0.269353563238277,0.178931753454685,0.249557522346353,-0.117858852676821,0.142512645753044,0.00283886429050669,-0.0465992493069815,0.557813057874325,-0.263581259387136,0.13893174757102,-0.396059453666356,-0.163703637043049,-0.0069624335065777,-0.0503918453500606,0.294916899965828,-0.113562823833912,-0.23623218377883,-0.562238674595829,-0.230397342031549,-0.0577178237464063,-0.329002894058773,-0.331510624963735,-0.285607881029635,-0.292826126507803,-0.324291660857606,-0.547982039495132,-0.0691367948504638,-0.181432561481972,-0.43568595051305,-0.279036141416758,-0.338081334044962,-2510.39644069683
-0.556990422731796,-0.624208067780216,0.0154589402889546,0.167122715716968,0.157476877648581,0.0776839078558279,0.0574553223512637,-0.00374509821050316,0.0404189501292421,0.0797327767778766,-0.0123417307989711,0.0734170239751586,-0.305732301413662,0.0580290066400051,-0.101471844823773,-0.207813775154296,-0.0581900314167597,-0.149933680744912,-0.170728210622272,-0.178139504854079,-0.0866337334981228,-0.175954080212192,-0.294400094942903,-0.317685484840093,-0.239305446363632,-0.526890859885138,-0.0301000972452021,-0.474350962537281,-0.0826403515874782,-0.206053772283789,-0.350937730167739,-0.216145695430299,-0.340845102125562,0.281683644043214,0.16748536530743,0.249028431519435,-0.101576842721151,0.160194300176987,0.00666250051088952,-0.0809639544251996,0.585687183188308,-0.276594221295675,0.136845815662886,-0.409575707210235,-0.145705856220015,-0.0430672222636277,-0.0258568769672764,0.307508770952339,-0.122820145026234,-0.238003852864906,-0.570889320979866,-0.222587123625831,-0.0594578701957052,-0.342162179321444,-0.334310568386804,-0.289896482467398,-0.30540511145463,-0.318801400254549,-0.535214435520339,-0.0889930635390022,-0.182160753872866,-0.442046229675285,-0.316129760577414,-0.308076416015226,-2510.13242051897
-0.5575136020323,-0.624896320294954,0.0137017799223715,0.167880102493953,0.156642261413948,0.0776688117656935,0.0563657625042829,-0.0052755710938343,0.0370802211784282,0.084634140858588,-0.00721251014863423,0.0706009982977526,-0.310715530183317,0.0506754983903949,-0.0891489921434615,-0.20832298495615,-0.0509355174395681,-0.150028119810544,-0.17453576368607,-0.182015320785944,-0.0949793095625175,-0.165852186591321,-0.296679541565912,-0.314325965529255,-0.243188212415734,-0.524636474412103,-0.0328776552557459,-0.474068699882594,-0.08344580683456,-0.202642107173741,-0.35487263693354,-0.212282759932272,-0.345231240272316,0.285673971764526,0.167506583544445,0.249771519601938,-0.10245270388242,0.161958432399135,0.00893665676943433,-0.0770429952550065,0.581174625405618,-0.278474714388451,0.137521043554215,-0.415380968800001,-0.142188921205399,-0.0385474305448129,-0.028776465621752,0.300185724638275,-0.120792175431674,-0.227823295771443,-0.576462877219584,-0.227255357948327,-0.052471834773861,-0.345168191041536,-0.340650437898099,-0.284244768476773,-0.297103540925266,-0.327791148518666,-0.540139238460101,-0.0847564282104346,-0.184821930201813,-0.440073207121048,-0.310212146444686,-0.314682207578796,-2509.97613815034
-0.557594874834001,-0.625556954372151,0.0127453110081291,0.168983561617841,0.15627005382963,0.0768241176098297,0.0557765828100096,-0.00337024173469965,0.0389402590838032,0.0830036618135086,-0.00713925640631879,0.0705015254546261,-0.312838025162838,0.0499384130619476,-0.0855843388792337,-0.209109304752725,-0.0482395351330841,-0.153522287800224,-0.170899317797429,-0.184934862173103,-0.100844333817266,-0.164719352811185,-0.29202861759248,-0.315560710544531,-0.242034745405471,-0.523702233943675,-0.0338931553785506,-0.474731100994427,-0.0828646755199248,-0.204998226483534,-0.352597796322913,-0.21285396549965,-0.344741301336134,0.285417566162236,0.166785641426465,0.247011392133927,-0.101241245236816,0.16220176574523,0.00897453401506633,-0.0769666690436624,0.581127684359081,-0.279138794450312,0.138031852395455,-0.419464083932174,-0.144674234558754,-0.0302144161941894,-0.031201646339252,0.294825131056401,-0.114586611196738,-0.226094526307197,-0.579697216820804,-0.231165986166597,-0.0500722197890536,-0.344317806434879,-0.337320873900199,-0.28823493907377,-0.295565723054444,-0.329989586086192,-0.539700817282125,-0.0858554577425454,-0.185483170592174,-0.440072584689049,-0.311720770041127,-0.313834205934721,-2509.94167897713
-0.557294665781538,-0.625558085161826,0.014191464924204,0.16567145446144,0.159431782100636,0.0764921973834398,0.0558142099582709,-0.00478093306936139,0.0349269098949006,0.0865194864255437,-0.00650689180949477,0.0694187035904018,-0.314985468921649,0.0558171906807769,-0.0879240704084882,-0.210200627888806,-0.0471006045707148,-0.145969555619562,-0.175769945709413,-0.188455637779989,-0.105002996055782,-0.165946878306512,-0.286342237173192,-0.313350401671277,-0.2439448282575,-0.522146040709624,-0.035149089057649,-0.472041275606286,-0.0852542834664552,-0.202964736142003,-0.354331070547488,-0.218897568669375,-0.338397423463127,0.288035070872058,0.167853627990477,0.250096310339665,-0.105612753564867,0.161588027290584,0.00958266980675108,-0.0768844949346495,0.581628675174885,-0.278614203878952,0.13682650244471,-0.428546388278869,-0.155830545806393,-0.0139619489336098,-0.0272165494158036,0.292352045416948,-0.1142534100914,-0.219505190199863,-0.58414780347243,-0.234807707352359,-0.0592436764773876,-0.331505797832611,-0.337784976644676,-0.287771952956534,-0.289782000591306,-0.335774457701882,-0.53833756487956,-0.0872197981476319,-0.185405060287875,-0.440151860321304,-0.317939809076288,-0.307616304980578,-2509.92808332167
-0.558483696581397,-0.62445620131726,0.0106200608669144,0.174543926853131,0.140480139826045,0.0771585307149844,0.0561245719770709,-0.00941339931363122,0.0231279054365848,0.0956564730243483,-0.0101598907981624,0.0745879566380713,-0.315936901926477,0.0536239656492683,-0.102803500945814,-0.193364874473582,-0.052967263203886,-0.144193891860102,-0.168759912096412,-0.192563017734835,-0.0946820403701828,-0.202854233339026,-0.260945008320203,-0.311096239565998,-0.247387716221085,-0.511527399144133,-0.0469561668454251,-0.481029988517732,-0.0774544628671028,-0.211763343146552,-0.346721308433578,-0.226198941073036,-0.332284247347744,0.286512471773223,0.153179751725534,0.269204375420394,-0.110598431098868,0.156340392347128,0.0187485162692424,-0.057649172630896,0.566142564435643,-0.279875829261049,0.138355506825406,-0.437357566085821,-0.160336293137282,0.000658858502137913,-0.0274177757503767,0.288028677328101,-0.0950065471143469,-0.230523965781475,-0.586950939728359,-0.254063132656146,-0.0473307575135249,-0.323061876903117,-0.355381883907169,-0.269073128235615,-0.28630324048586,-0.33815166726827,-0.558352244973731,-0.0661028258126566,-0.177972419612535,-0.446483057803339,-0.304321779298987,-0.320132684173941,-2509.89525320356
-0.558344300293796,-0.628852658296101,0.0146647129267194,0.171026661636177,0.134074061511744,0.0764058514431457,0.055653890275136,-0.0202137524735643,0.00048686644958373,0.114480651935863,-0.0197221108308159,0.0808673454064901,-0.307296055828915,0.0490095513190921,-0.105304442765208,-0.194749793091042,-0.0709333941374249,-0.147231964493185,-0.138958678505573,-0.20121948607153,-0.110018406514554,-0.167889912578566,-0.280433819970285,-0.312658923552316,-0.245685121534019,-0.525459242504745,-0.0328839191819871,-0.477633629537091,-0.080711191723147,-0.216109596862451,-0.342235347085893,-0.246986349750173,-0.311356028590946,0.284629590301519,0.184970217312823,0.251295740196461,-0.126764674566201,0.15061158699822,0.0182879480180197,-0.0365753000997231,0.550021489612353,-0.280085430291739,0.139168805248304,-0.424638620652561,-0.151396710556612,-0.00184177814231346,-0.0509708277962332,0.290083090994432,-0.092673474116735,-0.241891007641344,-0.584368377642635,-0.252261884291502,-0.0492679510423845,-0.3273231927085,-0.335721715032917,-0.293129702369625,-0.284161494626232,-0.344690449870146,-0.570143824086637,-0.0587070120451315,-0.195297456234853,-0.433555240213424,-0.284620544742786,-0.34423078167385,-2509.68871326539
