"","asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Midwest_smlr","b_City_South_smlr","b_City_Northeast_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr"
"b_FA3H_smlr",-0.0182682094009465,0.0193301749048493,0.0251646376515335,0.0169638253901082,0.0980975735676662,-0.0984988282686419,-0.0599312304420923,-0.0842317231202813,0.0278347698932281,0.10069257011078,1,-0.374134161344825,0.016247263735819,0.0907934461690876,-0.0213627676197156,-0.00169219837302629,-0.0063699534016167,-0.053750156827971,0.0347237820270164,-0.0346529467767546,0.0429955134796094,-0.0756832865918145,0.142507186990392,0.0406114902558641,0.0380664263511152,-0.00103104569906603,-0.0147593957064732,0.00910805577107776,-0.00592721958274223,-0.0095101620285431,-0.0102480492658491,-0.00377781001302289,0.0316292619244223,0.12325663830612,-0.0352818164650203,0.00120334958750077,-0.000981742566941695,-0.00501263707041125,-0.00450230680456112,-0.00579640366507379,-0.0143242978842805,-0.00234790221133228,-0.00405762600479861,-0.00306926902981024,-0.0071543577273167,-0.0168995096536151,-0.00149655052595638,-0.0149435455924415
"b_FA4H_smlr",0.0623447174912005,-0.00425047342332752,-0.043769272401279,-0.118622544124896,-0.131099208377138,0.0347886699842066,-0.0740376063767939,0.0244975445957774,0.0546467792501895,-0.0880757634139783,-0.374134161344824,1,0.0283211022458791,-0.0223236569268128,0.019985145879789,0.00194631742277757,0.0216696886707917,0.0512162122942966,-0.0202869980706832,0.00323822010744315,-0.0253939983716376,-0.0393596492737747,-0.101191422075194,-0.0266290478001348,-0.135575529114416,-0.000630938146234254,-0.00121825708329152,-0.00995751700085443,0.00786741390169205,-0.00281770197065269,0.0042646527972023,0.0052111264857034,-0.00986395804300003,-0.0360955316390568,0.0996125644784531,0.00184132913104526,-0.00130245881117222,-0.00341949767534813,0.00183432438221229,0.00106256291682723,-0.00313327769145612,-0.00216605669293213,0.00454522617383568,0.00516276891604962,0.00193730112928237,0.0130085786549043,-0.00360407540972295,-0.00701899373205156
"b_City_Midwest_smlr",-0.159263894739871,-0.0215951933781038,-0.010223494884608,0.0161111041372585,-0.0274968020850836,-0.0145734545661252,0.0416958557050641,0.00557449636188496,0.00134842226377946,0.00853139107502459,0.016247263735819,0.0283211022458791,1,0.349518934846093,0.329097462613699,-0.0432846858045246,-0.0466664826051232,-0.0331029002306967,-0.011434094585278,0.0801656026066195,0.0439385135566332,-0.0346264296619468,0.0536245409261722,-0.135480631700538,0.0225201225967274,0.00842828842221546,-0.0128587734383663,0.00130236070095123,0.00811843072078218,-0.000410649488191179,0.000292528674335002,0.00486820519508923,0.00447097999822405,-0.00133460030074574,0.0024282353879955,0.102261001337583,0.0445596684484062,0.0422351902735789,-0.0102836986684344,-0.00504444637029403,-0.0053473914399793,-0.000193859378784988,0.011133427773073,0.00255786685043299,-0.00508398071841857,-0.00824429963025231,9.30938151825409e-05,-0.000893658719246167
"b_City_South_smlr",-0.171331381026666,-0.0250587289216468,-0.0273511294152619,0.0574195642704842,0.00441884717066063,-0.0175943065020153,0.0799246697563632,0.0525866784393364,-0.0185463653861814,-0.028405397718118,0.0907934461690877,-0.0223236569268127,0.349518934846093,1,0.373245284497893,0.000784831510011982,0.00533449856394017,0.0235550965123302,-0.040525277464889,-0.0170462771265472,0.0309314833721731,-0.0277227577672977,0.0403004755982906,-0.142755036147989,-0.0411134291699956,0.0127492159850099,-0.0128149980144112,0.00615411548656764,0.00354687201107767,0.0147218701820807,0.00898679422644531,0.00982470640379192,-0.000753700328891614,-0.00211042755913491,-0.00377778256875145,0.0432362829207922,0.141987212243978,0.0487120235098972,-0.00535077933540763,0.000294915295322848,-0.00379394922168745,0.00351648062960059,-0.000845989480468622,0.00462532630232842,-0.00631100949479558,-0.00102100850030245,-0.0130496974596903,-0.0120147683126268
"b_City_Northeast_smlr",-0.215376154558842,-0.0226278460376556,-0.0281023639512473,-0.00439976993159767,-0.00396395173495861,0.0409878662851332,0.164720793429988,0.0216174301397859,-0.0467498515540479,-0.0109218912712668,-0.0213627676197155,0.019985145879789,0.3290974626137,0.373245284497894,1,0.0114518870373417,0.00824857654889087,-0.0132766512197652,-0.0758312403777267,-0.0837893228938048,-0.0731194172723926,0.00735230959984827,0.0458224290620952,0.0548493977426839,-0.0260646793429491,0.00490054143833665,-0.00530537684378994,0.00607049849809441,-0.0003635492903635,0.0120711827664812,0.000395260390705243,6.3919617720157e-05,-0.00149187574670724,-0.00368887439645514,-0.00506254065520179,0.0438229016966698,0.0514068337573072,0.144774592587321,-0.00813199832609199,-0.00323530329583348,-0.0109755398774419,-0.00246690574216167,-0.0135117018032044,-0.0113455811271144,-6.23468118454659e-05,-0.0013973315605484,0.00261656106692206,-0.00455805723838427
"b_Age_Millenials_smlr",-0.629405085031367,-0.0597251657439077,0.0172387414240333,0.0062099554285739,-0.0318715029380306,-0.0713373834615819,0.00438825893481897,0.0618646595069707,0.0621574802385743,-0.0357241304200814,-0.00169219837302589,0.00194631742277741,-0.0432846858045257,0.000784831510011718,0.0114518870373405,1,0.796370635210994,0.719865209400403,-0.0686837332723308,-0.0016810942231603,0.0117144879688904,-0.158857688235114,-0.013072971091118,0.148099417109863,0.0518192997784433,0.0172115729752087,-0.0148492746350769,0.0158942250441593,0.0020510614469987,-0.000798828087506326,0.000940310673994564,-0.0139905375857505,0.0160303068674792,-0.00531405017210778,0.00235518753972075,-0.0100506109094167,-0.00779415396945942,-0.00767081728509698,0.130772331541345,0.0955127446421264,0.068443162258915,-0.00385693904592795,-0.00251212232834692,0.0105602354957305,-0.0347300548475687,-0.0235639521169066,0.00182339244169232,0.0120739189940021
"b_Age_GenX_smlr",-0.611829428470018,-0.0669586364241671,0.00793453502320833,0.0589847581421976,-0.0282884167933928,-0.0603311131118554,-0.0169848775563452,0.142085394801597,0.0834667552152703,-0.0414183314047713,-0.00636995340161621,0.0216696886707916,-0.0466664826051242,0.00533449856393919,0.00824857654888957,0.796370635210994,1,0.741558686356504,-0.0352506742017795,-0.0659642633339026,-0.0242904514151438,-0.164761746401154,-0.0247589495032459,0.160252231674408,0.0171541763255547,0.0129177268230888,-0.0140376131274513,0.0196763609574457,0.00242818261950727,0.00263029092406189,0.0157000463843353,-0.00965667185287829,0.0244375963840813,-0.00747246746754826,-0.000260672683205116,-0.00528238885072175,-0.00285802906710052,-0.00334891724195327,0.0998842503935704,0.134117756025696,0.0735391631769892,-0.00289032437542015,-0.00696509498456568,0.011245604317155,-0.0354734331961228,-0.0263686683435923,0.00669607643913694,0.0140782361000372
"b_Age_Older_smlr",-0.581156853915839,-0.0607867231552011,-0.0312189462606339,0.138515056390041,-0.0676393954568116,-0.0809924151431019,0.0117200740625343,0.222547079276514,0.0899604420485172,0.0193775298923614,-0.0537501568279707,0.0512162122942965,-0.0331029002306966,0.0235550965123305,-0.0132766512197654,0.719865209400406,0.741558686356508,1,-0.0390172345951179,0.00394255219452669,-0.00937228813665264,-0.133750682781681,-0.0668368983124007,0.0886887781366935,0.0325700467259402,0.0134203932835096,-0.00484868221532393,0.01376650033862,0.00148211990466025,-0.000394883953706261,0.0187124279022037,-0.0086245648503875,0.0220082619161597,-0.0137855540220774,0.00194770362057278,-0.0061673944489988,-0.00325582241732159,-0.00972575198890806,0.0905660327342769,0.0954163391120688,0.092498155827702,-0.00211235180576439,-0.00132926234840368,0.00730411381288661,-0.0249175136712109,-0.0218702041971707,-0.000884145819618521,0.0130652067833062
"b_Inc_Mid_smlr",-0.221031495050923,-0.0364360214136699,-0.03212675606699,-0.0543247068503374,-0.0406412283546687,-0.104934618520476,-0.0257500273395519,0.10332802931225,0.0762129927824517,0.00381112096003914,0.0347237820270164,-0.0202869980706833,-0.0114340945852778,-0.0405252774648886,-0.0758312403777265,-0.0686837332723299,-0.0352506742017777,-0.0390172345951175,1,0.63853378694336,0.00181863532126435,-0.17710856521585,-0.00828919297046318,-0.0407970535975043,0.0134259392283304,-0.00437789767531009,-0.000198186674872282,-0.00151066526345284,-0.0109430194070764,0.00060127105717037,0.00763832982478814,-0.00129463385842662,0.00452478821649262,-0.00162867292189288,-0.000449987455376812,-0.00148402457046378,0.00537492512239847,-0.000811597885654819,-0.00723500417373544,-0.00491332630470175,-0.00287495390107705,0.123935432275228,0.0657667651123578,-0.00671649557934092,-0.0115404349257291,0.0110600117844907,-0.0158739319414691,0.00399206753599932
"b_Inc_High_smlr",-0.271598060797031,-0.03311293798948,-0.0934683063187872,-0.0391066511960997,-0.0200146128456051,-0.148147866066754,-0.0421602770687414,0.217319898710136,0.00106379584373711,0.0482439016646546,-0.0346529467767546,0.00323822010744314,0.0801656026066197,-0.017046277126547,-0.0837893228938048,-0.00168109422316024,-0.0659642633339013,0.00394255219452588,0.63853378694336,1,0.0256356343686674,-0.263835691334214,0.00331520536560582,-0.0649171926560062,0.139226884753219,-0.0111462061556136,-0.00503643047000443,0.00309117600164989,-0.0205435487528485,-0.0210311353914073,0.0232474508997575,-0.00384767247714255,0.0100285996620668,-0.00278196341426899,0.00639987078647688,0.00797194236613652,-4.18804364690248e-05,-0.014518781175541,-0.00113528771625779,-0.00607494416103304,-0.00405847963431644,0.0715809703486436,0.117778298029612,-0.0080061584657491,-0.0304626973698532,-0.0012481964533815,-0.0138962076667307,0.0146544608360946
"b_Vpp_Sufficient_smlr",-0.188099039780257,-0.0273340360881113,-0.0848932587026771,-0.00104397073314604,0.0531462854636437,0.092452820955709,0.113576637217659,-0.0292026459175228,0.0599543571389539,-0.0179183529735228,0.0429955134796094,-0.0253939983716377,0.0439385135566339,0.0309314833721738,-0.0731194172723921,0.011714487968893,-0.0242904514151407,-0.0093722881366507,0.00181863532126499,0.0256356343686684,1,0.0330074925905031,-0.0156364368725994,0.0932436093930406,-0.00502316716637338,0.00364018903360892,-0.00326745655616374,0.00810299495948481,0.0028947750466347,0.0250169046743607,-0.0159447210519839,0.00274492891790295,-0.00131862856029034,-0.00507075633752108,0.00405022055280069,0.00363581841588914,0.00479187302372729,-0.0118500114109801,0.0121188748535632,0.0111666242919456,0.00532455953929431,-0.00775755810627785,-0.00815871571715745,0.140191243774989,-0.00167487578406418,0.000326804616226502,0.00396493147013376,-0.00345402366250627
"b_Edc_MoreBachelor_smlr",-0.157366955914408,-0.00732290728081153,-0.0427821534860301,-0.00784835035022506,0.0786363727564035,0.00941258925083724,-0.0658020211388392,0.0968565219049551,-0.000745242223502353,-0.136823914359265,-0.0756832865918143,-0.0393596492737748,-0.0346264296619472,-0.0277227577672978,0.00735230959984826,-0.158857688235115,-0.164761746401156,-0.133750682781682,-0.177108565215851,-0.263835691334215,0.0330074925905026,1,0.0527415284609118,-0.0203259055887489,-0.000268079325229449,-0.00961930343890901,-0.00468989241554253,0.00172910861126767,-0.0143537483559687,0.00302869778182169,0.0120768693511104,0.00810546613717933,-0.0183722423814734,-0.00713396198303937,0.000826488292013879,-0.0029692809879064,-0.00662084639612471,8.23501942122089e-06,-0.0360928448321908,-0.0366407529232003,-0.0144112498901572,-0.015747357060124,-0.0304492598329846,0.0010804408206646,0.122613543053065,-0.00475105268861839,-0.000445449690000943,0.00346978708131526
"b_Gen_NonFemale_smlr",-0.233729883794536,-0.0142449453061139,-0.067767155596941,-0.0756253927205358,-0.0158174299803426,0.028452838966251,-0.0262723768495605,0.10699337294835,0.0248861387350466,-0.198691201650075,0.142507186990392,-0.101191422075194,0.0536245409261724,0.0403004755982907,0.045822429062095,-0.0130729710911162,-0.0247589495032441,-0.0668368983123999,-0.00828919297046402,0.00331520536560577,-0.0156364368726,0.0527415284609123,1,-0.0047646054203703,0.0416295656738959,-0.00780583587256082,-0.0101210610135434,-0.00164372041682818,0.00898684508820979,-0.00631446509615382,0.000645317515854077,0.00237405197125595,-0.00895821367525776,-0.0124417678337485,0.0113784865009538,-0.00705125459706561,-0.00111079145348519,0.00185685270825443,-0.0152018993968266,-0.0185918865163324,-0.00731546306140846,0.00592380484375638,-0.00372915021400562,0.000438718815427997,0.0015773153976604,0.101073529106174,0.0065104143604976,0.000794615967062317
"b_Ngh_NonUrban_smlr",-0.372827571166357,-0.0412010120013107,0.00287792818896629,0.109651262391588,-0.0426437337773051,-0.0237810445130152,-0.136091822833087,0.0412822187642762,0.0520470375316993,0.12595877742332,0.0406114902558642,-0.0266290478001348,-0.135480631700539,-0.142755036147989,0.0548493977426836,0.148099417109865,0.160252231674411,0.0886887781366937,-0.0407970535975052,-0.0649171926560052,0.0932436093930393,-0.0203259055887504,-0.00476460542037094,1,0.0708757158409017,0.0059835193380572,0.00312520296926809,0.00454913311476762,0.00416420385140658,-0.0274066269155455,0.00888145236074124,0.00319064416753667,0.00423316200283205,-0.00064250423167103,-0.00435421277382404,0.00491241535030261,-0.0133139006384912,0.00205614177780322,0.00629406100703821,0.0116182590867301,0.00623113363105954,-0.0130907261165077,-0.0118314622620355,0.000774150016671574,-0.00325326899731158,0.00637059641457114,0.128749970813767,0.00157055775722434
"b_Rac_Other_smlr",-0.235535306922773,-0.0330508492856447,0.11611912748159,-0.0649356227307545,0.105551256551175,-0.0843183208905527,0.080116550591211,-0.0560205333134377,0.0179877404921008,0.0133640966283898,0.0380664263511153,-0.135575529114416,0.0225201225967275,-0.0411134291699952,-0.0260646793429493,0.0518192997784451,0.0171541763255568,0.0325700467259404,0.0134259392283296,0.13922688475322,-0.00502316716637392,-0.000268079325229128,0.0416295656738961,0.0708757158409019,1,0.00461805714371259,-0.001613407293988,-0.000638319731108593,0.00841892451194319,0.00279190301081974,-0.00498848753352915,0.00417985611051392,-0.0175652545110041,-0.0146806492238487,-0.00568481900234918,0.000552227677174189,-0.0123230550008456,-0.00176002416808634,0.00975922882997512,0.0119549325111742,0.0110859183499322,0.00643621260798268,0.0143872081373793,-0.00730626087252411,0.00269390832368023,0.00139942449640368,0.000430563768494701,0.133021600164038
"b_FA1A_grtr",-0.00870319086003716,-0.00618381900427687,0.13689894508071,-0.00451798732720425,0.0257146100161855,-0.0230276251883601,0.0249493600101,-0.00323745683662745,-0.0110669220139955,-0.0270497533797281,-0.00103104569906601,-0.000630938146234264,0.00842828842221547,0.01274921598501,0.0049005414383367,0.0172115729752086,0.0129177268230888,0.0134203932835097,-0.00437789767531011,-0.0111462061556136,0.00364018903360892,-0.009619303438909,-0.00780583587256083,0.00598351933805712,0.0046180571437126,1,-0.158913669117544,0.163204483457943,-0.164246756883737,0.126622189870309,-0.204277057515818,-0.0167843924035853,-0.16511588431303,-0.155811822323212,0.118838998445764,0.00801531310315298,0.0151432007638486,0.00981067322494382,0.0446339173898569,0.0787802938130695,-0.0392948689085962,0.00492830098881787,-0.0183786525913992,0.0513740517561663,-0.13283728831892,-0.0929471134356386,-0.00168695921990879,0.0259192807699337
"b_FA2A_grtr",0.0155305363241548,0.0741380600684189,-0.00412239285317761,0.0858792326475492,-0.0272486443196312,-0.0131432022927367,0.00848737410647151,-0.0153934760415926,-0.00229114396838644,-0.00584612549070753,-0.0147593957064732,-0.00121825708329149,-0.0128587734383663,-0.0128149980144112,-0.00530537684378994,-0.0148492746350769,-0.0140376131274513,-0.0048486822153239,-0.000198186674872196,-0.00503643047000433,-0.00326745655616378,-0.00468989241554261,-0.0101210610135435,0.00312520296926813,-0.00161340729398803,-0.158913669117544,1,-0.297721712037174,-0.316366948632448,0.0800645400079049,-0.0528803762590294,-0.0220058876547774,-0.217010633933606,-0.0133168211615931,-0.117138136284715,-0.0618227133298303,-0.118590519965432,-0.126835478147828,-0.0910973847196566,-0.0484397020833007,-0.0148686582335143,-0.0981022697524119,-0.117197349635021,-0.0371003459717923,0.0487026118260004,-0.0809666449279177,0.0644277275505128,-0.0569606737538923
