"","asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Midwest_smlr","b_City_South_smlr","b_City_Northeast_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr"
"b_City_South_smlr",-0.17263473550995,-0.0232968992662636,0.0147346973392711,-0.0348949735642729,-0.0114487688003815,-0.00509393959119682,0.0553563991627937,0.00584490412668977,0.0318720379596224,-0.0100735674787692,0.0109927849951565,-0.00262866575502579,0.337249552260454,1,0.377737159716942,-0.0045818960376478,-0.00569615013330334,-0.0106964069204931,0.00504190221011069,-0.00194835614564638,0.00981887198035997,-0.0341819556897748,-0.00468395656811477,-0.067869107142288,-0.0336161911641132,0.00134867737667207,-0.00447086046082193,-0.00213917257931773,0.00103615200875875,0.00850126528472531,0.00175369851601245,0.00470513067145334,-0.0016041814501779,0.00152881771284856,-0.0014668542309736,0.0398224591451304,0.131779630246,0.0454345031542919,9.66141900848327e-06,0.000170256322573733,-0.000727668699740356,-0.00149822645617672,-0.00130104046739234,-0.00188588160277799,-0.00490978932247551,-5.89852890015188e-05,-0.00771247610971268,-0.00578271333548232
"b_City_Northeast_smlr",-0.181848456590634,-0.024731634223341,-0.0145053224342983,-0.022210782995257,-0.00231017643433838,0.0251543337561803,0.104707022320752,0.01297975155785,-0.0011205328221335,-0.0226071539042419,0.00458560014014013,-0.0216427444577616,0.343499860052635,0.377737159716942,1,-0.0180387379586168,-0.0269307415504252,-0.0512470955057017,-0.0273454379123488,-0.0290056764922451,-0.0598380607575114,-0.0194360048653968,-0.00792134206303624,0.0360924694782243,-0.0347226286257967,-0.00109114476250815,-0.00303036903587798,-0.000850194803735334,0.00155520969204025,0.0148997957105537,0.00379272655869725,0.00110751619721605,-0.00526079023480984,0.00175013840075558,-0.00406396739486483,0.0405099320359702,0.0472445634396433,0.141443289527477,-0.00198763827268486,-0.00331109907710865,-0.00528914829696759,-0.00348408302696629,-0.00644718763400742,-0.0112902978898998,-0.00441533699574564,-0.000561908020468012,0.00683283802105848,-0.0043489018408934
"b_Age_Millenials_smlr",-0.616937135152377,-0.0758589094835296,0.0421327752293774,-0.0305234026272242,-0.001559492410751,-0.00272249298205557,0.0125101124913372,0.0419387395171263,0.0111316264211328,0.01659026898685,-0.0218143059346211,0.00207374077650588,-0.0219893436776889,-0.0045818960376478,-0.0180387379586168,1,0.807504721241566,0.738420093465925,-0.031141193599691,-0.00536671791998997,0.0623938523584656,-0.223133685006215,-0.0735460966422333,0.0869239547311168,0.0565392087982854,0.00697621869183361,-0.00453621485670767,-0.000354868789321116,-0.00110851546523971,0.0022122906328664,0.00708437737396254,-0.000295573295962443,0.00432518807646726,-0.0019624057354208,0.000607251945263703,-0.00107879770910393,-3.58560414557018e-05,-0.00169747611832859,0.137842923754442,0.100045054040881,0.0788254563578807,-0.00231960915897206,0.00308505388327654,0.00759260946557542,-0.0306188145951971,-0.0099802721320797,0.0105402453589852,0.00644735872450668
"b_Age_GenX_smlr",-0.603277552230458,-0.0749708806505441,0.0252181173345487,0.00726376498091029,0.00788803226544836,-0.0187241777698085,-0.00643636630622053,0.100730161534592,-0.000823123264823104,0.0505619247476227,-0.0245442191983027,0.000764707499822792,-0.0187089587018866,-0.00569615013330334,-0.0269307415504252,0.807504721241566,1,0.754262841160022,-0.0303383429077821,-0.05921057004375,0.0567979788516356,-0.198962919210394,-0.0952323703406553,0.0772720721291402,0.0572700084831867,0.00541990130329187,0.000113672122237396,0.000186323075011245,-0.00244444784956472,0.0028953365300495,0.0166698962226533,-1.42733062155804e-06,0.0109881372914604,-0.00117405975977974,0.00130099629721103,-0.00170314224174883,-0.000117732771469416,-0.00308989669574732,0.105724615916883,0.134407601888003,0.0824137624216365,-0.00294933737835768,-0.00336350725698823,0.00799750390233818,-0.027880577740513,-0.012378151727487,0.00900729051817279,0.0045416775943049
"b_Age_Older_smlr",-0.586803749592421,-0.0726207129124222,-0.00392160556113518,0.0827815036225178,-0.00530511879957426,-0.0381638810937176,0.00584570682093274,0.170437856486054,0.000740852048134993,0.0924296886282158,-0.0317764518526255,-0.0185368132612036,-0.0165772798788653,-0.0106964069204931,-0.0512470955057017,0.738420093465925,0.754262841160022,1,-0.000218406481616398,-0.0175536658120902,0.055032900348898,-0.165963016330873,-0.086798673210894,0.0276048557593871,0.081077379486076,0.00204311405872033,0.00614906157631827,-0.000630397204001777,-0.00428765860628086,0.00425426331629681,0.0253356293345074,-5.30490615232539e-05,0.0155475047570343,-0.00172799793446521,-0.00142931162259726,-0.000488625052295766,-0.00113530598767743,-0.00596214629337998,0.0990173405400633,0.0988115246709061,0.108106829105828,0.00168965243696273,0.00191388190162001,0.00620154747834439,-0.0246746941426586,-0.0121689976176939,0.00327186625201379,0.00940475576156732
"b_Inc_Mid_smlr",-0.27759713552883,-0.0361106259785215,-0.0253380871999533,-0.0731964490628455,-0.0109376895294005,-0.0400217758255235,-0.0625895814158186,0.124827055894722,0.0154728823654811,3.44067221194999e-05,-0.0433233963717669,0.0110208998476145,0.0180344210494375,0.00504190221011069,-0.0273454379123488,-0.031141193599691,-0.0303383429077821,-0.000218406481616398,1,0.646935930626608,0.0215456216685803,-0.184327286704384,-0.0110300961628974,-0.0155124187609422,0.0366195657892706,-0.00203687881175311,-0.00744234894557522,0.00186635542235814,-0.00418380173181272,-0.00667423469765137,0.0165850537854261,0.0014285513908182,0.00413345232984919,-0.00470990229457659,0.00136097871284058,-0.00129517445409267,-0.00125855101410786,-0.00243144168389314,-0.00368483240409062,-0.00418378498614629,0.000933582169116362,0.121400981764892,0.0659232618139583,0.000436195263149214,-0.0175983137949082,0.00129056092875881,-0.00563854906942124,0.00142823156756645
"b_Inc_High_smlr",-0.269917139196895,-0.0367622483881611,-0.0623751169720891,-0.0888689459344816,0.0104316734745446,-0.0975670910132105,-0.0922566544328439,0.226995635066896,0.0133887654037066,0.0170671423761759,-0.0405964204506464,0.00355123209208359,0.054348855594692,-0.00194835614564638,-0.0290056764922451,-0.00536671791998997,-0.05921057004375,-0.0175536658120902,0.646935930626608,1,0.0142676672969444,-0.281536002003153,-0.0246986135122576,-0.0385892494932444,0.1340796849219,-0.00777672592085579,-0.0110446398371382,0.00339527320277575,-0.012366952772443,-0.0120713528137014,0.0315432172411669,0.00158462561101334,0.00497260906838135,-0.00555611491731234,0.00160996673501739,0.00446835947467354,-0.00137410310635322,-0.00689841360079408,0.00196091762042364,-0.00599735183953882,0.000573363679662399,0.0721602330364703,0.119200663873028,0.000639193497349224,-0.0348472282529986,-0.00143417361409123,-0.00970361128522689,0.0164202349327852
"b_Vpp_Sufficient_smlr",-0.213553963987824,-0.0288431815449404,-0.0133063848371662,-0.0133292242038911,0.0488802482745856,0.0181682749210272,0.154798680428235,-0.0586852007718125,-0.00394687412090733,0.0235285595697764,-0.0194319624590965,-0.0182769150554083,0.00658908626848986,0.00981887198035997,-0.0598380607575114,0.0623938523584656,0.0567979788516356,0.055032900348898,0.0215456216685803,0.0142676672969444,1,0.00932907891465746,0.00489571498077141,0.0461352824656664,-0.0275593389968276,-0.00115585449368587,-0.00135747951229614,0.0050409525862386,0.00148733937516472,0.0147329819151996,-0.00816260788253533,-0.00128681311490509,0.001706558661725,-0.00305885982720301,-0.00235439086262773,0.000196782892302117,-0.00171225761108893,-0.0116539621554368,0.00988479795423861,0.0101244586595761,0.00632897453684272,0.000585913418025091,0.000882309730748709,0.12908033768838,0.000526923798354171,-0.000472956196580438,0.00813449252010122,-0.00276895212005136
"b_Edc_MoreBachelor_smlr",-0.119145318468028,-0.0054290498327635,-0.0911087189245482,0.0173731966543532,0.0690876809966181,-0.0969808586381353,-0.0570454057448088,0.0876720741313906,-0.0268880594126672,-0.0234982098045496,-0.0404613448035644,0.00853552098907065,-0.00539307866217021,-0.0341819556897748,-0.0194360048653968,-0.223133685006215,-0.198962919210394,-0.165963016330873,-0.184327286704384,-0.281536002003153,0.00932907891465746,1,0.0222856713016045,-0.0125774008035714,0.00828858802086173,-0.00898612452537024,0.001618286221952,0.00700425852069705,-0.0135746218345292,-0.00586388534276085,0.00816847303779597,-0.00403547417440118,-0.00375763243296302,-0.00491845232611047,0.000268558001932562,-2.03526558759509e-05,-0.00502704426190579,-0.00443689629461139,-0.0330784102989798,-0.0274680503545376,-0.020580032119043,-0.0200755158307083,-0.0335444304195265,0.000108863209266266,0.113146321896428,0.002255357296915,-0.0013081534056057,-0.00198696723078109
"b_Gen_NonFemale_smlr",-0.167319041224614,-0.018818571744121,-0.0505438066453196,-0.0998765404805923,-0.0788831563148585,0.0722024542847648,0.00659186548778623,0.0495795561377615,0.0115265502703936,-0.129336648195932,0.0783539836258328,0.00630878233075096,-0.00357698629449463,-0.00468395656811477,-0.00792134206303624,-0.0735460966422333,-0.0952323703406553,-0.086798673210894,-0.0110300961628974,-0.0246986135122576,0.00489571498077141,0.0222856713016045,1,0.0308323069089011,0.0276079319507566,-0.00398538662222244,-0.0084253620441167,-0.00614636152621179,0.00843005751672344,0.00261117216243294,0.00646115376339885,0.00210697079280543,-0.0157950943075389,0.00845801545445984,0.00228112829574958,-0.000844639910391949,0.000305442524424148,0.00201389007358744,-0.0110669285954051,-0.012720859291283,-0.0107569327622733,-0.000627745219369131,-0.00235230209594645,-0.000271405074197502,0.00582971641452519,0.109410510194991,0.00209518749962713,0.00292124047047327
"b_Ngh_NonUrban_smlr",-0.344169438755874,-0.0493542957721381,0.0488930371450841,0.0895411032130642,-0.0182151603404769,0.0127028602968604,-0.165786224678776,0.0353827027298831,0.00748417912715488,0.0720686096780957,-0.00705405110330126,0.0167352573172877,-0.0734790424628048,-0.067869107142288,0.0360924694782243,0.0869239547311168,0.0772720721291402,0.0276048557593871,-0.0155124187609422,-0.0385892494932444,0.0461352824656664,-0.0125774008035714,0.0308323069089011,1,0.0596901080665749,0.00331973008721398,0.00707454890724798,-0.00346254371838377,0.00224581254627089,-0.024198153579925,0.00284240604051796,-0.0019213133954369,0.00682814208275898,-0.0012120333006175,0.000493832743242087,-0.00587216021488298,-0.00834318559578745,0.00530246930078243,0.0137216868809121,0.0105688727985334,0.00395559297651148,-0.00495124510270557,-0.0094943154710914,0.00806058695864623,-0.0025696301686658,0.00139782026208919,0.131209246522965,0.0129212106893479
"b_Rac_Other_smlr",-0.260797052794204,-0.0365402946916139,0.0591484017847868,-0.0564115562338666,0.0440587768527221,-0.00286175996487804,0.0819756177178949,-0.0386844993281273,-0.0241478321028184,0.0178954890579881,0.0236984433202652,-0.0842802562684775,0.0123454978833343,-0.0336161911641132,-0.0347226286257967,0.0565392087982854,0.0572700084831867,0.081077379486076,0.0366195657892706,0.1340796849219,-0.0275593389968276,0.00828858802086173,0.0276079319507566,0.0596901080665749,1,0.00315638101615492,-0.00506507938568658,0.00303652681055727,0.00131036112575054,0.00793703179787315,-0.0053723690254652,-0.000608642690864591,-0.00361426865172719,0.00201246329200199,-0.0127290539783031,0.00205904312238971,-0.00582421781374151,-0.00435670160550177,0.00911446680121933,0.00549060464228751,0.0108065892956129,0.00211605501866783,0.0159410505687102,-0.0028386727538148,-0.00175266707552411,0.00338125639417442,0.0126298886414402,0.128475866387966
"b_FA1A_grtr",0.00156093183816915,-0.00446306090509974,0.123117305761313,-0.00913933924788897,0.0208014823729321,-0.0197126561621962,0.0157388651463389,-0.0151397543287194,-0.00679812983668012,-0.0222051543067786,-0.00682667872317914,0.00585430358391873,0.00318227157782437,0.00134867737667207,-0.00109114476250815,0.00697621869183361,0.00541990130329187,0.00204311405872033,-0.00203687881175311,-0.00777672592085579,-0.00115585449368587,-0.00898612452537024,-0.00398538662222244,0.00331973008721398,0.00315638101615492,1,-0.103605232990533,0.187130077646016,-0.196638704652204,0.0412427982855705,-0.190814078319098,-0.0385071592811287,-0.189579063721788,-0.0663489851897266,0.0047553401014392,-0.00127872770441789,0.0162206551154592,-0.0104193389999013,0.0620425239698283,0.0373033971818505,6.70009442988454e-05,-0.0209721889705526,-0.0553462415047028,-0.0244435955420549,-0.133677816026266,-0.0394592229428872,0.0451460269559678,0.0739663253033448
"b_FA2A_grtr",0.00253418270309605,-0.0125305290782668,-0.00650250280564013,0.100149373424118,-0.0281268580330948,-0.0256655871990372,0.00664819542057195,-0.0133213469445251,-0.00280979354603376,-0.0074113114736416,0.000606559005693412,-0.0102821866173934,-0.00114097603610625,-0.00447086046082193,-0.00303036903587798,-0.00453621485670767,0.000113672122237396,0.00614906157631827,-0.00744234894557522,-0.0110446398371382,-0.00135747951229614,0.001618286221952,-0.0084253620441167,0.00707454890724798,-0.00506507938568658,-0.103605232990533,1,-0.312397515790438,-0.299090401765601,0.0543776110712038,-0.0951149665196619,-0.0508458853773151,-0.114147416259241,0.0359894384416762,-0.126453719170965,-0.00613240886158962,-0.0362526670381653,-0.0340202502930168,-0.0560138203226688,-0.0118961999052339,0.0668894496893769,-0.0653622428173741,-0.0698280370183578,-0.00239733297066237,-0.0100136713559042,-0.0916295731295888,0.087076850366056,-0.0545869517900629
"b_FA3A_grtr",-0.00214148642751547,-0.0482092075541321,0.0221078364413175,-0.0300623219098062,0.0962729842933105,-0.0180838271312337,-0.0312921442639736,0.0301349719251675,0.000548515454745728,0.00850583494020419,0.00122265781004226,-0.00648504724784645,-0.0040559303423224,-0.00213917257931773,-0.000850194803735334,-0.000354868789321116,0.000186323075011245,-0.000630397204001777,0.00186635542235814,0.00339527320277575,0.0050409525862386,0.00700425852069705,-0.00614636152621179,-0.00346254371838377,0.00303652681055727,0.187130077646016,-0.312397515790438,1,-0.228371814980426,-0.306963302102292,0.236519719006109,0.0021074413510873,0.0291064235165055,0.0428809738039937,-0.122892049668204,-0.0342793918885153,-0.0107615561271228,0.00915509449631543,-0.00439480395589628,0.000889159151787112,-0.00984639725770759,-0.0340820950045683,-0.0156062800561273,0.0347372678368036,0.0842899297002702,-0.0475467202557061,-0.00549530152707368,0.0611286080223836
"b_FA4A_grtr",0.0058727787568895,0.0822603936700484,-0.0202579127609668,-0.0276810602649203,-0.0179448993705998,0.102798487040489,0.0148299495789702,-0.0158702364463599,-0.00355428066639852,7.97903436987011e-05,-0.00956821625845135,0.00717251724941938,-0.000209505525911177,0.00103615200875875,0.00155520969204025,-0.00110851546523971,-0.00244444784956472,-0.00428765860628086,-0.00418380173181272,-0.012366952772443,0.00148733937516472,-0.0135746218345292,0.00843005751672344,0.00224581254627089,0.00131036112575054,-0.196638704652204,-0.299090401765601,-0.228371814980426,1,0.106338606930975,-0.172758708247733,-0.0331299678886378,-0.0038466452702736,-0.0377998087183949,0.0414560608949985,0.0203199450952212,-0.0073752019692632,0.010659514857846,-0.00272062681078386,-0.0277604729234344,-0.0398012550505446,-0.0172923365430352,-0.0793707830481828,0.012852484217536,-0.0996798520092288,0.0543707048004733,0.0258151192813231,-0.015851313835939
"b_FA5A_grtr",0.000816617751341969,-0.00193218391272174,0.0164353937473979,0.00632856722152079,-0.0312949887508958,0.0141828888099297,0.120384233271809,-0.0099558703583907,0.0133951033977164,-0.00416416477671378,0.000167965825605083,-0.0081252461584303,0.00344320695353805,0.00850126528472531,0.0148997957105537,0.0022122906328664,0.0028953365300495,0.00425426331629681,-0.00667423469765137,-0.0120713528137014,0.0147329819151996,-0.00586388534276085,0.00261117216243294,-0.024198153579925,0.00793703179787315,0.0412427982855705,0.0543776110712038,-0.306963302102292,0.106338606930975,1,-0.22960927741442,0.121493912892949,-0.0532118156987524,-0.0859528725805723,-0.075182946863428,0.0338186703322886,0.0491904643374196,0.084842057149506,0.00375098682785954,-0.0192140525944808,-0.0131989400676522,-0.0533861743671555,-0.0682896821846339,0.150465268441261,-0.0663221094558048,-0.00127514427701226,-0.144166531573369,0.0706368728154082
