"","asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Midwest_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_Age_GenZ_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Low_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Deficient_smlr","b_Vpp_Sufficient_smlr","b_Edc_LessBachelor_smlr","b_Edc_MoreBachelor_smlr","b_Gen_Female_smlr","b_Gen_NonFemale_smlr","b_Ngh_Urban_smlr","b_Ngh_NonUrban_smlr","b_Rac_White_smlr","b_Rac_Other_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Midwest_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr","b_Age_GenZ_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Low_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Deficient_grtr","b_Vpp_Sufficient_grtr","b_Edc_LessBachelor_grtr","b_Edc_MoreBachelor_grtr","b_Gen_Female_grtr","b_Gen_NonFemale_grtr","b_Ngh_Urban_grtr","b_Ngh_NonUrban_grtr","b_Rac_White_grtr","b_Rac_Other_grtr"
"b_FA3H_smlr",0.0318251105133649,0.0114481292551742,-0.000198274171609072,0.000118042014410833,0.000130195779716507,-0.000218569696384613,-0.0001022066793543,-0.000144545735361271,-2.41866405808863e-05,0.000507605089490648,0.00271131151653379,-0.000852910373755706,0.00402947494355867,0.00395368715075609,0.00400418526488954,0.00392050314089666,0.0070664099320717,0.00683351978679842,0.00679622897921506,0.00668598583946766,-0.0137508044912924,-0.0140917789561324,-0.0140799188135957,-0.0235434761922864,-0.0236681659169759,-0.00297291633922997,-0.00325614296514036,-0.00623282923707974,-0.00577921684572554,-0.00652820655073539,-0.00657113867082377,0.0106881108937547,0.0108383179312471,-2.17196800983961e-05,2.18478769488362e-06,5.0015602630276e-06,-3.15926422645371e-05,4.88479504642725e-07,-1.53286580823544e-05,-6.94733193505479e-07,7.5099800279493e-05,0.000347172618454345,-0.000115726817588311,-0.00111995307626021,-0.00115538096246655,-0.00115031755863014,-0.00115471443602481,-0.00542109669343348,-0.00544291581654048,-0.00542979880827308,-0.00543349853085961,-0.00425522179534774,-0.00428891914812167,-0.00429011192300221,0.0554177039891864,0.0553933311637565,-0.0186781898414331,-0.0187432308014451,-0.00795145810345888,-0.00792329537695192,-0.0191952682650493,-0.019197030701551,-0.0101311768775338,-0.0101147376354938
"b_FA4H_smlr",-0.00609368908945558,0.00325074422016252,4.42639956708178e-05,-0.000343084044277606,-0.000389582913423584,0.000161872455849701,-0.000178606673077038,-1.27063302449717e-05,1.634443059706e-05,-0.000410312885827936,-0.000852910373755706,0.00226047125679728,-0.000893800242809091,-0.00100616884003389,-0.000881406220214841,-0.000863162533685253,0.000686732961692466,0.000706900993768263,0.000694401076524293,0.000484116527050758,0.000886249326382694,0.000965473502321061,0.00091255636386832,0.00416823638588654,0.00406115167275164,0.000860271894563991,0.000914834686174244,0.000918499575204177,0.000951824634754473,-0.00123654051117822,-0.00114351249397416,0.000874517973593812,0.000386878598241357,1.70083786317284e-05,-3.40482440797859e-05,-2.42502140329626e-05,2.16217447243141e-05,-2.11718758785801e-05,3.99464999225753e-06,9.66128459495623e-06,-3.43146183526135e-05,-0.000111522955813871,0.000278151548371658,0.000173563590372884,0.000167654585043552,0.000180486109598611,0.000184155520762174,0.00107681947668372,0.00108033024550772,0.00109518270628296,0.00105910229826022,-0.000551856503123109,-0.000546926869359563,-0.00054327832793011,-0.00569116326532159,-0.00570645728738053,0.000188769330587866,0.000205217171488439,-0.000105768387048123,-8.52052101025924e-05,0.00100831735655846,0.00101026116804266,0.00065542693411221,0.000574852928651573
"b_City_Midwest_smlr",1934130.18228663,1046492.07550212,-0.0087818394975706,-0.000187188369703556,1.5514299963401e-05,0.00198995794790734,-0.00310630475725121,0.00292808780695173,-0.00309791367676039,0.00219230358539463,0.00402947494355867,-0.000893800242809091,489780.514319386,489780.498025152,489780.481684259,489780.496345031,799491.837284616,799491.724360666,799491.809654589,799491.758985879,-1186844.02086072,-1186844.0777239,-1186844.04565918,-2059175.56809146,-2059175.48732343,184792.854248619,184792.843543799,-4809.25497159393,-4809.2506597806,-505865.250262845,-505865.354989677,348498.904292642,348498.973607598,0.000494315476564417,0.00237761103299181,-0.00117060050945648,-0.000894710481136932,-0.000754328650824656,-0.00421338319720794,-0.00430638823517814,0.00303620770824992,4.52039728380213e-05,-0.000203556475127504,-102529.469778934,-102529.474192074,-102529.478447947,-102529.469661214,621397.996596628,621397.981028043,621397.978054925,621398.001653629,-631862.881900597,-631862.849047591,-631862.905100604,-1066674.31957248,-1066674.48887383,-335351.726122705,-335351.762251125,-510033.491408463,-510033.568547136,1388783.23747321,1388783.24643095,-410221.232931517,-410221.250622008
"b_City_Northeast_smlr",1934130.21671593,1046492.1322465,-0.00904112579913545,-0.00036275523943657,0.000472954808742641,0.00211221165165923,-0.00260300508634728,0.00294047186825391,-0.00313178853132103,0.00213653921031379,0.00395368715075609,-0.00100616884003389,489780.498025152,489780.510568496,489780.482344335,489780.497040286,799491.874843423,799491.762110577,799491.847040702,799491.795503476,-1186844.06471545,-1186844.12257939,-1186844.09146472,-2059175.65409116,-2059175.57447484,184792.861591564,184792.85063699,-4809.26855085164,-4809.26429933669,-505865.352958055,-505865.455755125,348499.071202411,348499.139695265,0.000454634951571584,0.00236067378677199,-0.00113003553966076,-0.000878935422227205,-0.000670392817468686,-0.00419672289641601,-0.00433051589656121,0.00301111713915655,2.96664892984956e-05,-0.000217711698090404,-102529.477403739,-102529.477932812,-102529.484110952,-102529.475336864,621397.976830009,621397.96126641,621397.958272619,621397.981734435,-631862.932900028,-631862.900106721,-631862.95637281,-1066674.11320825,-1066674.28269671,-335351.814192161,-335351.850360407,-510033.543875299,-510033.620990558,1388783.20825742,1388783.21743987,-410221.249763486,-410221.267563935
"b_City_South_smlr",1934130.10273168,1046492.07857447,-0.00879797698128583,-0.000490729804203077,0.000372101804839323,0.0018410819131713,-0.00293172614595666,0.00288808851154049,-0.00283136467046446,0.00224347954824782,0.00400418526488954,-0.000881406220214841,489780.481684259,489780.482344335,489780.479456547,489780.480454046,799491.839696898,799491.727340912,799491.812509612,799491.761634945,-1186844.00003716,-1186844.05721527,-1186844.02620328,-2059175.56572562,-2059175.48490763,184792.857865519,184792.846602083,-4809.26089753773,-4809.25659967801,-505865.32126733,-505865.425810841,348499.048265355,348499.116747305,0.000475950435582296,0.00234448743412767,-0.00114533310407725,-0.00088302984761506,-0.000715743431804684,-0.004212132325211,-0.00429235000456945,0.00304286732762957,2.85849131588102e-05,-0.000199690894190477,-102529.475100737,-102529.477547283,-102529.479987209,-102529.473064925,621397.968202437,621397.952685374,621397.949733046,621397.973252232,-631862.898855155,-631862.866023284,-631862.92221575,-1066674.25710295,-1066674.42643132,-335351.732723396,-335351.76890537,-510033.527374856,-510033.604482059,1388783.27192888,1388783.28086922,-410221.241520045,-410221.259349359
"b_City_West_smlr",1934130.23186485,1046492.0914489,-0.00892362551546264,-0.000166745755161747,0.000496943550826062,0.00188871428701199,-0.00334367821629135,0.00284098501036289,-0.00312210906213457,0.00233789517726225,0.00392050314089666,-0.000863162533685253,489780.496345031,489780.497040286,489780.480454046,489780.502825421,799491.855059099,799491.742840516,799491.82804775,799491.777356606,-1186844.03433709,-1186844.09162666,-1186844.06045892,-2059175.61415547,-2059175.53351438,184792.86700724,184792.856415737,-4809.25937092767,-4809.25499692493,-505865.372133469,-505865.475516939,348499.010416955,348499.079496986,0.000463904647592238,0.00239002803778003,-0.00112073272124831,-0.00089263017447812,-0.000783841835978136,-0.00422671914030444,-0.00434152815939434,0.00305786399764299,1.64189276254839e-05,-0.000188658438988238,-102529.475148598,-102529.477617325,-102529.481903494,-102529.472172102,621397.994520628,621397.979003331,621397.976046704,621397.999594996,-631862.91118075,-631862.878317012,-631862.934511127,-1066674.20261911,-1066674.37191333,-335351.777132194,-335351.813219645,-510033.532908495,-510033.610014694,1388783.23508003,1388783.24415179,-410221.236243956,-410221.253972076
"b_Age_GenZ_smlr",8650705.43376701,3282877.09515246,0.0147769882742479,-0.00361158035656916,0.00707280540536769,-0.00437153220438341,-0.00462905496809453,-0.00110101398110273,-0.022250889073012,0.00580987422575836,0.0070664099320717,0.000686732961692466,799491.837284616,799491.874843423,799491.839696898,799491.855059099,1311341.48995587,1311341.37731087,1311341.414635,1311341.38566154,-2253721.87377822,-2253721.90844976,-2253721.86010364,-3526775.05819702,-3526775.00547987,-274559.141455101,-274559.126152978,-263930.811192138,-263930.840003431,-3206492.45925095,-3206492.4266632,-1236059.73819659,-1236059.69426598,-0.00096858584487482,-0.000685618131987687,0.00799101429115448,-0.00803906326438219,-0.00637811708681286,0.0173038730916717,-0.015626476038602,0.00482542970183418,-0.00129176596573674,0.000380959147614943,-215181.323427867,-215181.319856322,-215181.307764633,-215181.339341706,279955.885007663,279956.011289495,279955.944182632,279955.94496143,-106217.696594375,-106217.632962829,-106217.550417415,6244266.30915453,6244266.43237715,-5352170.89954751,-5352170.99613743,-577558.266825145,-577558.218595512,-2551827.83470946,-2551827.93430358,-1004143.26340499,-1004143.38562176
"b_Age_Millenials_smlr",8650705.04298731,3282877.17371444,0.0152806614963494,-0.00400916094707029,0.00704905718836214,-0.00440728733928569,-0.00449845638937036,-0.000626581215324106,-0.0221084166816169,0.00602790239822792,0.00683351978679842,0.000706900993768263,799491.724360666,799491.762110577,799491.727340912,799491.742840516,1311341.37731087,1311341.30672205,1311341.33700187,1311341.3078318,-2253721.74787245,-2253721.78350932,-2253721.73436928,-3526774.53991293,-3526774.48561898,-274559.122958487,-274559.113809129,-263930.783831547,-263930.814319664,-3206492.61883762,-3206492.58416561,-1236059.68354242,-1236059.63820075,-0.000881183397890574,-0.000750421730393368,0.00798528190936407,-0.00805347334684531,-0.00635325120383129,0.017386497684382,-0.0156308126770948,0.00488212025414422,-0.00131365796407211,0.000387363775412184,-215181.320213698,-215181.316656859,-215181.304515802,-215181.336091782,279955.955140915,279956.086161315,279956.018037576,279956.018832261,-106217.558910433,-106217.495348095,-106217.412632948,6244265.75004126,6244265.87345662,-5352170.76383456,-5352170.86125104,-577558.257073001,-577558.209080245,-2551827.73215585,-2551827.83149805,-1004143.2452667,-1004143.36732523
"b_Age_GenX_smlr",8650705.35822372,3282877.05333295,0.0150877999908845,-0.00351410505126195,0.00719735086278227,-0.00462468401618369,-0.00469833157418499,7.36413795559892e-05,-0.0222617425380363,0.00649489207691043,0.00679622897921506,0.000694401076524293,799491.809654589,799491.847040702,799491.812509612,799491.82804775,1311341.414635,1311341.33700187,1311341.38401449,1311341.3470039,-2253721.79211703,-2253721.82775808,-2253721.78039158,-3526774.86266901,-3526774.80847201,-274559.111934022,-274559.102287945,-263930.787128968,-263930.818178888,-3206492.61848522,-3206492.58398732,-1236059.76263733,-1236059.71723316,-0.000898576737513562,-0.000683955363248854,0.007994107512514,-0.00807183242627426,-0.00634456243523296,0.0175043128284405,-0.015626494386998,0.00497390642445617,-0.00130526459942981,0.000395109624921277,-215181.321068092,-215181.31753305,-215181.305350302,-215181.336923742,279955.93500036,279956.065029135,279955.999330208,279955.998982849,-106217.648102459,-106217.584561629,-106217.502038595,6244265.98366591,6244266.10709784,-5352170.77064478,-5352170.86801064,-577558.257717792,-577558.209791037,-2551827.73269933,-2551827.8320715,-1004143.24040973,-1004143.3625116
"b_Age_Older_smlr",8650705.51240451,3282877.09805465,0.014724421407904,-0.00240287888171218,0.00698201251319135,-0.00493253057942284,-0.00456064011539446,0.00106025295317506,-0.0222402527036128,0.00717152252856123,0.00668598583946766,0.000484116527050758,799491.758985879,799491.795503476,799491.761634945,799491.777356606,1311341.38566154,1311341.3078318,1311341.3470039,1311341.33422344,-2253721.81674709,-2253721.85142632,-2253721.803701,-3526774.65784912,-3526774.6035728,-274559.090639107,-274559.080467272,-263930.736589321,-263930.767619264,-3206492.99351033,-3206492.96018059,-1236059.71592936,-1236059.66973029,-0.000939888434599126,-0.000587159370451701,0.00797962311167255,-0.00810155868919014,-0.00632450915128348,0.0176351407124778,-0.0156273433983876,0.00505387558004016,-0.00131337906784072,0.00036406852274849,-215181.327811937,-215181.32442089,-215181.312168607,-215181.343707618,279956.05988513,279956.189982946,279956.123180999,279956.125585639,-106217.565014036,-106217.501325983,-106217.418767222,6244265.73886643,6244265.86226553,-5352170.77141097,-5352170.8687476,-577558.256042186,-577558.208136315,-2551827.75468787,-2551827.85419434,-1004143.22062293,-1004143.3425809
