"","asc_smlr","asc_grtr","b_City_Midwest_smlr","b_City_South_smlr","b_City_Northeast_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr"
"b_Vpp_Sufficient_smlr",-0.00252083763126193,-0.00114406135488194,0.000222240368893384,7.52705607090905e-05,-0.000429164000059777,0.000714006101600437,0.000745890060365703,0.000799743472178758,0.000293639062504174,0.000286888643151999,0.0053224597387899,-2.7068648731651e-05,3.28177949513853e-05,0.000472197913928217,-0.000300255380455944,1.98435222209664e-05,-7.23074086490676e-05,-0.00027917438587167,0.000324648342192907,0.000328209311368219,0.000402206230989148,0.000261597662627153,0.000245362342657792,0.00252436508131647,-3.52699789246545e-05,3.41234840961511e-05,0.000163664352555242,-0.000208096970447147
"b_Edc_MoreBachelor_smlr",-0.000421437022464903,-0.000115048912301825,1.99299078354463e-05,-0.000174000041485719,-0.000268338036096908,-0.00195371623406032,-0.0017990610821788,-0.00159407681056076,-0.00116384359558679,-0.00211710094729345,-2.70686487316476e-05,0.00532563728321539,6.15067385412203e-05,1.18574895931606e-05,7.61399056520491e-05,-1.84976361725013e-05,-3.21896048337111e-06,-8.41120233730815e-05,-0.00104175062995063,-0.00103610873894163,-0.000904630148599348,-0.000596515587180711,-0.00108214949255882,-2.27651537751033e-05,0.00258285496831589,1.04860833517888e-05,6.26919919252456e-05,6.9837696691482e-05
"b_Gen_NonFemale_smlr",-0.00126539479845937,-0.00060117170598667,-2.09462155977311e-06,-1.29719817786676e-05,-0.000106791825192004,-0.000697581114541892,-0.000774022080118407,-0.000573146295471303,-0.000128430477805289,-0.000173518687105621,3.28177949513853e-05,6.15067385412208e-05,0.00430162054925114,0.000284820776155036,0.000150629948253439,-5.35450699065533e-06,0.000109082529860358,1.85227557638146e-05,-0.000324552799643518,-0.000396283275565374,-0.000255262429523165,-0.000124732370998685,-0.000186594760487304,4.91320866463434e-05,8.73111100724216e-06,0.00199680111309656,0.000139472179399261,0.000193460075649365
"b_Ngh_NonUrban_smlr",-0.00365076694255644,-0.00175335330229117,-0.000349852146007396,-0.000367655019457723,0.00052341387511164,0.000813343706134753,0.000582773989801546,6.01030043957786e-06,-0.00027209167103707,-0.000452397922019774,0.000472197913928218,1.18574895931586e-05,0.000284820776155037,0.00480128439098689,0.000526687860373312,-0.000232448361498417,-0.000137691148286615,0.000134187359618091,0.000486564270355576,0.000263692730969398,7.75636069088431e-05,-0.000135528650570351,-0.000212380862813732,0.000144199193375227,8.69359409290534e-05,0.000168400282526561,0.00219637617149327,0.000125811069828489
"b_Rac_Other_smlr",-0.00320889779174876,-0.00127090772211955,9.46679550523994e-05,-0.000297105605152475,-0.000232676600094359,0.000730266037494883,0.000828486224545139,0.00117938930784537,0.000240112771156272,0.00104550460155933,-0.000300255380455945,7.61399056520464e-05,0.000150629948253439,0.00052668786037331,0.00523725669229712,2.65466786240368e-05,-0.000161158234256776,-0.000106491244465499,0.000101424371907161,0.000141148225352668,0.000345025496194378,0.000179096961720055,0.000645669076781171,-0.000181782447340321,1.34103721273784e-05,9.54400801595225e-05,0.000198070849839897,0.00268354095369549
"b_City_Midwest_grtr",-0.000926176753112291,-0.00381215226216951,0.00353255505961546,0.00110566077011963,0.001082292201876,-9.5188529663462e-05,-0.000161663900742377,-0.000169039162367587,4.05921772663329e-05,0.000196305933762523,1.98435222209664e-05,-1.84976361725027e-05,-5.3545069906548e-06,-0.000232448361498418,2.65466786240364e-05,0.0146722908457481,0.00482430908301555,0.00480722719645309,-0.00151183149731852,-0.00153240780438793,-0.00155667829405146,-0.000128918996885572,0.000905294720551981,-0.000323817512004303,0.00039969339743221,8.880815238288e-05,-0.000743990985223991,0.000194611324580016
"b_City_South_grtr",-0.000571300154517839,-0.00349303001345006,0.00110685442569135,0.00365426942790066,0.00111663602051521,-0.000365195455094366,-0.000376008065382321,-0.000419074355512674,-3.87293524065285e-05,-0.000172953060877356,-7.23074086490665e-05,-3.21896048337303e-06,0.000109082529860359,-0.000137691148286616,-0.000161158234256775,0.00482430908301556,0.0146225815040043,0.00497437081809581,-0.000548222976273691,-0.000502366197216078,-0.00110184282067475,-7.00093125722601e-06,-0.00022944929977117,-0.00049276217371614,-0.000310690256625657,-0.000289304433492048,-0.000132377003620908,-0.000456015318962855
"b_City_Northeast_grtr",-0.000804758277393498,-0.00364869704459551,0.00108490361668775,0.00112373371858989,0.0035046035241604,-0.000138046862050348,-0.000281124642914027,-0.000373767796567615,-5.73297066412617e-05,-4.17322464742634e-05,-0.000279174385871669,-8.41120233730808e-05,1.85227557638165e-05,0.000134187359618092,-0.000106491244465497,0.00480722719645309,0.00497437081809581,0.0143162546743276,-0.000762237957545865,-0.000772283201352161,-0.00209448418642395,-0.000683817015838661,-0.000797448954988919,-0.00138508200445293,0.000422978870857434,6.23059030375099e-05,0.000763283187951592,-0.00085824338110651
"b_Age_Millenials_grtr",-0.00474174162911938,-0.015426649408363,-6.02632939480106e-05,-0.000275794314424367,-0.000107095943317604,0.00677359218295757,0.0054450170443648,0.00529746317146376,-0.000302945454817992,-9.24275849156113e-05,0.000324648342192911,-0.00104175062995063,-0.000324552799643519,0.000486564270355578,0.000101424371907168,-0.00151183149731853,-0.000548222976273696,-0.000762237957545869,0.0232247046132989,0.0185972824672781,0.0184595794381601,-0.000141491343432896,8.51236007707697e-05,0.000792990826071998,-0.00421800887357424,-0.000612966301309601,0.000990565839163617,0.00043214202438112
"b_Age_GenX_grtr",-0.00447630246480269,-0.0150445508070039,-0.00011748987394792,-0.000272178119456195,-0.000233049850390036,0.00544506736613677,0.00697546429410653,0.00537919083019394,-0.000332965452747895,-0.000337009878886682,0.000328209311368228,-0.00103610873894164,-0.000396283275565373,0.000263692730969412,0.000141148225352678,-0.00153240780438792,-0.000502366197216071,-0.000772283201352146,0.0185972824672782,0.024806550311661,0.0185317095509854,-3.38887625093772e-05,-0.00099088971634075,0.00087624557728495,-0.00383114546890888,-0.000714125854151781,0.000631619825777501,0.000532819835234025
"b_Age_Older_grtr",-0.00454877707844318,-0.0149698846317469,-0.000132040846040928,-0.000316008572918902,-0.000330985718269491,0.00529012757350797,0.00537500801230242,0.00731013292391155,-0.000174661343064819,-0.00015717724903269,0.000402206230989152,-0.000904630148599356,-0.000255262429523153,7.75636069088533e-05,0.000345025496194388,-0.00155667829405146,-0.00110184282067475,-0.00209448418642394,0.0184595794381602,0.0185317095509854,0.0313000180007726,-0.000102297401410095,-0.000443170698851778,0.000921410874334124,-0.00339024482934055,-0.000739480853941253,5.28589595376346e-05,0.00133824718844062
"b_Inc_Mid_grtr",-0.00138448270572939,-0.0067797014304034,3.90560515992184e-05,-5.90961439645623e-05,-6.442709569858e-05,-0.000335446957106589,-0.000347110734795905,-0.000183598460939868,0.00360205022039813,0.00222500644931397,0.000261597662627155,-0.000596515587180712,-0.000124732370998688,-0.000135528650570351,0.000179096961720055,-0.000128918996885567,-7.00093125722912e-06,-0.000683817015838658,-0.000141491343432893,-3.38887625093894e-05,-0.000102297401410113,0.0149362312396665,0.0093443746865025,0.000229623075539317,-0.00262712323896585,-3.65515052069405e-05,-0.000134879911559318,4.64165101448563e-06
"b_Inc_High_grtr",-0.00143042365571293,-0.00596895894672578,0.000188547382011738,-0.000198722171467562,-5.22359089827479e-05,-0.000116866931840421,-0.000336552596835052,-0.000164601536218581,0.00222099783841716,0.00367647154138914,0.000245362342657792,-0.00108214949255882,-0.000186594760487303,-0.000212380862813732,0.00064566907678117,0.00090529472055198,-0.000229449299771181,-0.000797448954988923,8.51236007707655e-05,-0.000990889716340768,-0.000443170698851797,0.0093443746865025,0.0148347741571824,0.000308447643297946,-0.00465178812350844,-0.000202657410528601,-0.000649743967017157,0.00120471698967128
"b_Vpp_Sufficient_grtr",-0.00114160516321609,-0.00382469026359426,3.18175068633935e-05,-6.05460778603822e-05,-0.000267719782828408,0.00033193051737789,0.000331052347749908,0.000390428790167113,0.000250042398254498,0.000232499310111768,0.00252436508131647,-2.27651537751042e-05,4.91320866463431e-05,0.000144199193375226,-0.000181782447340321,-0.0003238175120043,-0.00049276217371614,-0.00138508200445293,0.000792990826072003,0.000876245577284934,0.000921410874334128,0.000229623075539312,0.000308447643297947,0.010315713587804,8.10310734986727e-05,1.52973139591851e-05,0.0011649294328518,-0.000172625384026752
"b_Edc_MoreBachelor_grtr",-3.34348739931617e-05,-0.00188993343810729,-3.82152415443382e-05,-2.80020907626256e-05,-9.37325423595607e-05,-0.00110874010640906,-0.00111868056362813,-0.000979015160705862,-0.000585150006870548,-0.00107554123308872,-3.52699789246541e-05,0.0025828549683159,8.73111100724275e-06,8.69359409290521e-05,1.34103721273754e-05,0.000399693397432206,-0.00031069025662566,0.000422978870857427,-0.00421800887357425,-0.00383114546890888,-0.00339024482934055,-0.00262712323896585,-0.00465178812350844,8.10310734986704e-05,0.0114363942653777,0.000372183471073473,-5.6395721162318e-05,-0.000127981854119441
"b_Gen_NonFemale_grtr",-0.000526481851171366,-0.00427075894599187,-2.45698215313711e-05,5.74589246326869e-05,-1.11420325624954e-05,-0.000381281147278751,-0.00046143364253797,-0.000330330854199232,-0.00010195621607362,-0.000153272391590698,3.41234840961535e-05,1.04860833517891e-05,0.00199680111309656,0.000168400282526563,9.5440080159524e-05,8.88081523828789e-05,-0.000289304433492051,6.23059030375066e-05,-0.000612966301309602,-0.000714125854151786,-0.000739480853941288,-3.65515052069338e-05,-0.000202657410528594,1.5297313959186e-05,0.000372183471073471,0.00792898195536421,3.52332737115313e-05,0.000475900523409205
"b_Ngh_NonUrban_grtr",-0.00179739299011932,-0.00533677334205259,-0.000218622180333248,-0.000106812264361741,0.000162518819372528,0.000554418694862375,0.000344396037735975,0.000149733245200364,-0.000143423071388049,-0.000233021163429409,0.000163664352555243,6.26919919252455e-05,0.000139472179399262,0.00219637617149327,0.000198070849839897,-0.000743990985223996,-0.000132377003620915,0.000763283187951589,0.000990565839163618,0.000631619825777465,5.2858959537601e-05,-0.000134879911559325,-0.000649743967017155,0.0011649294328518,-5.63957211623158e-05,3.52332737115258e-05,0.00821138575693885,0.00105452591746681
"b_Rac_Other_grtr",-0.00122525272286995,-0.00437040704754062,4.19507395863424e-05,-0.000141618376298644,-9.73692543944814e-05,2.96786294966522e-05,4.59373063982436e-05,0.000220696363250771,0.00019620958313969,0.000680058452252577,-0.000208096970447148,6.98376966914785e-05,0.000193460075649364,0.000125811069828487,0.00268354095369548,0.000194611324580014,-0.000456015318962861,-0.000858243381106512,0.000432142024381116,0.000532819835234005,0.00133824718844059,4.64165101449055e-06,0.00120471698967129,-0.000172625384026758,-0.000127981854119445,0.000475900523409199,0.00105452591746682,0.00984734146958812
