"","asc_smlr","asc_grtr","b_City_Midwest_smlr","b_City_South_smlr","b_City_Northeast_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr"
"b_Ngh_NonUrban_smlr",-0.00872776077372049,-0.000967818216318299,-0.00112967210860989,-0.000899513116779885,0.00122196390598173,0.00175347029581988,0.00111704178711433,-0.000465949903988373,-0.000462083868002339,-0.000938183134806161,0.00136198959044541,0.000135314242266852,0.000703628329134695,0.0123274265351002,0.00122946703099949,-9.79860803230366e-05,-0.000111237210178552,9.4613023252898e-05,0.000228132580070393,0.00017036503332007,4.15408370790143e-05,-7.73542710415409e-05,-0.000134633501928023,0.000162173689399252,-5.27794643743835e-05,2.39040810099842e-06,0.00137536658184654,0.000182846599699753
"b_Rac_Other_smlr",-0.00784728136412239,-0.000869183254585521,0.000316038742233798,-0.000639325963969942,-0.000762326713669032,0.00137785225269407,0.00162513406588327,0.00262280776748541,0.000658756079832862,0.00256246883870966,-0.000700200476285187,0.000199254260413688,0.000485709335726707,0.00122946703099949,0.0142581422225162,3.80814687672199e-05,-9.77368016802647e-05,-9.04978971112885e-05,0.000167908188986436,0.00018442287039569,0.000298107512534199,4.88252954003157e-05,0.000281760860588844,-7.65008623803525e-05,-1.44149774153023e-06,3.65284104511543e-05,0.000178285891137704,0.00155179201181086
"b_City_Midwest_grtr",-0.000718637061231619,-0.00569546114802279,0.00230864645609729,0.000769233928534585,0.000745377595916965,-4.626852546373e-05,-4.19956731555173e-05,-2.53290561646296e-05,-9.96021480510744e-06,0.000103018058183806,3.11775333367156e-05,6.15461049354578e-06,-2.81696376368096e-05,-9.79860803230366e-05,3.80814687672199e-05,0.0231590089006004,0.00611598784741167,0.00595939245001444,-0.000441126167806399,-0.000372257846666109,-0.000142164531533017,-5.12225225336211e-05,0.000904073181738395,0.00016461602056245,9.31730667538385e-05,-0.000204624057356097,-0.000854261391255839,0.000118352569905205
"b_City_South_grtr",-0.00055063631746468,-0.00485736782575781,0.000771616341083377,0.00232672316279873,0.000766197310956188,-5.80090292124263e-05,-8.2621325869161e-05,-0.000111415810834351,-2.20817102303758e-05,-1.33708981081543e-05,-1.53053303617022e-05,-5.56635842653394e-05,5.84223637464434e-06,-0.000111237210178552,-9.77368016802647e-05,0.00611598784741167,0.0186838442671535,0.00609127425783338,-5.59445157322389e-05,-0.000249989425511758,-0.00026999857347859,2.766528292729e-05,-0.000299188351939169,-8.36045937606929e-05,-0.000655370748492201,-1.08024758256736e-05,-0.000852932168595628,-0.000545009408165974
"b_City_Northeast_grtr",-0.000597193831744769,-0.00493035086255048,0.000751760349082391,0.000771562965256951,0.00227053711824301,-8.45274566921093e-05,-0.000119285027501721,-0.000244939034938537,-2.8448898619257e-05,-7.18264657928619e-05,-0.000170224040493193,-3.86903326632935e-05,3.1112155118379e-05,9.4613023252898e-05,-9.04978971112885e-05,0.00595939245001444,0.00609127425783338,0.0184595752895298,-0.000354895386665816,-0.000646145774109488,-0.00130856840315309,-0.000539631018013547,-0.000530104940536578,-0.00104044333230349,-0.000496233695347315,-8.29770257723066e-05,0.00124253850406026,-0.000943553356967796
"b_Age_Millenials_grtr",-0.00304844112598218,-0.0154829165991011,-5.15864863891042e-05,-2.71127841858987e-05,-4.78865967938563e-05,0.00423986714943884,0.00341627012499636,0.00341039555533949,-0.00014285216758473,-2.69904694874965e-05,0.000192992434470067,-0.000623092380028059,-0.000181782989182384,0.000228132580070393,0.000167908188986436,-0.000441126167806399,-5.59445157322389e-05,-0.000354895386665816,0.0248766165640757,0.0191570821047537,0.0187751989175985,-0.000744059394998788,-0.00019764308190992,0.00139184276847086,-0.00491468589701103,-0.00173387703852159,0.00157171185779054,0.0012303078007482
"b_Age_GenX_grtr",-0.00295157735820169,-0.0146611032098284,-4.70592331017897e-05,-4.16552663789569e-05,-6.15771701407337e-05,0.00339327908538074,0.0044094273801212,0.00346566964958487,-0.000184298362957096,-0.000254722550568403,0.000210164854471923,-0.000577184257996235,-0.000220144188333124,0.00017036503332007,0.00018442287039569,-0.000372257846666109,-0.000249989425511758,-0.000646145774109488,0.0191570821047537,0.0281622891055112,0.0192197745583368,-0.000935614758061476,-0.00214993531776377,0.00138702098142863,-0.00454664049290056,-0.00200985623963746,0.00109975215068538,0.00136909142884947
"b_Age_Older_grtr",-0.00295173761317712,-0.0148801452714398,-3.18009170797453e-05,-5.83195742156346e-05,-0.000152081067687944,0.00334474055486796,0.00341625814004422,0.00472057754559268,-0.000112131149446898,-0.000157639673386724,0.000227063897874425,-0.000520024544432838,-0.000206841350565467,4.15408370790143e-05,0.000298107512534199,-0.000142164531533017,-0.00026999857347859,-0.00130856840315309,0.0187751989175985,0.0192197745583368,0.0469956844847051,-0.000340922572167218,-0.00130483909738531,0.00153812165699777,-0.0041933328689499,-0.0016176547630997,-0.000388649788806377,0.00224382901254727
"b_Inc_Mid_grtr",-0.00082869724646519,-0.00838381094175873,-1.72768302110181e-06,-2.9436901939399e-05,-5.70359343374187e-05,-0.000150712481772268,-0.000188667985739651,-9.97084555498333e-05,0.00221309796840585,0.00131082516631403,7.33546922372013e-05,-0.000354979448480429,-1.86824801852379e-05,-7.73542710415409e-05,4.88252954003157e-05,-5.12225225336211e-05,2.766528292729e-05,-0.000539631018013547,-0.000744059394998788,-0.000935614758061476,-0.000340922572167218,0.0185536707799818,0.0124473315687379,0.000556175807200995,-0.00363878600888554,-0.000352296794982153,-0.000512217335810772,0.000519449853568646
"b_Inc_High_grtr",-0.000828158902773516,-0.00795986627884032,0.00010831841300161,-1.09824914507689e-05,-7.35228701151426e-05,4.30034935487844e-07,-0.000224122546395088,-0.000121435346198967,0.00128214824435608,0.00225011977157495,8.67992609444056e-05,-0.000660448934153218,-6.90871221037631e-05,-0.000134633501928023,0.000281760860588844,0.000904073181738395,-0.000299188351939169,-0.000530104940536578,-0.00019764308190992,-0.00214993531776377,-0.00130483909738531,0.0124473315687379,0.0211705659178012,0.000639147356708683,-0.00597127951248469,-0.000716878089834787,-0.000948783579316226,0.00223173965532016
"b_Vpp_Sufficient_grtr",-0.000718522020866747,-0.00565213536976653,2.96932476173953e-05,-1.3599700596701e-05,-0.000157370800675377,0.000197469064176662,0.000212592288796382,0.000221123287191616,7.69892782603714e-05,8.80793449876477e-05,0.00158426680446172,-1.51399280904285e-05,4.41286035911668e-06,0.000162173689399252,-7.65008623803525e-05,0.00016461602056245,-8.36045937606929e-05,-0.00104044333230349,0.00139184276847086,0.00138702098142863,0.00153812165699777,0.000556175807200995,0.000639147356708683,0.0133074252093345,0.000184784349394913,0.000131782702183643,0.00105667125011159,-0.000483873563514349
"b_Edc_MoreBachelor_grtr",-3.20583168035738e-05,-0.00179745399478722,-2.89554881111135e-05,-6.00377412905808e-05,-5.72619056858937e-05,-0.000716877166981057,-0.000708678084950529,-0.000713734556772773,-0.000309109317049985,-0.000647164961386327,-2.23648023447688e-05,0.00164056183083089,0.000130035903906044,-5.27794643743835e-05,-1.44149774153023e-06,9.31730667538385e-05,-0.000655370748492201,-0.000496233695347315,-0.00491468589701103,-0.00454664049290056,-0.0041933328689499,-0.00363878600888554,-0.00597127951248469,0.000184784349394913,0.0141921288060932,0.00042258628977532,0.000371192204036596,0.000319913499616745
"b_Gen_NonFemale_grtr",-0.000216183872377534,-0.00563808609530808,-4.76139999081752e-05,-1.52935717159053e-05,-3.22875182497638e-05,-0.000254793360528018,-0.000315955977208897,-0.000335673397609288,1.33979931262654e-05,-5.73047700577714e-05,-9.94531758010025e-06,4.02134243353252e-05,0.00116279281612769,2.39040810099842e-06,3.65284104511543e-05,-0.000204624057356097,-1.08024758256736e-05,-8.29770257723066e-05,-0.00173387703852159,-0.00200985623963746,-0.0016176547630997,-0.000352296794982153,-0.000716878089834787,0.000131782702183643,0.00042258628977532,0.0112043053157084,0.000499512539771058,0.000553298019923468
"b_Ngh_NonUrban_grtr",-0.00106386932310119,-0.00698854345496583,-9.76187005364459e-05,-9.49408499561536e-05,0.000140631913556335,0.00024997843808866,0.000197757869513024,6.09398748147795e-05,-8.38726163163875e-05,-0.00013533242300625,0.000165342392105868,5.61398988958776e-06,3.40079046442179e-05,0.00137536658184654,0.000178285891137704,-0.000854261391255839,-0.000852932168595628,0.00124253850406026,0.00157171185779054,0.00109975215068538,-0.000388649788806377,-0.000512217335810772,-0.000948783579316226,0.00105667125011159,0.000371192204036596,0.000499512539771058,0.0110291862771443,0.00103278512133207
"b_Rac_Other_grtr",-0.000881963489783668,-0.00695729619332992,3.97856418455951e-05,-9.38653230281398e-05,-8.90401058497831e-05,0.000176103943205955,0.000196024690378084,0.000312550993648491,4.40585334779433e-05,0.000280134773081388,-7.40349534038957e-05,8.03051401430378e-07,3.22046584712284e-05,0.000182846599699753,0.00155179201181086,0.000118352569905205,-0.000545009408165974,-0.000943553356967796,0.0012303078007482,0.00136909142884947,0.00224382901254727,0.000519449853568646,0.00223173965532016,-0.000483873563514349,0.000319913499616745,0.000553298019923468,0.00103278512133207,0.0125311462193033
