"","asc_smlr","asc_same","asc_grtr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr"
"asc_smlr",113322511.47981,113322511.267805,113322511.33682,-0.236854766569668,-0.187265216617877,-0.297624068497537,-0.0938835725771938,-0.0694679447254455,-0.0895143414424236
"asc_same",113322511.267805,113322511.072011,113322511.139742,-0.220644157304116,-0.171054607433555,-0.281413459084028,-0.092599939131443,-0.0681843112997523,-0.0882307079861327
"asc_grtr",113322511.33682,113322511.139742,113322511.223689,-0.221927790731288,-0.172338240844341,-0.282697092546687,-0.108815959963233,-0.0844003321206651,-0.104446728818838
"b_City_Northeast_smlr",-0.236854766569668,-0.220644157304116,-0.221927790731288,0.0269805073677711,0.016210609209232,0.0162106094548421,0.00252744420359006,0.00128363342760698,0.00128363346204089
"b_City_South_smlr",-0.187265216617877,-0.171054607433555,-0.172338240844341,0.016210609209232,0.0294371506146047,0.0162106093444223,0.0012836334272807,0.00260286718944543,0.00128363343912095
"b_City_West_smlr",-0.297624068497537,-0.281413459084028,-0.282697092546687,0.0162106094548421,0.0162106093444223,0.0236166974659737,0.0012836334943924,0.001283633465571,0.00193381296231382
"b_City_Northeast_grtr",-0.0938835725771938,-0.092599939131443,-0.108815959963233,0.00252744420359006,0.0012836334272807,0.0012836334943924,0.027556326179725,0.0162160208320471,0.0162160208465056
"b_City_South_grtr",-0.0694679447254455,-0.0681843112997523,-0.0844003321206651,0.00128363342760698,0.00260286718944543,0.001283633465571,0.0162160208320471,0.0280613273592694,0.0162160208333029
"b_City_West_grtr",-0.0895143414424236,-0.0882307079861327,-0.104446728818838,0.00128363346204089,0.00128363343912095,0.00193381296231382,0.0162160208465056,0.0162160208333029,0.0219958654957424
