"","asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr"
"b_FA3H_smlr",0.000194460019253278,0.000108480692383735,-7.36821459348226e-05,5.05654165551114e-05,4.51756588730953e-05,-8.20091195627613e-05,-3.10611068409081e-05,-6.03875775448934e-05,-6.90172002852086e-07,0.000211586272678658,0.000988126754897882,-0.000320463722943285,-3.80145162581013e-05,-2.82699626920485e-05,-5.25679277656417e-05,-8.55067208699936e-05,-6.0864643621268e-05,-9.54677760356281e-05,-0.000108968690473478,-0.000131712430470359,-4.52918103281257e-05,-0.000120959400913099,0.000148712848088436,-8.88631754554252e-06,6.52009317444247e-05,-3.54281915609193e-05,2.01652910362116e-05,2.05182202783532e-05,-3.9432100489199e-05,-1.2613211462102e-05,-2.87877578671913e-05,-3.10006061229988e-06,0.000104116408418686,0.000470135713467036,-0.000162912596137366,-2.49655252322995e-05,-2.61798483421619e-05,-2.58402466943718e-05,-4.43033041403902e-05,-2.97147379509659e-05,-5.70466897727848e-05,-4.54216981784788e-05,-5.1701560018496e-05,-1.93468730010372e-05,-6.2463281180472e-05,7.21671700044003e-05,7.18944083004391e-06,2.04324962898514e-05
"b_FA4H_smlr",6.59726334913969e-05,6.94327307275481e-05,3.50032420644102e-05,-9.6760208364732e-05,-0.000105926822963052,6.3058812376909e-05,-8.19081330277941e-05,-6.07348920071825e-06,1.60823206200657e-05,-0.000139833722685227,-0.000320463722943285,0.000818606572643126,-4.20419143903227e-05,2.70769338771984e-05,2.01205487303562e-05,4.67355099788926e-05,3.7185539520512e-05,-5.82370984635372e-05,1.90700987386976e-05,1.41974842340222e-05,-4.07087562616633e-05,1.61434550836944e-05,3.31711729208868e-05,2.43667768510616e-05,-0.000184368087094102,1.53894495635678e-05,-4.20122008573056e-05,-4.36673814432153e-05,3.59641840051723e-05,-4.24853341218897e-05,-3.19736949777985e-06,5.38354669200389e-06,-7.57858084161708e-05,-0.000157621227760097,0.000385902765741426,-1.69139222236058e-05,1.87522411551034e-05,1.32607540346405e-05,2.69066169087977e-05,2.81781857809741e-05,-1.6198140172848e-05,3.95208501128313e-06,1.28735166078263e-06,-1.73380276239996e-05,1.95386438865342e-06,1.31298285440166e-05,7.30351372857269e-06,-8.08284176183424e-05
"b_City_Northeast_smlr",-0.00521372532856436,-0.00240416703358836,-6.77521763087046e-05,-7.95937078776062e-05,0.000152381567335842,1.48618095121095e-05,0.000207175423053039,3.13427485070326e-06,-8.40570303871729e-05,-7.13909700702721e-05,-3.80145162581013e-05,-4.20419143903227e-05,0.0108850365281642,0.00564634270490834,0.00563705793201178,-3.73626422112676e-05,-0.000131099715776611,-0.000450736042323217,-0.000300246067651944,-0.000709866893430075,-0.000508856869046199,-0.000163986592519403,-0.000101349331429336,0.000664118708504188,-0.000305678751024148,-3.48718795222625e-05,-4.91579739740286e-05,5.72086953473349e-05,5.75414307115278e-06,0.000100931378256876,2.19813823297674e-06,-5.01276295020721e-05,-2.29590498000669e-05,-2.86097373426777e-05,-2.33102960245333e-05,0.00510401545317002,0.00258173736932591,0.00257781324516076,-2.45010883673986e-05,-5.83507575858225e-05,-0.000255461969252111,-0.000106497985141114,-0.00030194618167711,-0.000241924688643565,-7.03822906678081e-05,-4.61739776646851e-05,0.00031116704251116,-0.00016719878702364
"b_City_South_smlr",-0.00503212300324589,-0.00231276639136535,-1.49156630315447e-05,-0.000121875756535278,9.47258578168198e-05,-2.06599626327632e-05,6.24930125987285e-05,1.05061926843053e-06,4.91973827268774e-05,-3.28440018101567e-05,-2.82699626920485e-05,2.70769338771984e-05,0.00564634270490834,0.0109311859281322,0.00553546900461762,9.43522160899213e-05,2.87528836603047e-05,-6.52425259874868e-05,-9.09002164469675e-05,-0.000390257367062037,-7.75449150354728e-05,-0.000235581384413412,-7.18688165921235e-05,-6.37157135141476e-05,-0.000391731768627625,-2.11350553943041e-05,-7.34378296951057e-05,4.67846375333723e-05,-3.69121811377982e-06,2.48222765057013e-05,1.30799985193935e-05,1.95488896340296e-05,-1.43302417680373e-05,-2.40587240505414e-05,1.72341112190535e-05,0.00258674113999924,0.00521764505126346,0.00253137353042545,5.69927833459948e-05,1.70772862803562e-05,-4.44827692876064e-05,-1.73192744550515e-05,-0.000155842600648254,-5.2148028889706e-05,-0.000106272219941864,-4.30505704468611e-05,-2.91972819300088e-05,-0.000198960051846583
"b_City_West_smlr",-0.00563673933688077,-0.00257876840206931,-6.14041122258606e-05,-1.35128361900834e-05,0.000131544967638684,-2.29946107897241e-05,-9.27179201008934e-05,-3.47331640564151e-05,-5.55499866518825e-05,-3.34173384301725e-06,-5.25679277656417e-05,2.01205487303562e-05,0.00563705793201178,0.00553546900461762,0.00822138222240276,0.000124448150799676,0.000120026966792998,9.85550682693241e-05,-5.51273269638688e-05,-0.000360747344340679,-8.33286000565093e-05,6.81536829686907e-06,-5.63429278183327e-05,0.000351359123759504,-0.000116474123120537,-2.98412422105186e-05,-1.83834489141983e-05,5.28197370633272e-05,-1.19097574393775e-05,-4.41464652937131e-05,-7.61778596338164e-06,-3.43885793468597e-05,-8.60188483371843e-07,-2.93756410863921e-05,1.15873607632749e-05,0.00257817885646349,0.00252762393076532,0.00373595672721476,3.53838430676025e-05,4.56002883429556e-05,9.80313391417964e-07,4.87790810274517e-06,-0.000137598585379606,-4.606114988065e-05,2.31326108823404e-05,-2.08839550614498e-05,0.000165003653768559,-7.78895874638313e-05
"b_Age_Millenials_smlr",-0.0109243488881406,-0.00478438302592329,0.000242217544061456,-0.000148349917328792,3.7749815164723e-05,-1.13840819870185e-05,5.27912893537513e-05,0.000236434264187867,2.04824282636154e-05,0.000114661689211287,-8.55067208699936e-05,4.67355099788926e-05,-3.73626422112676e-05,9.43522160899213e-05,0.000124448150799676,0.0147671415241413,0.0118572985330053,0.0118494324149457,-0.000299258008023534,0.000109120930136665,0.000584697966812941,-0.00209725977626694,-0.000574109332451862,0.000751450017727736,0.000519852203899065,0.000111004098076006,-8.00067006685365e-05,9.66868659171189e-06,2.76493747298052e-06,2.91556053165071e-05,0.000108676101002378,-1.10832510488651e-05,6.8636366546492e-05,-4.66793898306358e-05,1.37656549249523e-05,-2.27370215447203e-05,4.57609249088331e-05,3.73000975834886e-05,0.00662938249610105,0.00526306940503611,0.00526252191496161,-0.000107731264795157,7.20657125109169e-05,0.000267259809274424,-0.00103858396407583,-0.000241891330628288,0.000330765617099826,0.000221803815249398
"b_Age_GenX_smlr",-0.0110033139092562,-0.0048028735575148,0.000194952586781301,7.30823713033537e-05,8.20201130281483e-05,-6.82197749889883e-05,3.5600831192759e-05,0.000528255918801309,-8.239478183231e-06,0.000351287354268476,-6.0864643621268e-05,3.7185539520512e-05,-0.000131099715776611,2.87528836603047e-05,0.000120026966792998,0.0118572985330053,0.0156348534246178,0.0126484426445163,-0.000367485867323318,-0.000531655098394147,0.000591334001686401,-0.00193049197916846,-0.000750505423983144,0.000642042716836174,0.000516313259547551,9.46552166636815e-05,9.27918511245968e-06,2.96538870773085e-05,-2.2765984922471e-05,2.39712202168361e-05,0.000240970607681397,-1.84304874357205e-05,0.000186863844035672,-3.23153085421904e-05,6.00692498459419e-06,-5.42989846106662e-05,-2.02553600049406e-06,5.10478544419702e-05,0.0052738724815931,0.00706488340339816,0.00563821405774457,-0.000146970783828232,-0.00022416591019802,0.000270274278692105,-0.000977984539720257,-0.000319064706217801,0.000284108900553789,0.000210070891951383
"b_Age_Older_smlr",-0.0116489997436566,-0.00508780565363548,7.21184845869124e-05,0.000441356675431714,2.85572417745185e-05,-0.000170772343637047,9.59522880063631e-05,0.000923874574149021,-2.44849219689664e-05,0.000600273773656821,-9.54677760356281e-05,-5.82370984635372e-05,-0.000450736042323217,-6.52425259874868e-05,9.85550682693241e-05,0.0118494324149457,0.0126484426445163,0.017946788343808,2.38059961088782e-05,9.60329868963981e-06,0.000592011246512365,-0.00171669787068132,-0.000739611646132406,0.000311295036891175,0.000861217947772517,3.870005873111e-05,0.000181460329297797,-8.69129534138297e-07,-6.39232622699078e-05,5.92027710268363e-05,0.000427665371763533,-2.83131569860018e-05,0.000309779162635744,-5.66021789694649e-05,-3.80291903462598e-05,-0.000238717541883829,-5.65444416810638e-05,1.51911242547389e-05,0.00528026054550131,0.00565159585074165,0.00815984594789968,4.06606431550082e-05,3.457806247376e-05,0.000253982446046796,-0.000883650395089979,-0.00032939648233483,0.000139568540324004,0.000387235378609964
"b_Inc_Mid_smlr",-0.00342022702786946,-0.00170132514132164,-6.59192864658397e-05,-0.000252616999630847,-9.3341838122013e-07,-0.000140999098242572,-0.000175868909323263,0.000395550022735744,3.6797114935851e-05,2.90676778914066e-05,-0.000108968690473478,1.90700987386976e-05,-0.000300246067651944,-9.09002164469675e-05,-5.51273269638688e-05,-0.000299258008023534,-0.000367485867323318,2.38059961088782e-05,0.00789030154656003,0.00499058199709194,0.000120201393136984,-0.00114675555996422,-2.56040913804411e-05,-0.000141480403418074,0.000143920186892622,-3.2614594613459e-05,-0.000118040171324699,3.24335830174656e-07,-6.6124417417311e-05,-8.06575171330794e-05,0.000193151172068051,1.81654930030194e-05,9.09075567726194e-06,-4.86333264617792e-05,3.39486758851346e-06,-0.000113598031522276,-2.26820862676102e-05,-2.30955678312426e-06,-0.000124663165793714,-0.000166325752380098,2.20817214241847e-05,0.00378082550576212,0.00240267196226822,4.69260214420175e-05,-0.000530774121405696,-1.88199554793972e-05,-7.90871144334351e-05,5.85203915924566e-05
"b_Inc_High_smlr",-0.00333435093094827,-0.00165433502896822,-0.000187595489774161,-0.000354692033161317,0.000113161913878525,-0.000358646221919935,-0.000278717346124772,0.000748292462810782,3.4662979693579e-05,0.000113812080949947,-0.000131712430470359,1.41974842340222e-05,-0.000709866893430075,-0.000390257367062037,-0.000360747344340679,0.000109120930136665,-0.000531655098394147,9.60329868963981e-06,0.00499058199709194,0.00860719206998361,0.000104690021029331,-0.00203003365691938,-8.34868939430862e-05,-0.00037420835009323,0.000871868937252823,-9.29768045557873e-05,-0.000165450297775073,5.21988454682367e-05,-0.000167522632186833,-0.000129104159668019,0.000355095236877005,2.17012766031672e-05,5.12479257674421e-05,-5.55538368404583e-05,5.81310443900323e-06,-0.000313439925743267,-0.000154148164433348,-0.000146306010036653,5.11355228132696e-05,-0.000248663823018462,1.40966334093812e-05,0.00239694183203114,0.00403563963398615,5.21262860605546e-05,-0.000928041021462773,-3.05730573942561e-05,-0.000194971336241171,0.000396498842219522
"b_Vpp_Sufficient_smlr",-0.00215655392221622,-0.0010159765404241,-5.98753235809035e-05,-3.14482902787376e-05,0.000134474480503222,2.92400182078177e-05,0.000283484529757863,-0.000146296622504163,-4.09441200131406e-05,5.40719607221228e-05,-4.52918103281257e-05,-4.07087562616633e-05,-0.000508856869046199,-7.75449150354728e-05,-8.33286000565093e-05,0.000584697966812941,0.000591334001686401,0.000592011246512365,0.000120201393136984,0.000104690021029331,0.00570635718697616,-6.10853902199407e-06,-4.67490592953842e-05,0.000299925196013779,-0.000189914537452415,-2.6030377259247e-05,-2.00360249420916e-05,6.87886657846683e-05,2.07801186023809e-05,0.000127011107902881,-6.19938485544557e-05,-2.07484048097023e-05,1.45439942922036e-05,-1.82455500628852e-05,-1.75243303233916e-05,-0.000241556058791251,-5.25248796091573e-05,-4.50637076851912e-05,0.000268849800506132,0.000270954930293792,0.000248149638163815,4.73956543010303e-05,5.27457248758831e-05,0.00269571933509542,-4.69703902071917e-06,-7.68747304008914e-06,0.000156852427288326,-9.12096823500045e-05
"b_Edc_MoreBachelor_smlr",-0.000549868477304536,-0.000269854643676862,-0.00027772086064621,7.35567377867361e-05,0.000211255092219872,-0.000296557808982199,-0.000124172221598455,0.000187789731154345,-9.66696625774397e-05,-3.34676933968235e-05,-0.000120959400913099,1.61434550836944e-05,-0.000163986592519403,-0.000235581384413412,6.81536829686907e-06,-0.00209725977626694,-0.00193049197916846,-0.00171669787068132,-0.00114675555996422,-0.00203003365691938,-6.10853902199407e-06,0.00574248460861216,8.26166648475141e-05,-7.6349154667822e-05,-3.99944444984289e-06,-0.000133222776929122,4.67677351729873e-05,0.000100711942289872,-0.000139287533095643,-6.72481092789267e-05,8.21877653723668e-05,-5.44298170913967e-05,-1.69604140817475e-05,-5.74545639231409e-05,1.57772353173452e-05,-7.03617725836672e-05,-9.78663342650846e-05,1.70200944090076e-05,-0.00101313822652352,-0.000942559007282384,-0.000847755937275122,-0.000538368818370757,-0.00094181391033924,-8.3113755264821e-06,0.00271288683634855,2.77721025694252e-05,-1.7947899415818e-05,1.88531298881376e-05
"b_Gen_NonFemale_smlr",-0.00134401880823047,-0.000674535265269418,-0.000111964185483273,-0.000225892841723324,-0.000207408290687184,0.000176641143359282,1.41054080270593e-05,0.000109414817929404,4.44872997061692e-05,-0.000341999354678916,0.000148712848088436,3.31711729208868e-05,-0.000101349331429336,-7.18688165921235e-05,-5.63429278183327e-05,-0.000574109332451862,-0.000750505423983144,-0.000739611646132406,-2.56040913804411e-05,-8.34868939430862e-05,-4.67490592953842e-05,8.26166648475141e-05,0.00466057675513838,0.000121365446215981,0.000169811767665315,-5.43588396776568e-05,-7.62642573695318e-05,-7.92906754212118e-05,9.66713875669448e-05,-7.50612156990429e-06,5.29026966125651e-05,3.13185708017727e-05,-0.000184524829874184,7.89965820063906e-05,3.12814331751222e-05,-4.07919266178241e-05,-2.7474649531568e-05,-2.24711194600254e-05,-0.000236262100102158,-0.000302214080574517,-0.000315005709999245,-2.91330691380175e-05,-4.98787010746889e-05,-9.4418289679878e-06,2.46800380097411e-05,0.00217053862004627,6.16570494578877e-05,0.000129547658478134
"b_Ngh_NonUrban_smlr",-0.00423062059506861,-0.00200208204397617,0.000100533913955106,0.000199187975919408,-0.000103035596088682,4.18969243029483e-05,-0.000416859214520404,5.31391454963127e-05,9.10854946494645e-06,0.000153900674595289,-8.88631754554252e-06,2.43667768510616e-05,0.000664118708504188,-6.37157135141476e-05,0.000351359123759504,0.000751450017727736,0.000642042716836174,0.000311295036891175,-0.000141480403418074,-0.00037420835009323,0.000299925196013779,-7.6349154667822e-05,0.000121365446215981,0.0053548183619379,0.000483580404111382,4.58457442629438e-05,8.31228800734655e-05,-3.87949817080993e-05,1.37849355604682e-05,-0.00019785986792326,2.96690335156189e-05,-7.68484169152193e-06,9.29055936787689e-05,4.55298297248975e-06,-9.46283730307902e-07,0.000309576990736293,-3.31191519153831e-05,0.000170343711409466,0.000327210562504538,0.000269995810741461,0.000129506815985314,-8.0457102760094e-05,-0.000190603360099919,0.000159016011982389,-7.32578980958967e-06,6.71034337384194e-05,0.00253803287712461,0.000215805967872064
