"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_smlr",-0.356688320940272,0.141068030319019,-2.52848444919546,0.142746966778532,-2.49874536033865
"asc_grtr",-1.55380487907566,0.191927874641726,-8.09577494658432,0.201052025432877,-7.7283721749643
"b_FA1A_smlr",-0.000327674335638844,0.0364579862707029,-0.00898772447841307,0.0364468694293565,-0.00899046586906352
"b_FA2A_smlr",0.181966812887888,0.0374072842712748,4.86447536710439,0.0374265751580969,4.86196805663425
"b_FA3A_smlr",0.0472792355922493,0.041271755108703,1.14555912312727,0.041203905026196,1.14744550455086
"b_FA4A_smlr",0.0662615264192792,0.0357664147896677,1.85261863144362,0.0355849201449756,1.86206758788062
"b_FA5A_smlr",-0.105236467921835,0.0308754594036587,-3.40841788120452,0.0308831671845023,-3.40756721268678
"b_FA6A_smlr",0.00774780308977561,0.0341745082379805,0.226712935730409,0.0341597261121169,0.226811042464048
"b_FA1H_smlr",-0.0148820233775215,0.0372807313061041,-0.399188075344563,0.0373941273103527,-0.397977555513145
"b_FA2H_smlr",-0.133878456942163,0.0405547794076649,-3.3011758144802,0.0400315300009754,-3.34432525908704
"b_FA3H_smlr",0.0639140757390239,0.0314350351312529,2.03321152568015,0.031555368169515,2.02545808990972
"b_FA4H_smlr",0.162652161331356,0.0286115040852192,5.68485182907189,0.0287300324526784,5.66139845470981
"b_City_Midwest_smlr",0.0380448662493122,0.0906738196791892,0.419579393301372,0.0901534124584637,0.422001399745579
"b_City_South_smlr",0.166023957162325,0.0898982438066207,1.84679867072217,0.0905674003842843,1.83315361220343
"b_City_Northeast_smlr",0.0546078765883747,0.0885001771961933,0.617036918099228,0.0882575391083269,0.618733279219911
"b_Age_Millenials_smlr",0.12783460656514,0.121512055959716,1.05203229058622,0.124062831758874,1.03040213376394
"b_Age_GenX_smlr",0.229259888921687,0.125032233309323,1.83360628578481,0.127396064078465,1.79958376720714
"b_Age_Older_smlr",0.265152785705249,0.133960663125735,1.97933318272975,0.135447819780881,1.95760098711221
"b_Inc_Mid_smlr",-0.106708741629494,0.0888284648882424,-1.20128994420592,0.0886725096041167,-1.20340274687049
"b_Inc_High_smlr",-0.175940322247179,0.0927762298895769,-1.89639439387206,0.0926346670390189,-1.89929243414963
"b_Vpp_Sufficient_smlr",-0.0140497673997865,0.0755405960731748,-0.18598962849296,0.0754511997507073,-0.186209993296427
"b_Edc_MoreBachelor_smlr",-0.0237310780480799,0.0757805240968979,-0.313155369811587,0.0758115330767449,-0.313027280744431
"b_Gen_NonFemale_smlr",-0.0152482394434462,0.0682691776479493,-0.223354667051628,0.0683593749947134,-0.223059959875663
"b_Ngh_NonUrban_smlr",-0.0388109127851335,0.0731764632347017,-0.530374263383757,0.0734781444052712,-0.528196691672977
"b_Rac_Other_smlr",0.398177002465396,0.0738849061640438,5.38915217109891,0.0738514022588245,5.39159704875905
"b_FA1A_grtr",0.0669741160522631,0.0507937157126491,1.31855122454813,0.0495684779678556,1.35114328294879
"b_FA2A_grtr",0.393524054162415,0.057227159758165,6.87652603808052,0.0589341998107969,6.6773461831295
"b_FA3A_grtr",0.141522353032935,0.0639422182330935,2.21328500861564,0.0632001614873368,2.23927201612122
"b_FA4A_grtr",0.0560187513202127,0.0549258508275362,1.01989774352532,0.0557294926561218,1.0051904054802
"b_FA5A_grtr",0.0970059058065444,0.0454211454903983,2.13569923785939,0.0450839018854469,2.15167502699801
"b_FA6A_grtr",0.0156312735768876,0.0484372618176077,0.322711751042984,0.0492473446834389,0.317403378341821
"b_FA1H_grtr",0.0994920790428232,0.0570832306377994,1.74293006774815,0.0571495517066071,1.74090742747368
"b_FA2H_grtr",0.295035010977416,0.0544354445153932,5.41990634234624,0.0559709153330289,5.27122004744693
"b_FA3H_grtr",-0.0910966607412892,0.0457386568226295,-1.9916776545178,0.0466416271412906,-1.95311926973156
"b_FA4H_grtr",0.140241630750221,0.0424322671975246,3.30507041015244,0.0432841881857514,3.24001989244623
"b_City_Midwest_grtr",0.159243027081925,0.128021569490665,1.24387654139435,0.128018996052555,1.24390154580303
"b_City_South_grtr",0.187620091067774,0.126077659396128,1.48813114049241,0.127865344879678,1.46732557789076
"b_City_Northeast_grtr",-0.0551585885268608,0.126083710788889,-0.437475929140575,0.123450762491372,-0.446806381861884
"b_Age_Millenials_grtr",-0.323784109574677,0.155899385853153,-2.07687867275924,0.161099775108105,-2.00983588808491
"b_Age_GenX_grtr",-0.489401842810237,0.166119293495508,-2.94608670981057,0.169999647785767,-2.87884033399281
"b_Age_Older_grtr",-0.421138991306359,0.187777047049538,-2.2427607523046,0.192230018854978,-2.19080762627441
"b_Inc_Mid_grtr",-0.101283946606921,0.130030833409571,-0.778922536687105,0.128856097975099,-0.786023697741448
"b_Inc_High_grtr",-0.0162160836126994,0.13393594185341,-0.121073428000735,0.134199167713768,-0.120835947710842
"b_Vpp_Sufficient_grtr",-0.034560270019269,0.10729853327558,-0.322094524167504,0.106499475482493,-0.324511175878515
"b_Edc_MoreBachelor_grtr",0.387349457138482,0.114630302525095,3.37911920849798,0.116747151059476,3.31784933185351
"b_Gen_NonFemale_grtr",0.540734305184249,0.0967780169039902,5.58736707449473,0.0960937414767714,5.6271542441186
"b_Ngh_NonUrban_grtr",-0.229575910457554,0.100605367242707,-2.28194495730739,0.0998458270202855,-2.29930401008058
"b_Rac_Other_grtr",0.096806976908573,0.104960007685628,0.92232250209552,0.105561938370764,0.917063274914099
