"","asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Midwest_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Midwest_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr"
"b_FA3H_smlr",0.00475446174581938,0.0214211271801033,1.57399370021014e-05,9.33569159106239e-05,0.000364602336110875,-0.000404904281767205,-0.000189802773580277,-0.000123545962000321,9.45789192330737e-05,0.000443723781270163,0.00271523622130954,-0.000943012293310787,-0.00469357597221677,-0.00505727908107696,-0.004189673928325,-0.00478334734650648,-7.04628950252185e-06,-4.96591330896393e-05,3.26063890512376e-05,-2.81743818727872e-05,-2.86690075482083e-05,-9.41131168541227e-06,-5.08221937191492e-05,0.000105490536583327,0.000339253883076141,-8.38073012655334e-05,-0.0214000786972036,-0.0214548555858579,-0.0214178201914035,-0.0213893850057481
"b_FA4H_smlr",0.00122390800662925,-0.0012316444197343,-8.53353921503193e-05,-0.000410806512347686,-0.000417107852868367,0.000113696051109063,-0.000139154385165245,-1.03124585792672e-05,0.000185943454282964,-0.000324734914166799,-0.000943012293310788,0.0023494233250505,-0.000918193450455023,-0.0010384295114512,-0.00134835859332615,-0.00115829986355229,-1.99731954659271e-06,2.26366998337842e-06,-4.35189206352169e-05,5.23389262413403e-05,-1.68743269822852e-05,-2.64184956109515e-06,2.90907232569587e-05,-2.72114215031281e-05,-8.5091273358957e-05,0.000238195547325076,0.00125465857615373,0.00119752427443192,0.00122906057913612,0.00121686803965056
"b_City_Midwest_smlr",348.486516968211,198.115403686704,-0.00542935245971616,0.00917950139120751,-0.00785892081631813,-0.00731292363686471,-0.00220071316415051,-0.0103158202900744,-0.0035244605968941,0.00650352764920283,-0.00469364286018372,-0.000918192291984162,-348.356002005879,-348.415183903472,-348.455345950717,-348.504783016993,-0.00439945944818972,0.00371599558139763,-0.00173247621850195,-0.00397593048656907,-0.00810790037727034,0.00175178213517396,0.0158845771158426,-0.00740666798335062,-0.000754862695878439,-0.00206553070208107,-198.090415618117,-198.135576491669,-198.093860855634,-198.091952808297
"b_City_Northeast_smlr",358.873876735464,210.249452741067,-0.00562221497673603,0.0087819623204023,-0.00741274633823967,-0.00686893372941599,-0.00100921825050943,-0.00995540044532638,-0.00400718275336379,0.00590538308363571,-0.00505736205864045,-0.0010384297012271,-358.760175619228,-358.790903310782,-358.842843881009,-358.892481742516,-0.00444516593392731,0.0038154381889546,-0.00164504532897921,-0.00410087607233433,-0.0079873735287833,0.00181790802771332,0.0158104853387231,-0.00745260038979923,-0.000776704140002176,-0.00214171286825199,-210.226092497743,-210.267849315443,-210.227993606339,-210.226101574452
"b_City_South_smlr",320.954219073529,185.381467359985,-0.00546527739813819,0.00951862367107808,-0.00748860299667236,-0.00734796699350869,-0.00189248748345921,-0.00987908547679772,-0.00384063909863817,0.00590126427726417,-0.00418970279617818,-0.00134835861788199,-320.840172552917,-320.882678722374,-320.909908013747,-320.972626099483,-0.0043731066485418,0.00376805177742873,-0.00169647919354029,-0.00407588336110639,-0.00800386760155416,0.00184921886823227,0.0159133009323747,-0.00746922795606625,-0.000769309353755171,-0.00211274645938402,-185.35809767289,-185.401722335091,-185.35811812205,-185.358145046295
"b_City_West_smlr",329.638810115314,185.997552298976,-0.00538402806423596,0.00883898656949143,-0.007529232736968,-0.00708810233682376,-0.00230164247922555,-0.0103022396963315,-0.00370098269512274,0.00615166107991095,-0.00478338705045169,-0.00115829927664484,-329.524493856404,-329.567200795335,-329.607510304496,-329.649351011728,-0.00449106218277576,0.00385423723629761,-0.00175924887852736,-0.00406526374192689,-0.00809614512066665,0.00176934022502944,0.0158065983390649,-0.00742720249111214,-0.000729238322054468,-0.00211137837823366,-185.974080813638,-186.017740790968,-185.976059578169,-185.973202832768
"b_FA1A_grtr",0.00444859340488219,0.00633948247728028,0.000446312986360231,-2.86588819133696e-05,0.000109547505334334,-0.000116317788517674,7.29860429976567e-05,-1.75053918539194e-06,-4.89525509372703e-05,-8.37802246733889e-05,-7.04628950254191e-06,-1.99731954659235e-06,-0.00439945416099337,-0.00444515447220135,-0.00437311256804731,-0.00449106188408054,0.0033931705972744,-0.000739755200996761,0.000839920741270404,-0.000752572413796799,0.000311808127867834,-0.000492084343219856,-5.59729283299323e-05,-0.000595725701116028,-0.000483103337070323,0.000332374817207951,-0.0069776225955357,-0.00701600950235655,-0.00681301941346408,-0.00696303621075983
"b_FA2A_grtr",-0.00383873352095859,-0.000878198208701236,-3.38228492239958e-05,0.000377632137528726,-0.000155002766220307,-9.83489032476643e-05,2.46827115396716e-05,-4.94465180172782e-05,-1.68518128420016e-05,-1.42954255731308e-05,-4.96591330896398e-05,2.26366998337825e-06,0.00371599509309027,0.00381542877145748,0.00376804631127162,0.00385423399874318,-0.000739755200996762,0.00558569842358766,-0.00187247963733347,-0.00160895319206924,0.00036229954230556,-0.000238031191054123,-0.000137683931719624,-0.00128152814993064,-0.000109452379635506,-0.000445022630653445,-0.000183950071220132,-0.000844094642080519,-0.000739149313784018,0.000549091822891251
"b_FA3A_grtr",0.00172886322208235,-0.00300627374578614,0.000111101541138045,-0.000152677016610421,0.000562886138755831,-6.3453839991889e-05,-0.000133992956855779,0.000159183499587453,-3.35834175312421e-05,3.7001175343362e-05,3.26063890512418e-05,-4.35189206352168e-05,-0.0017324818113882,-0.00164504613673091,-0.00169647804013937,-0.00175924969262829,0.000839920741270404,-0.00187247963733347,0.00628059804417785,-0.000485337931851933,-0.00160887838708924,0.00123230833373037,-0.000156889524743522,9.48989323961207e-05,0.000553029120730342,-0.000720808168790604,0.0022858534464984,0.00327146226883337,0.00273119268801726,0.00243619650973376
"b_FA4A_grtr",0.00404069755217727,0.00657108504703262,-9.58547354084013e-05,-9.10408315511143e-05,-5.36483763431247e-05,0.000368964850039127,3.51424646156581e-05,-3.73967844396513e-05,-1.30405387366274e-05,4.92210158517448e-05,-2.81743818727869e-05,5.23389262413411e-05,-0.00397591672383373,-0.0041008580206416,-0.00407587583871501,-0.00406525672853031,-0.000752572413796795,-0.00160895319206924,-0.000485337931851934,0.00415165574421915,0.000138430559753175,-0.000581855857204578,-0.00056473083412241,0.000231009535876444,-1.64683684700775e-06,0.000131446104377434,-0.00557881650302852,-0.00606192584580121,-0.00604108280963499,-0.00632296973930982
