"","asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Midwest_smlr","b_City_South_smlr","b_City_Northeast_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr"
"b_FA4H_smlr",8.60366323472129e-05,8.26417046864223e-05,3.50164805011709e-05,-9.67568441705751e-05,-0.000105938845392973,6.30560205618893e-05,-8.19240951086054e-05,-6.07875402272504e-06,1.60876473458903e-05,-0.00013983505508411,-0.000320467169688035,0.000818618166018517,-2.01154706100088e-05,6.97806434707281e-06,-6.21567307028209e-05,4.68080606809616e-05,3.72589300266199e-05,-5.81668112982937e-05,1.90559337504517e-05,1.41875015184441e-05,-4.07197814965368e-05,1.61310154660583e-05,3.315962704728e-05,2.43630166782875e-05,-0.000184376697726394,1.53951018281407e-05,-4.20034741020102e-05,-4.36587244741809e-05,3.59632482566833e-05,-4.24904403097505e-05,-3.20739491952611e-06,5.39041776399772e-06,-7.5765993976652e-05,-0.000157621517534993,0.000385887271309646,-1.32596155838135e-05,5.50411903417078e-06,-3.01729451185173e-05,2.69546795103949e-05,2.82230792190423e-05,-1.61523752018249e-05,3.93882550506665e-06,1.27945047559913e-06,-1.73531537358272e-05,1.9446825345382e-06,1.31236717539746e-05,7.29455297982335e-06,-8.08280670748355e-05
"b_City_Midwest_smlr",-0.00258471827757818,-0.00115712128819758,6.14328709489873e-05,1.35154959293027e-05,-0.00013156053145218,2.29888113783274e-05,9.2726238954251e-05,3.47287188451562e-05,5.55405727352729e-05,3.32951954932949e-06,5.25605753943673e-05,-2.01154706100088e-05,0.00822174157521411,0.00268601873619861,0.00258443450245628,-0.000124481788168254,-0.000120044919986986,-9.85791208045905e-05,5.51247235773119e-05,0.000360753874026512,8.33227553247111e-05,-6.8349373173733e-06,5.63303015015797e-05,-0.000351355883841724,0.000116468432736733,2.98575043982276e-05,1.83830242207104e-05,-5.28081466750088e-05,1.19199442975641e-05,4.41364271241559e-05,7.61226728452311e-06,3.43986181037678e-05,8.61397421859678e-07,2.93769153986304e-05,-1.15926999755333e-05,0.00373569228000433,0.00120828531770329,0.00115772777679105,-3.53761107556553e-05,-4.55783600967901e-05,-9.45443652574488e-07,-4.92279543204585e-06,0.000137557219656664,4.60338478368547e-05,-2.31557421708605e-05,2.08858497936351e-05,-0.000165006056767673,7.7909726392558e-05
"b_City_South_smlr",-0.0020814230889979,-0.000938580933584245,4.6510437330938e-05,-0.000108347544940087,-3.68162369353159e-05,2.34449681142922e-06,0.000155193801816502,3.57706863961698e-05,0.000104744258668857,-2.95180323218916e-05,2.42903863024393e-05,6.97806434707281e-06,0.00268601873619861,0.00808169423951462,0.00269528080221234,-3.00181289889165e-05,-9.11694021038212e-05,-0.000163700901711698,-3.57888216629509e-05,-2.95659214700759e-05,5.81118095370312e-06,-0.000242438932161611,-1.5534937237607e-05,-0.000415070119915034,-0.00027524297960742,8.71466183936135e-06,-5.50414302152098e-05,-6.04129137692085e-06,8.23662813884385e-06,6.89617134166904e-05,2.06876770787996e-05,5.39445880751224e-05,-1.34720471113771e-05,5.31809251498041e-06,5.65258774730832e-06,0.00120453619051335,0.00389453207861984,0.00121309293142411,2.16810339665274e-05,-2.84362472253821e-05,-4.53830447449871e-05,-2.22062629306881e-05,-1.8266313621667e-05,-6.08530540331022e-06,-0.000129440292501176,-2.21886710007341e-05,-0.000194174121341409,-0.000121075876802683
"b_City_Northeast_smlr",-0.00216135395785518,-0.000983513375862112,-6.32794338760163e-06,-6.60825029903183e-05,2.08449495631316e-05,3.78724688861946e-05,0.000299878112246587,3.78698766062557e-05,-2.85074166466835e-05,-6.80635379911051e-05,1.45455378367927e-05,-6.21567307028209e-05,0.00258443450245628,0.00269528080221234,0.00783228136375761,-0.000161839796781002,-0.000251128169910945,-0.000549315601800108,-0.000245115108417226,-0.000349094152100963,-0.000425525249220811,-0.000170822780837886,-4.50321803825994e-05,0.000312773919116001,-0.00018919505329334,-5.02566094182906e-06,-3.07807035429356e-05,4.37997036371998e-06,1.76700550031925e-05,0.000145089468706786,9.81785715642388e-06,-1.57241304776872e-05,-2.21050420871168e-05,7.66826831097427e-07,-3.49014571631731e-05,0.00115809590915402,0.00121220805097945,0.00368396959772846,-5.99106037615425e-05,-0.000103968589159586,-0.000256454327975686,-0.000111358076818364,-0.000164354456666775,-0.000195856188078192,-9.35396231590466e-05,-2.52920113463435e-05,0.000146186701015568,-8.9284184175331e-05
"b_Age_Millenials_smlr",-0.0107979914250057,-0.00474429732168247,0.000242228883759971,-0.000148211671966037,3.78200706069471e-05,-1.13485176743509e-05,5.27764228900473e-05,0.000236440458443355,2.05217355899965e-05,0.000114704961097302,-8.55159015940961e-05,4.68080606809616e-05,-0.000124481788168254,-3.00181289889165e-05,-0.000161839796781002,0.014765179743557,0.0118553202395126,0.0118475500690154,-0.000299291846850418,0.000109002118668777,0.000584656035236439,-0.00209717575501648,-0.000573981508179011,0.000751438755698526,0.000520085576032831,0.000111002637238864,-7.98729324712675e-05,9.73120043500488e-06,2.82274072348524e-06,2.9107590355398e-05,0.000108716463732302,-1.10568607302422e-05,6.85654021928006e-05,-4.66485691134902e-05,1.38850099538169e-05,-3.72777210742933e-05,8.5754167004766e-06,-6.00230096868322e-05,0.00662653918752475,0.00526023420515927,0.00525977853645658,-0.000107819094198228,7.1870564423695e-05,0.00026728569582952,-0.00103844275224045,-0.000241849914979862,0.000330707585149133,0.000222112176030127
"b_Age_GenX_smlr",-0.0108814314349816,-0.00474908958296735,0.000194969670106912,7.32372894847367e-05,8.21021585503757e-05,-6.81930423755045e-05,3.55603495805164e-05,0.00052824050758167,-8.19393740206027e-06,0.000351331619029912,-6.08790814402803e-05,3.72589300266199e-05,-0.000120044919986986,-9.11694021038212e-05,-0.000251128169910945,0.0118553202395126,0.0156330593663169,0.0126466251705112,-0.000367543893078337,-0.000531828278076798,0.000591315220597577,-0.00193037661777057,-0.000750409199700597,0.000642002281409015,0.000516553216617361,9.46534055148455e-05,9.41379071554451e-06,2.97170895862767e-05,-2.27009022069595e-05,2.3916396640861e-05,0.000241014425109476,-1.84041239754529e-05,0.000186792931391995,-3.22756925004954e-05,6.12815191860842e-06,-5.10069786344339e-05,-5.29495091038369e-05,-0.000105320228246566,0.0052710229759229,0.00706217578843675,0.00563553854337311,-0.000147057993822389,-0.00022434607373229,0.00027030680582239,-0.000977868818749123,-0.00031900378371433,0.000284056212091092,0.000210360739970742
"b_Age_Older_smlr",-0.0115487299822253,-0.0050699297707081,7.21436836347628e-05,0.000441537931505123,2.86312494529535e-05,-0.000170752133413729,9.59222909534285e-05,0.00092388054193279,-2.44458600773282e-05,0.000600329690745624,-9.54871488159917e-05,-5.81668112982937e-05,-9.85791208045905e-05,-0.000163700901711698,-0.000549315601800108,0.0118475500690154,0.0126466251705112,0.0179454592650866,2.37515638881034e-05,9.45128839675738e-06,0.000591976067968902,-0.00171658413827468,-0.000739471442005163,0.00031122567728364,0.000861483282252002,3.87125749761617e-05,0.000181600698349837,-8.02109169093166e-07,-6.38532917725406e-05,5.91465874197747e-05,0.000427706771356076,-2.82869278204579e-05,0.000309701424465026,-5.65656031575464e-05,-3.79004046148996e-05,-1.51372309205859e-05,-7.16083656645848e-05,-0.00025387765196351,0.0052775299327535,0.0056489630051015,0.00815724108922861,4.05500958068551e-05,3.43746455178974e-05,0.000253981201828014,-0.000883556089323428,-0.000329347850958027,0.000139519484251747,0.000387550340521532
"b_Inc_Mid_smlr",-0.00347541807294832,-0.00170366993615669,-6.59153239179136e-05,-0.000252659853569831,-9.5423731952095e-07,-0.000141005603273418,-0.000175847713288158,0.000395524808810339,3.68085099922369e-05,2.90629628527434e-05,-0.00010895723586479,1.90559337504517e-05,5.51247235773119e-05,-3.57888216629509e-05,-0.000245115108417226,-0.000299291846850418,-0.000367543893078337,2.37515638881034e-05,0.00789049617440172,0.00499075734940563,0.000120219295631504,-0.00114684128678443,-2.56269191072166e-05,-0.000141428446950702,0.000143868663106735,-3.26030082495143e-05,-0.000118058941338835,3.33283551460861e-07,-6.61350617451356e-05,-8.06242366468535e-05,0.00019313880911159,1.81605730749468e-05,9.09940396742438e-06,-4.86281006112552e-05,3.37504037853751e-06,2.27517067742323e-06,-2.03948607232767e-05,-0.000111279250634135,-0.000124681920464567,-0.000166364957837165,2.20213622518934e-05,0.00378073937132325,0.0024026703239645,4.69495507442845e-05,-0.000530715019841426,-1.88298977573029e-05,-7.90645728755354e-05,5.84362433966044e-05
"b_Inc_High_smlr",-0.00369509235238704,-0.001800606756717,-0.000187592582870688,-0.00035473548852656,0.000113141683021455,-0.000358664358715745,-0.000278677377600009,0.000748283264081791,3.46622556831714e-05,0.000113805964119936,-0.000131706844610922,1.41875015184441e-05,0.000360753874026512,-2.95659214700759e-05,-0.000349094152100963,0.000109002118668777,-0.000531828278076798,9.45128839675738e-06,0.00499075734940563,0.00860742883252362,0.000104675678685044,-0.00203009964724775,-8.34939859963295e-05,-0.000374163260209356,0.000871851355492554,-9.296765448229e-05,-0.000165455730563048,5.2198247083178e-05,-0.000167538193377807,-0.000129074040727166,0.000355076226661863,2.16863210418193e-05,5.12649662482389e-05,-5.55429808408311e-05,5.79736706555272e-06,0.000146272209026552,-7.8773049627281e-06,-0.00016715780115111,5.10212214102342e-05,-0.000248778326942529,1.39566344677134e-05,0.00239693308140835,0.00403555280036164,5.2151084251117e-05,-0.000927903714670168,-3.05758147382054e-05,-0.000194981067850791,0.000396426460734618
"b_Vpp_Sufficient_smlr",-0.00223984185872315,-0.00106100546705808,-5.98732122185544e-05,-3.14537317259259e-05,0.000134479843334287,2.92238354618713e-05,0.000283508641186668,-0.00014631787994262,-4.09338692058923e-05,5.4087684060478e-05,-4.53009249163217e-05,-4.07197814965368e-05,8.33227553247111e-05,5.81118095370312e-06,-0.000425525249220811,0.000584656035236439,0.000591315220597577,0.000591976067968902,0.000120219295631504,0.000104675678685044,0.00570638165509055,-6.11669669402687e-06,-4.67335184229892e-05,0.000299907325532073,-0.00018992146495435,-2.60225690715315e-05,-2.00355659419357e-05,6.87917923595412e-05,2.07637752397638e-05,0.000126993330085256,-6.19942426409814e-05,-2.07567150231204e-05,1.45484684455598e-05,-1.82375833700423e-05,-1.75385706592447e-05,4.50392030283047e-05,-7.45736786233426e-06,-0.000196488980634307,0.00026884113780736,0.000270954113157045,0.000248117965892998,4.74212366542613e-05,5.27728557869794e-05,0.00269559446275384,-4.682015872821e-06,-7.70388076362344e-06,0.000156823019194678,-9.12276224724887e-05
"b_Edc_MoreBachelor_smlr",-0.000543265545304957,-0.000252959628542967,-0.000277706409029773,7.35272403245418e-05,0.000211269570980061,-0.000296583812830485,-0.000124166762314487,0.000187813317911872,-9.66728283113643e-05,-3.35054590775959e-05,-0.000120955546060901,1.61310154660583e-05,-6.8349373173733e-06,-0.000242438932161611,-0.000170822780837886,-0.00209717575501648,-0.00193037661777057,-0.00171658413827468,-0.00114684128678443,-0.00203009964724775,-6.11669669402687e-06,0.00574268783240052,8.2597467514985e-05,-7.63382022007449e-05,-3.99373994498771e-06,-0.000133193076330336,4.67409673716652e-05,0.000100704369069622,-0.000139290861712525,-6.72501275228934e-05,8.21733405057456e-05,-5.44350026155167e-05,-1.69521061644242e-05,-5.74532227766735e-05,1.57504936556534e-05,-1.70560649786583e-05,-0.000114924007120405,-8.74094515948552e-05,-0.00101298540407491,-0.000942433146659555,-0.000847650286197903,-0.000538322919647159,-0.000941690893951627,-8.3113596639528e-06,0.00271276553159615,2.77627635135854e-05,-1.79407053900789e-05,1.881036203644e-05
