"","asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr"
"b_FA3H_smlr",0.000580911034100361,0.000113472232456196,-0.000198270107756434,0.000118071976045992,0.000130159361136994,-0.00021856711619813,-0.000102189498695182,-0.000144566174223657,-2.41987687855944e-05,0.000507625699307072,0.00271124785241621,-0.000852920961683574,-7.58555946769908e-05,-2.53036323694779e-05,-0.000109012080538982,-0.000232867478068961,-0.000270194241878021,-0.000380377152470174,-0.000340976666902436,-0.000329097417775346,-0.000124678524891952,-0.000283288294990379,0.00045360004967577,-4.29741423167878e-05,0.000150155499492821,-2.17233190984475e-05,2.18835229057017e-06,5.00342732193348e-06,-3.15904160839953e-05,4.81990012771789e-07,-1.53279994363341e-05,-7.0149931935707e-07,7.50915085886017e-05,0.000347138307942861,-0.000115706066744174,-3.54127460595708e-05,-3.03397759156945e-05,-3.47507905988776e-05,-2.1835932979308e-05,-8.72337084431704e-06,-1.24251995838089e-05,-3.37006509271678e-05,-3.48724957962276e-05,-2.43795318316034e-05,-6.50284654944281e-05,2.81660522089063e-05,-1.78116524961816e-06,1.64289819413313e-05
"b_FA4H_smlr",0.000170595960017357,4.85077812211795e-06,4.42597298036414e-05,-0.000343083995647681,-0.000389544314435159,0.000161870318469261,-0.000178616827649917,-1.26891582772084e-05,1.62973545143092e-05,-0.000410354401617152,-0.000852920961683574,0.00226037024526254,-0.000112281322108007,1.23946729113441e-05,3.06848847528959e-05,2.02440694788854e-05,7.71161721082777e-06,-0.000202573830357024,7.9236562389745e-05,2.63107730919121e-05,-0.000107064149332438,5.45501686348923e-05,3.33005212038266e-05,9.30628433771683e-05,-0.000487591834796288,1.70042430376855e-05,-3.40443030383138e-05,-2.42519101060327e-05,2.16205258830503e-05,-2.11733260206439e-05,3.98896768959248e-06,9.662182749792e-06,-3.43190969215613e-05,-0.000111509598408602,0.000278116622203975,-5.90743962481728e-06,6.91138964455833e-06,1.05917367888239e-05,3.5177676585301e-06,1.83528279942123e-05,-1.77233914269878e-05,4.92722182678466e-06,8.54842373478423e-06,-1.52796451491691e-05,1.64535749716658e-05,2.05577341860271e-05,1.96045109988344e-06,-8.05558693273353e-05
"b_City_Northeast_smlr",-0.0161790985820693,-0.00186626366229534,-0.00025923981787537,-0.000175505885717676,0.000457497756345043,0.000122196365316019,0.000503322154139556,1.24188333008704e-05,-3.37924324070682e-05,-5.57498654529258e-05,-7.58555946769908e-05,-0.000112281322108007,0.0288352207243449,0.0169508795114746,0.0169860666491968,0.00019090297806871,-0.000172834531356462,-0.00104125943552324,-0.00100060999247237,-0.00195072917930165,-0.00115162800555156,-0.000249711922656861,-6.00790680358971e-05,0.00192967302189727,-0.000822102617728145,-3.96588684262185e-05,-1.68895601790572e-05,4.05988311277576e-05,1.57865271450925e-05,8.39365051896443e-05,1.66389557200888e-05,-2.4111519150256e-05,-2.50500865530172e-05,-1.55380161028512e-05,-1.41358859400981e-05,0.00388367759164931,0.00196164156944088,0.00194899756986582,4.96672053363965e-06,-1.57059308591014e-05,-0.000152591028309733,-5.97314261515978e-05,-0.000272830664005837,-0.000187072901825726,-3.9716305615292e-05,2.34996641618726e-05,0.000224703312037456,-0.000109966610899081
"b_City_South_smlr",-0.0159258780007983,-0.00182854957871793,-1.60963049545845e-05,-0.000303496054550759,0.000356649523585605,-0.000148876083607449,0.000174595674987998,-3.99148916820471e-05,0.000266614425995946,5.11321577776632e-05,-2.53036323694779e-05,1.23946729113441e-05,0.0169508795114746,0.030404460734302,0.016740709655776,0.000567822713721205,0.000442476078761365,0.000236609743345835,-0.000314915946973967,-0.00136756983292682,4.9944076761247e-05,-0.000558387556540525,-1.38718258332106e-05,0.000183060678652124,-0.000832974368006757,-1.83480218518376e-05,-3.30999092226678e-05,2.52970307052145e-05,1.16785526513367e-05,3.85858001106247e-05,1.24501909869431e-06,1.40700758618617e-05,6.67954821316187e-06,-1.66078366014206e-05,3.86301241494044e-06,0.00196641384162459,0.00378217670019179,0.00191793178477972,5.15175615770523e-05,7.22820543398245e-05,-7.21311778008052e-06,-2.11569824494803e-05,-0.000160646999105469,-2.69730510359469e-05,-5.34729138645141e-05,3.1514185298439e-05,-1.73656224984807e-05,-0.000138820765647163
"b_City_West_smlr",-0.0175456759778458,-0.00204071284257016,-0.000141778282612163,2.05156994975175e-05,0.000481444977258084,-0.000101202558689354,-0.000237365061417653,-8.70673314619326e-05,-2.41394897611089e-05,0.000145555533697759,-0.000109012080538982,3.06848847528959e-05,0.0169860666491968,0.016740709655776,0.0244505504753074,0.000705198185394175,0.000618600668262697,0.000596205601726168,-0.000426430943684298,-0.00132336206042755,-0.000127009999418214,0.000113431465296358,6.22415831441944e-05,0.00134316705323294,-0.000234917677709949,-3.03981877057757e-05,1.24342940643281e-05,4.98797134898289e-05,2.07852399475274e-06,-2.95087747297314e-05,-1.3337504667304e-05,-3.51033228329204e-05,2.16637510237777e-05,-2.87722820755617e-05,1.48951688108867e-05,0.00194424865544871,0.00191395877239217,0.00285851546197453,5.12881594147088e-05,6.77700681957183e-05,1.73798121246682e-05,1.07093252650811e-05,-0.000130399906098583,7.15502156238825e-06,4.10204650464771e-05,3.25031743860827e-05,0.000114038027530993,-3.7622569370929e-05
"b_Age_Millenials_smlr",-0.0312347739476221,-0.00336276598077019,0.000503687667447534,-0.000397563708779261,-2.38548969973944e-05,-3.56602919800753e-05,0.000130648223276596,0.000474246156424611,0.000142430271879578,0.000218056493753321,-0.000232867478068961,2.02440694788854e-05,0.00019090297806871,0.000567822713721205,0.000705198185394175,0.0420557455900119,0.0350119520634601,0.0348153536472974,-0.000965480690993229,-0.000171489330070953,0.00157686782106077,-0.00615212027754721,-0.00167675266517487,0.00208423188601645,0.00141101967330576,8.73869576025503e-05,-6.48068699188504e-05,-5.74257031836535e-06,-1.44177127257351e-05,2.48457699142145e-05,8.26327656561658e-05,-4.34720019374626e-06,5.66710680042299e-05,-2.19038763996801e-05,6.40776927143762e-06,-1.47204809174767e-05,3.46486356872754e-05,3.57449990634362e-05,0.00473837340152253,0.00372160486954883,0.00373746524576371,-6.91796080458112e-05,0.000100609577581392,0.000192700173063896,-0.000826591202874753,-0.000236874004142869,0.000251896920418564,0.000158220069933149
"b_Age_GenX_smlr",-0.0313965994636185,-0.00344802513369108,0.000310802208874346,9.74888112534223e-05,0.00012441917066724,-0.000253066821438848,-6.91852296148928e-05,0.00117444594578654,-1.08422820154502e-05,0.000684976628324725,-0.000270194241878021,7.71161721082777e-06,-0.000172834531356462,0.000442476078761365,0.000618600668262697,0.0350119520634601,0.0447003227118176,0.0366632244594332,-0.000969678800109615,-0.00194920068755486,0.00147991755148358,-0.0056554174511855,-0.0022385319447971,0.00191020410285869,0.00147363847644014,6.99855940837794e-05,1.64972654703916e-06,3.07388291259366e-06,-3.27757793582808e-05,3.35229479975807e-05,0.000200430218247852,-3.65480270831817e-08,0.000148431721007163,-1.35103485223346e-05,1.41438817120843e-05,-3.65148948552961e-05,5.45273757840475e-05,5.81774930223459e-05,0.00374685354946336,0.00515461274334545,0.00402857422225259,-9.06826120284586e-05,-0.000112987412837001,0.000209266910188195,-0.000775995080772263,-0.000302904780100486,0.000221924686822689,0.000114895439807227
"b_Age_Older_smlr",-0.0331505440061181,-0.00358877987956583,-5.26167394612454e-05,0.00120865568183402,-9.09769462335593e-05,-0.000560836355612156,6.8513952597453e-05,0.00216099051722388,1.05672897910575e-05,0.00136164490225761,-0.000380377152470174,-0.000202573830357024,-0.00104125943552324,0.000236609743345835,0.000596205601726168,0.0348153536472974,0.0366632244594332,0.0528553031433509,-7.91011492702077e-06,-0.000628572440895588,0.00155926189759875,-0.00512982609566295,-0.00221854731020225,0.000742055969095092,0.00226843631570525,2.86712900036428e-05,9.84302769449067e-05,-1.14250702812941e-05,-6.24999016784423e-05,5.35719697244549e-05,0.000331250871992113,-8.94773674053478e-07,0.000228398227524376,-2.1624962411571e-05,-1.68932210179183e-05,-0.000180520288560895,-1.99224778790324e-05,1.81532291994882e-05,0.00381589250189154,0.00412074470466174,0.00574652868030022,5.65427652922959e-05,7.0000593801745e-05,0.000176442321843637,-0.000746800298494415,-0.000323797923455999,8.7625246344033e-05,0.000258775587505527
"b_Inc_Mid_smlr",-0.00969675836322926,-0.00119898856751404,-0.000223237109823168,-0.000702628884856533,-0.000123332642226089,-0.000386708614803349,-0.000481556061561984,0.00104056808004917,0.000145962739822574,3.27944008767273e-07,-0.000340976666902436,7.9236562389745e-05,-0.00100060999247237,-0.000314915946973967,-0.000426430943684298,-0.000965480690993229,-0.000969678800109615,-7.91011492702077e-06,0.0228449910535948,0.0152234431547121,0.000401309887771504,-0.00374591390586208,-0.00018546477266588,-0.000274020899844577,0.000673533373189724,-1.88118966620092e-05,-7.8345161373177e-05,2.21807993915696e-05,-4.00794391603002e-05,-5.52731066108618e-05,0.000142550227540243,1.54312602382755e-05,3.99275393731087e-05,-3.87574741164342e-05,1.0575608234053e-05,-2.16242642409998e-05,3.91212079791554e-06,3.16418112752994e-05,-9.33588833619293e-05,-0.000114706588633062,3.26282181558195e-05,0.00266965303019973,0.0015839237107896,8.15734946621938e-06,-0.000350138603377117,2.25987742774279e-05,-9.93001529941892e-05,2.58492674902618e-05
"b_Inc_High_smlr",-0.00881577364256223,-0.00111172729889506,-0.000566138242400661,-0.000878783419835506,0.000121132936332352,-0.000971066073372861,-0.0007311445682219,0.00194922777602239,0.00013011326866328,0.000170236165019692,-0.000329097417775346,2.63107730919121e-05,-0.00195072917930165,-0.00136756983292682,-0.00132336206042755,-0.000171489330070953,-0.00194920068755486,-0.000628572440895588,0.0152234431547121,0.0242400194225027,0.000273786021828436,-0.00589337182452188,-0.000427523613310526,-0.000702243682468581,0.00254024390325739,-7.39869084462653e-05,-0.000119762572558533,4.15606305804784e-05,-0.000122070344047041,-0.000102976129889178,0.000279282629377994,1.76181580501357e-05,4.94796898278963e-05,-4.70848478265464e-05,1.28892244025645e-05,-0.000268033030559825,-0.000143572406275334,-0.000112379553259812,5.11693455907576e-05,-0.000169378388298466,2.06375026218573e-05,0.00163456044766986,0.00295008339455419,1.23218048879046e-05,-0.000714166772834032,-2.58240051741444e-05,-0.000176074277910335,0.000305993933524133
"b_Vpp_Sufficient_smlr",-0.00622323005067889,-0.000756188626981676,-9.56281274833685e-05,-0.000104314461165833,0.000449329053472486,0.000143121684057659,0.000970906535905206,-0.00039884783460958,-3.03029766191498e-05,0.000185733629088577,-0.000124678524891952,-0.000107064149332438,-0.00115162800555156,4.9944076761247e-05,-0.000127009999418214,0.00157686782106077,0.00147991755148358,0.00155926189759875,0.000401309887771504,0.000273786021828436,0.0151833439408509,0.000154529464326826,6.70985019027449e-05,0.000664598204152501,-0.00041328027232533,-8.69890553088371e-06,-1.16618381697073e-05,4.88493964836061e-05,1.16116757270287e-05,9.94681733166764e-05,-5.71891203219566e-05,-1.13289504050192e-05,1.34284998157393e-05,-2.05047553245208e-05,-1.49168912137885e-05,-0.000212058396151945,-3.46792480900936e-05,-3.91852730740677e-06,0.000204187719010259,0.000226322571617854,0.000180331469578925,1.0486623996664e-05,1.72938193828682e-05,0.00196884925475465,8.51854201021825e-06,-6.75438485986288e-06,0.000116825818733445,-4.08391906870975e-05
"b_Edc_MoreBachelor_smlr",-0.00397925930646134,-0.000156532630014168,-0.000714033911014048,0.000148382870249662,0.000692920457456068,-0.000833432108090368,-0.000390409734547275,0.000650105422687052,-0.000225492792003238,-0.000202400652214951,-0.000283288294990379,5.45501686348923e-05,-0.000249711922656861,-0.000558387556540525,0.000113431465296358,-0.00615212027754721,-0.0056554174511855,-0.00512982609566295,-0.00374591390586208,-0.00589337182452188,0.000154529464326826,0.0180766023787971,0.000333103998598611,-0.000197841799298898,0.000135586272675157,-7.38029351999916e-05,1.51637967717346e-05,7.4065611002192e-05,-0.000115699099684514,-4.31811104006303e-05,6.24423937636181e-05,-3.87755617268061e-05,-3.22756420946781e-05,-3.59875995499888e-05,1.85959171448787e-06,-8.59890608999326e-05,-9.80930035266078e-05,4.46813623856664e-07,-0.000745493241454472,-0.000669913683137887,-0.000639776226782943,-0.000392711922019776,-0.000716918128958229,1.81032383461923e-06,0.00200238983935112,3.51088454748114e-05,-2.05043463074617e-05,-3.19580978563719e-05
"b_Gen_NonFemale_smlr",-0.00455106952217699,-0.000462708997531236,-0.000327566554492696,-0.000705291981634752,-0.000654175715871508,0.00051314808916884,3.73345354806955e-05,0.000304038864612721,7.99250641148606e-05,-0.000921313653361162,0.00045360004967577,3.33005212038266e-05,-6.00790680358971e-05,-1.38718258332106e-05,6.22415831441944e-05,-0.00167675266517487,-0.0022385319447971,-0.00221854731020225,-0.00018546477266588,-0.000427523613310526,6.70985019027449e-05,0.000333103998598611,0.0123615386011813,0.000400756800628354,0.000373530962109395,-2.70635044800956e-05,-6.52385640365054e-05,-5.37462396786774e-05,5.94240695570009e-05,1.59018396234411e-05,4.08410148736731e-05,1.67494992524924e-05,-0.000112226072120273,5.11767054738157e-05,1.30288241014815e-05,4.7603526719513e-05,2.01240061729627e-05,1.51653755994905e-05,-0.000206217420801929,-0.000256530782186568,-0.000276466716646279,-1.01518406694005e-05,-4.15776253186229e-05,-3.70436993562904e-06,8.53048144266997e-05,0.001408001418587,2.71844238638357e-05,3.89132642546811e-05
"b_Ngh_NonUrban_smlr",-0.0110531989563173,-0.00134499475221788,0.000333235402860088,0.000664855938566002,-0.000158889339853806,9.49564715876382e-05,-0.000986587163304671,0.000228117053544325,5.46205263004493e-05,0.000539854141495994,-4.29741423167878e-05,9.30628433771683e-05,0.00192967302189727,0.000183060678652124,0.00134316705323294,0.00208423188601645,0.00191020410285869,0.000742055969095092,-0.000274020899844577,-0.000702243682468581,0.000664598204152501,-0.000197841799298898,0.000400756800628354,0.0136685337159953,0.00084902065494736,2.37092371169032e-05,5.76000389579673e-05,-3.18380132726079e-05,1.66454737649856e-05,-0.000154985608497615,1.89161150346115e-05,-1.60608300707843e-05,5.10230090631868e-05,-7.70729434828478e-06,2.97262201505177e-06,0.000200792189096711,-3.12780689045658e-05,0.000110916145296176,0.000268913009178903,0.0002241495725733,0.000106917901594107,-8.42163006238309e-05,-0.000176427378363082,0.000116631046216782,-3.95360665630877e-05,1.89246166998361e-05,0.001787870722211,0.000180821257148392
