"","asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Midwest_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_Age_GenZ_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Low_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Deficient_smlr","b_Vpp_Sufficient_smlr","b_Edc_LessBachelor_smlr","b_Edc_MoreBachelor_smlr","b_Gen_Female_smlr","b_Gen_NonFemale_smlr","b_Ngh_Urban_smlr","b_Ngh_NonUrban_smlr","b_Rac_White_smlr","b_Rac_Other_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Midwest_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr","b_Age_GenZ_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Low_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Deficient_grtr","b_Vpp_Sufficient_grtr","b_Edc_LessBachelor_grtr","b_Edc_MoreBachelor_grtr","b_Gen_Female_grtr","b_Gen_NonFemale_grtr","b_Ngh_Urban_grtr","b_Ngh_NonUrban_grtr","b_Rac_White_grtr","b_Rac_Other_grtr"
"b_Rac_White_smlr",-0.635409262250935,1.01116314605614,-0.00129088012566308,0.000295338912757684,-0.0105741161067268,0.00146210352373473,0.00520809793123271,-0.00914358913030047,-0.0135526926499103,0.0136638121177589,0.00464898036331552,-0.000905030270971929,-0.590848052958637,-0.565934323456637,-0.60172037655822,-0.582508357603887,0.997522755753936,0.928998561994402,0.964609225085365,0.897326312842002,0.44239143425298,0.535245492418805,0.450139178115571,-0.739255579143275,-0.683859290349414,0.998384190980525,0.994244684312717,-0.980360493920194,-1.01658953408837,-0.972662330570852,-0.972362966134011,1,1.00470065853967,0.0258092941121652,-0.0134511987076936,0.0179027572910605,-0.0101160767422847,0.00961941610698362,-0.00932740283657918,-0.0444498924400016,0.03418013449962,0.0152143533506825,0.00765919360211125,-0.943193843288177,-0.941882323796801,-0.962349684767175,-0.944479193014457,-1.08715266079914,-1.02276435391898,-1.12675573971597,-1.10038159710894,-0.987197377699075,-0.972617757011067,-0.982766587078792,0.947510704571755,0.942839162328952,-0.952855148026828,-0.985047669830854,-0.995673499916141,-1.00538193322986,-0.424998951017119,-0.499544326741631,0.663036235433546,1.28618720107793
"b_Rac_Other_smlr",-0.587016678869296,0.985764066819904,-0.00101944243756521,0.000141503749646519,-0.0103728770860219,0.00126757519259465,0.00542489976556777,-0.00932183275653371,-0.0135751680290227,0.0137618397155033,0.00476251169272614,-0.00123364477946568,-0.608550977174935,-0.58293655680344,-0.619786179014615,-0.599987126527332,0.997400518627885,0.928888870886983,0.964492768059277,0.897219586029833,0.39399088575666,0.47670858456874,0.4009096084347,-0.750443779295503,-0.694208407454783,1.00416898090617,1.00000539512298,-0.967738150281853,-1.00350877413363,-0.982613072826415,-0.982311491920774,0.995316914948207,1,0.0259451275007056,-0.0135200995416458,0.0179877708313088,-0.0101448322067443,0.00967260805802679,-0.00938451717866895,-0.0446548133252902,0.0343034090343253,0.0152528030986488,0.00768263502787261,-0.95729427198303,-0.955959769705064,-0.976753122352602,-0.958585147064787,-1.06026735761534,-0.997466365006679,-1.09884641294437,-1.07316186672753,-0.978714974435491,-0.964263439106584,-0.97431625229982,0.950261294746821,0.945576756445822,-0.943191500320841,-0.975047118431881,-0.990873380483321,-1.0005303406685,-0.479695144089044,-0.563835086147292,0.778114452558784,1.51053749232618
"b_FA1A_grtr",-0.0214700239854811,0.0256917276446491,0.136913410196714,-0.00451305927487055,0.0257181508554707,-0.0230288158899709,0.024959120747961,-0.00323720184702485,-0.0110662013877186,-0.0270445750652898,-0.00102636765390131,-0.000635599147385113,-0.0361366427259159,-0.0349121500420513,-0.0366938713945509,-0.0361115688879234,0.0161051009879743,0.0154506357481726,0.0159356217881536,0.0148702816396225,0.0211902899966314,0.0255356946071271,0.0213523501877633,-0.0059948095635752,-0.00552493822141676,0.0278113105617747,0.0274741964455423,-0.0232031025343319,-0.0241508624169523,-0.0298309123681221,-0.0298055983392995,0.0258092972685228,0.0259451227054431,1,-0.158878965340034,0.163194172163674,-0.164237181179661,0.126650647420012,-0.204298083359061,-0.0167676231138319,-0.165086792469228,-0.155828971552991,0.11880074216484,-0.0337623232519561,-0.0335421553985132,-0.0335726136976048,-0.0349900725554235,-0.0151629646666287,-0.0135444671307717,-0.0142304392343995,-0.0162933804010006,-0.0213858418133236,-0.0210262778277388,-0.0214568145229821,0.0157857341920965,0.0158110346146517,-0.0207649990801697,-0.0222127727100991,-0.0190800411371741,-0.0197935014142548,-0.00261583657072552,-0.00309703630222595,0.019867681970489,0.0420669305859232
"b_FA2A_grtr",0.0204584598117429,-0.0201527307669069,-0.00411812286698487,0.0858811007095082,-0.0272484246151006,-0.0131370223645599,0.00849172101233765,-0.0154024429273995,-0.00229048204492851,-0.00583733260367752,-0.0147688370610776,-0.00122000533656282,0.0437923016985605,0.0424667473351482,0.0447352073341996,0.0438962853859573,-0.00963740627148634,-0.00936612677715493,-0.00971384180892444,-0.00880706146718818,-0.00264293429244819,-0.0032007034256724,-0.00278054761958532,-0.00832705049613117,-0.00772025825963002,-0.00738092635391443,-0.0074568669066074,0.010896891651174,0.0111604482328947,0.0107066849014574,0.0107195928116871,-0.0134512011284452,-0.0135201060649788,-0.158878965340037,1,-0.297706120351931,-0.316394090289547,0.0800711796926656,-0.0528852938243035,-0.0220295601715118,-0.216925308609954,-0.0133235757624815,-0.117121676932434,0.0122506311505113,0.00370939918436168,0.00515382491077293,0.0217204110221926,0.0152309994126907,0.0128559723695748,0.0148806769732187,0.0150617431554895,0.00466522556387288,0.00381690878919664,0.00364083616921066,-0.00845019879405384,-0.00848398352574684,0.0130417985473978,0.0137600539477077,0.013249334621682,0.0129336911081949,0.0144682219682251,0.0178539760984402,-0.0327258597857602,-0.0711292841943433
"b_FA3A_grtr",0.0138315872101119,0.047642721660635,0.0224460687695486,-0.0298048342674118,0.0949967771404441,-0.01621960931976,-0.0346163105592321,0.0391559173804277,-0.000727192502981689,0.00607318337266247,0.00910689094403777,-0.00995880534732821,0.00109111246835632,0.00125175299065045,0.00134548504623013,0.00101101161980251,0.0234749326524408,0.022278080289837,0.0232517895217465,0.0215082749744984,-0.015142577139947,-0.0183464291982309,-0.0153475493326487,-0.0122006766357229,-0.0112406088906463,0.0353574497681989,0.0352474332262435,-0.0206996361786147,-0.0214750267813606,-0.0360240229509468,-0.0360046058109836,0.0179027361352512,0.0179877711694214,0.16319417216368,-0.297706120351941,1,-0.136743426884732,-0.376858642359719,0.298936931202802,-0.0349739117367056,0.046863298724173,0.120318245277648,-0.172905238214255,-0.0387244872848394,-0.0302404627639839,-0.0374552322568069,-0.0390473995204681,-0.000943925889394177,-0.00116577765941675,-0.000515735918030264,0.000759082553119665,-0.0225803329243514,-0.0225733877705971,-0.0223549047720067,0.0181997057164933,0.0181167284695356,-0.0313830306315847,-0.0318843556921036,-0.0165580308018513,-0.0171805404081998,-0.0361857440271525,-0.042431842442289,-0.0824603406087205,-0.157456797501318
"b_FA4A_grtr",-0.0158405458291577,-0.0343401281045021,-0.0210386137499978,-0.0178585752561966,-0.017168991884044,0.087455368320932,0.0206773534798641,-0.0188274069767515,-0.00398140064345189,0.00683771443857017,-0.00592826490796081,0.00786834323331189,0.0189688479745997,0.0178022733378614,0.0191014838151196,0.0183170598664043,-0.0233664799789933,-0.021702891653824,-0.0225241146203004,-0.0209718648052126,0.0294963658870579,0.0354424023843795,0.0296302278000407,0.00313964955304723,0.00292000550072782,-0.0119233233793658,-0.0122008513000318,0.0091773941456441,0.00962996068020024,0.0226287473404286,0.022645839927349,-0.0101160698151424,-0.0101448445747152,-0.164237181179669,-0.316394090289538,-0.136743426884729,1,0.0805065283035721,-0.236816443275955,-0.0976046965024035,0.0462799292591387,0.00676586270694141,0.0320049723810596,0.0294760995439623,0.0222860111708582,0.024598939211978,0.0168501641960181,-0.0058513712741601,-0.00455230035573948,-0.00514910827281388,-0.00412701137273366,0.00482986971588716,0.00442360678530264,0.0036727383450249,-0.00870352560991704,-0.00862137151585768,0.0222760468307961,0.0222380125769655,0.0105438709802196,0.0108756006157687,0.0242409078122648,0.028890351562703,0.106959124727397,0.209350797617512
"b_FA5A_grtr",-0.0374002381417509,0.00233503304693881,0.0248947936083157,0.00886099912252087,-0.0326389915851005,0.0184087932841983,0.127460795042705,-0.0197138239874884,0.0127321680011403,-0.00446114593573181,-0.00950724078709229,-0.00282327347521826,-0.0606120914504739,-0.0576676024630786,-0.0611071020573486,-0.0598294035810844,-0.00356486472054007,-0.00334035350233723,-0.00337251274994703,-0.00321733054506282,0.0245936224261956,0.0297577890986505,0.0246339044005799,0.0150868764083001,0.0140926950502014,-0.00280148116626886,-0.00272032576913971,-0.0104021068567077,-0.0108641463189181,0.00484250721685283,0.00472802519561481,0.00961941259910342,0.0096725927541948,0.126650647420008,0.0800711796926733,-0.376858642359751,0.0805065283036081,1,-0.219516390157926,0.142953529071493,-0.0720188688326385,-0.137652397891193,-0.0576099204720431,-0.00763831586735478,0.00694675420366109,0.00549346813310124,-0.0108139001380634,-0.0129462205011209,-0.0121589939226185,-0.0134992299080875,-0.0128843014344372,0.00233031461637307,0.00208924709615779,0.0015755340550605,-0.0016543739587575,-0.00120103386813219,0.00559710691397095,0.00521662188254044,-0.00499918526467156,-0.00482936147643592,0.00793222403572054,0.00686402759277773,0.00942794731145427,0.0217951512834641
"b_FA6A_grtr",0.0546669980579973,0.0750024855069265,-0.0120355275397037,-0.0145205406802557,0.0352680152951152,-0.0144569805914681,-0.0247399073776355,0.128201576832033,-0.00393366342331524,-0.0236293154137908,-0.0102475508818833,0.00426347382880786,0.000124566972620473,0.000122631825102854,0.000550561630116087,0.000107960431553936,0.0132183292031922,0.0123329001318648,0.0132230431595204,0.012426350486476,-0.0634301058999435,-0.0765539634988589,-0.0641004139557285,0.0152551196265845,0.014022669249982,0.0267786304454884,0.0269411946008689,-0.00381303757705636,-0.0039434139671325,-0.0253336629824978,-0.025296271117662,-0.00932735885049895,-0.00938438864906861,-0.20429808335906,-0.0528852938243542,0.298936931202958,-0.236816443276138,-0.219516390157904,1,0.0215603224526196,-0.154445543554281,0.0468460683512819,-0.0793396167627999,-0.00951688934572859,-0.00957031353416807,-0.0149593738859538,-0.0148922731988217,0.0343280623247964,0.0323118344219407,0.0368455868391854,0.0385728142526373,0.00075518604746174,0.00139047660376218,0.00227848683110623,0.00401751225576882,0.00377236948920731,-0.0303828978428154,-0.0305265684175792,-0.00332318224086842,-0.00311491430175209,-0.0919152600898453,-0.107311799166531,-0.261338664108429,-0.505812888590571
"b_FA1H_grtr",0.00655150885031931,-0.0483020005741187,-0.00783242709596127,-0.00212359296521032,0.00137056422177954,-0.00395222517835865,0.0149529255077069,-0.00429292268498179,0.098289733772091,-0.0371439457358729,-0.0037853270560701,0.00521214221651343,0.0391225195168066,0.0373410175881969,0.0401441984788953,0.0383831624507324,-0.0618675630308555,-0.0579761061340832,-0.0600904336333493,-0.0558886162545356,0.0293305175649195,0.0354465091231345,0.0297664776872598,0.0302121251879854,0.0279603723066338,-0.0168118632962332,-0.0165555844472901,0.0419943203041252,0.0435548489554067,0.0453997631752257,0.0454125370159164,-0.0444498520901215,-0.0446547680930695,-0.0167676231138646,-0.0220295601715152,-0.0349739117366445,-0.0976046965025101,0.142953529071431,0.0215603224530367,1,-0.454699233996875,-0.019722636707266,-0.0514729272801829,0.0641867875335027,0.0417790225984734,0.0668741545810172,0.057408578347292,0.0322645667738229,0.0297330326991417,0.0329534441385136,0.0337764043800236,0.0273096371995562,0.0271941578989915,0.0274118069084397,-0.0442020893013999,-0.0440781405007588,0.0521525200757364,0.053706750561702,0.0371898552315253,0.0373944406091733,0.0430490206799407,0.050028428578419,0.1381872168653,0.267897953986042
"b_FA2H_grtr",-0.0302949470091285,0.0205228156012376,-0.0257448670984712,-0.00746831255866897,-0.000866019078263484,-0.00462840619021745,-0.00518335147304297,-0.0189147366141186,-0.0473341230935709,0.125018759574009,0.0316292044546803,-0.00985385408172308,-0.0509014100128592,-0.0491810472402863,-0.0522113458937647,-0.0504894255460469,0.0307435057055565,0.0290494813890085,0.0304136731387503,0.0282821645339804,-0.00146776438662294,-0.00167901446001247,-0.0013097349835671,-0.00848623776231376,-0.0078567689720718,0.000962634501638029,0.000538780655345299,-0.0248655207743478,-0.0258889658647311,-0.0256963429390303,-0.0256783388856172,0.0341801394189516,0.0343033909616665,-0.165086792469235,-0.216925308609957,0.0468632987241738,0.0462799292591795,-0.0720188688326555,-0.154445543554322,-0.454699233996862,1,0.138544567124697,-0.159761885249834,-0.0386040075035519,-0.0328473318382834,-0.0373016618749353,-0.0356353609572317,-0.0321858668132698,-0.029087611285949,-0.03180911728135,-0.030546333088432,-0.013428389803714,-0.0132064263694984,-0.013035542222144,0.0261386381780855,0.0262213605584798,-0.0283341954626703,-0.0294271118501811,-0.0246116732100328,-0.0253171304800027,-0.0142444451533681,-0.0150082664442522,-0.0306505942724377,-0.0547030225345745
