"","asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr"
"b_City_West_smlr",-0.389657200595355,-0.119757176170598,-0.0190338162971094,-0.00719704627730552,0.0299826398951032,-0.022306400913304,-0.0500046281966603,-0.00160627334845728,-0.014402275453359,-0.00477997106850907,-0.0236964011904404,0.0231404558469273,0.593575247299928,0.576885304031232,1,-0.0100399709809059,-0.0111694464702603,-0.0197767198943905,-0.00662590978678886,-0.0369511938048579,-0.0298321069579259,0.0134335494837392,-0.00417167516271687,0.0456682755685332,-0.0227681589227592,0.00435720753022173,-0.0109524073268513,0.01382246083242,0.00101493962396048,-0.0206016068162183,-0.0170582587659027,-0.00417083666514274,0.000355796852393246,-0.0153223010395202,0.0058048529598651,0.196529453826234,0.191403126567305,0.321837499651457,-0.00748760152251476,-0.00144571819055857,-0.00697937969036983,-0.00220030413041455,-0.0196043532409433,-0.00053778877061265,0.000684207047736607,-0.000104982967282515,0.0152608637143671,-0.0135425211582751
"b_Age_Millenials_smlr",-0.599741667188635,-0.180627411437548,0.0574218383449828,-0.0303417516799435,0.00603030276565769,0.0109921366073123,0.0192766123841409,0.0492400676476824,-0.00909106001274649,0.0131517553053992,-0.0139702776698615,0.00762027449586553,-0.00970768540879956,-0.00654167845487112,-0.010039970980906,1,0.787986374084952,0.739396069359403,-0.049853995380823,-0.00664894447837546,0.0694973172048969,-0.230463504687999,-0.086289253905434,0.0962661955422137,0.0737623135120124,0.0307401549893611,-0.017743413457724,0.00481168098085391,-0.00606974405618739,-0.000304221189284503,0.0279618434901097,-0.0232250871741592,0.0127461745311119,-0.00565824637415523,0.0064072783795014,-0.00441365017531259,-0.016873028559585,-0.00835726894731002,0.366210526962521,0.28255116229274,0.247523719468184,-0.0134752992595869,0.00167362794340858,0.0103608381732878,-0.0966893331768782,-0.0229838112414876,0.0436460394737808,0.00546765808522447
"b_Age_GenX_smlr",-0.583820197177357,-0.173527715474905,0.0474962845515729,0.0194747238342722,0.01465694268509,-0.00289198170903659,0.000885540131971778,0.11253579520739,-0.0161422306543557,0.0570666686376004,-0.00823000650404782,0.00591535216791928,-0.0229165396423735,-0.0151709943343405,-0.0111694464702647,0.787986374084947,1,0.766312076540178,-0.0577769631330075,-0.0622317430609804,0.0664830953425991,-0.208498800508143,-0.102205827991145,0.0785787114946401,0.0726072096696626,0.0285276058391707,-0.00339815401966435,0.00576672101679227,-0.0103324941832868,-0.0105810913828496,0.0400784070975184,-0.0170678062541025,0.0256670364062372,-0.0113269259764385,0.00892872453634433,-0.0100439244311564,-0.0111854328229839,-0.00260904561628332,0.290938360074339,0.355648508038009,0.256675063166955,-0.0181173600865327,-0.01255021193572,0.0127293813316333,-0.0936398847779449,-0.035133630921383,0.0271960155610776,0.00663109033516956
"b_Age_Older_smlr",-0.575266614249457,-0.177399358703481,0.0213159019966849,0.0800008099602815,0.00783663544420974,-0.0154951880146894,0.0216511117604679,0.190844890197043,-0.0199656152199153,0.100525115122926,-0.0154140556707312,-0.017012077319013,-0.0468875995220174,-0.0154778903696559,-0.0197767198943893,0.739396069359404,0.766312076540183,1,-0.0183266820107309,-0.0117078883596685,0.0665443040091113,-0.182093917786614,-0.101980454659906,0.0345684849421519,0.104605605335334,0.0184376549717312,0.0100578036203446,0.00297007054288,-0.0121629377402511,-0.000395365878795947,0.0714588119901924,-0.0227526547179805,0.0437807718902861,-0.0220553385273003,0.000998538894954281,-0.0173819478750426,-0.0111282733864267,-0.00848554313827656,0.27199665737065,0.273306824430272,0.337093014275731,-7.85760314073968e-05,0.00933052721164075,0.0176385303923072,-0.0801980981329294,-0.0334735643083388,0.0187856254831659,0.0216992833833837
"b_Inc_Mid_smlr",-0.235027130067462,-0.0844496782503375,-0.0224041550876176,-0.0769686394578082,0.00371771184441439,-0.0424794234632068,-0.0648828005635155,0.130515923552674,0.0107983359625879,0.00855844745727243,-0.0385828408408708,0.00365501981293306,-0.032184444662349,-0.0190696185265572,-0.00662590978678844,-0.0498539953808213,-0.0577769631330059,-0.018326682010731,1,0.6053507640203,0.00889769300109669,-0.159905341926109,0.000852196596254484,-0.0340941630976418,0.0325664494091842,-0.00507578586372401,-0.0098624315458194,-0.0107232304194223,-0.00664186433806069,-0.0239284435145688,0.0524219633638571,0.00469568299791763,-0.00575323629732752,-0.018324447465139,-0.00380020898281927,-0.00799389004710013,-0.0104310661922534,-0.00368658194464404,-0.0131362235811707,-0.0183955742346286,0.00125639435415727,0.339062798330684,0.210229989982895,0.00935900916643547,-0.053301137903669,-0.00775416198037981,-0.00922264499223498,0.0108754408897532
"b_Inc_High_smlr",-0.225806201828443,-0.0813047089898861,-0.0678185605344223,-0.0966605075078736,0.0318131866186556,-0.101474121478779,-0.0966518960596701,0.230405285931956,0.00751456859085927,0.0472984773192272,-0.0332295541702742,0.00794841490093269,-0.071707026077052,-0.0405632129974251,-0.0369511938048581,-0.00664894447837512,-0.0622317430609802,-0.0117078883596702,0.6053507640203,1,0.0156271851324567,-0.28245064333342,-0.0112353042384054,-0.0624324337015701,0.13277756434158,-0.0157740000417295,-0.0214414390595521,-0.00360540434103978,-0.0249257704031799,-0.021197841645878,0.0827484655515795,0.00269037145901882,0.00862230288904625,-0.0173632173968198,-0.00373473104105083,-0.023067311579875,-0.0343984157422821,-0.0212274191500011,0.00281699055533715,-0.0131939652453868,0.0111052798187562,0.209397617752855,0.334656571774859,0.0185467270163061,-0.0917823097836962,-0.0125275050697326,-0.0208132098102993,0.0570019827303187
"b_Vpp_Sufficient_smlr",-0.186433841509063,-0.0606085275114727,-0.00563500056334958,-0.0101112358185558,0.0389535084583189,0.0161413202615016,0.132947960905508,-0.0480584012865622,-0.0286384438713533,0.0182462758287928,-0.0266541844424933,-0.0120499078261614,-0.0746281872906404,-0.0126452104131618,-0.0298321069579254,0.0694973172048968,0.0664830953426006,0.0665443040091109,0.00889769300109627,0.0156271851324567,1,-0.00398536142344955,-0.00514570279427724,0.0527050431416745,-0.0394739783433218,-0.0178287540854578,-0.000726437849988246,0.0156747803365582,0.00530606517272935,0.0259497038664598,-0.0085935667713908,0.00184732410841006,0.0108600425772621,-0.0107208269811887,-0.0046501297201938,-0.0285773117518335,-0.00344600983512206,0.000879684135958113,0.0148708657484887,0.0161100302611597,0.0211087677939403,0.00978367709635968,0.0180280048598975,0.334812733775286,-0.00530044960484727,0.00328410509878551,0.0150148135639991,-0.016780118271631
"b_Edc_MoreBachelor_smlr",-0.0496494816528295,-0.00731129122226752,-0.0940638154386409,0.00342932237825972,0.0661244860713102,-0.10405069515967,-0.0460133584854092,0.0768548875027963,-0.0247773594404199,-0.0196047509640538,-0.0586026162500446,0.00841057273680642,-0.0238773286800534,-0.0126380283096523,0.0134335494837395,-0.230463504688,-0.208498800508144,-0.182093917786614,-0.159905341926109,-0.282450643333421,-0.00398536142344988,1,0.0174286281903525,-0.0148930403285437,-0.000704347962326417,-0.0330286558448968,-0.00411936960259625,0.0094788988882642,-0.035882634293144,-0.0132314157941641,0.0222917976929613,-0.01150822042437,0.0036553550291961,-0.013422959431822,0.0059380370054642,-0.00998441354834203,-0.00119560009015076,-0.000223741568983545,-0.105483655587311,-0.0988092078829848,-0.0781911288816685,-0.0582819906370083,-0.0993167554783736,-0.00479537253322992,0.329042905014361,0.00184631479440429,0.00496797672897473,0.00175353909910269
"b_Gen_NonFemale_smlr",-0.121601432540015,-0.0416633947568307,-0.0483266302830668,-0.0939400652053352,-0.0717517971556355,0.0653018232464019,0.0070622560892912,0.0466879835416729,0.0174666161398603,-0.119172736442815,0.0555219683591795,0.033292827265215,-0.00494434535145031,0.00322790127944486,-0.00417167516271681,-0.086289253905435,-0.102205827991145,-0.101980454659905,0.00085219659625428,-0.0112353042384058,-0.00514570279427704,0.0174286281903527,1,0.0282962049179976,0.0266689899175044,-0.0322469151067176,-0.00328034414945652,-0.0255167618225533,0.0183609094766349,0.000961827441538044,0.0174036681244751,0.00581235863012067,-0.040218010346566,0.0175308225162928,0.00975830034649239,0.00933255484562141,0.0140437211941666,-9.55571333648695e-05,-0.0228821347401337,-0.0338258682233799,-0.0312026478405782,-0.00952573279272499,-0.0145396176089376,0.00432402962238687,-0.000964134015358779,0.327584345591161,0.0129661531166059,0.0170737638404275
"b_Ngh_NonUrban_smlr",-0.384302549602215,-0.124833134937913,0.0661979323994529,0.0660127000050206,-0.0297112536820895,0.00986123895998438,-0.182591845921647,0.0129652825628501,0.00511777514706855,0.0434174488342292,-0.00792601086327834,0.0230556149001905,0.0878941686757565,-0.0193138977193876,0.0456682755685324,0.0962661955422117,0.0785787114946424,0.0345684849421499,-0.0340941630976423,-0.0624324337015708,0.0527050431416741,-0.014893040328544,0.0282962049179979,1,0.0916868837575591,0.0175893640314772,0.0238271425317869,-0.00128527028302024,-0.00070347149417685,-0.0557283003736194,0.00933561389797101,-0.00143800591733287,0.0186988395550442,-0.0048861409368664,0.00315851214901984,0.0201597677195309,-0.0035999407370044,0.0160798052219358,0.0401332203459637,0.0222972354584589,0.0149798495181764,-0.00951366463590108,-0.0185590113441972,0.0138112452830137,0.00782452535577661,0.0112220352191891,0.337120669557429,0.0155675384697626
"b_Rac_Other_smlr",-0.265005137378071,-0.0709953125800316,0.0237480642191493,-0.0305047671971954,0.0291255963653474,0.0222631468777403,0.0554482192081221,-0.0434838855521014,-0.013693750387661,-0.000186408543819078,0.0267825491087776,-0.0687012610869547,-0.0383453653172229,-0.0553028171835713,-0.0227681589227595,0.0737623135120129,0.0726072096696648,0.104605605335334,0.0325664494091846,0.132777564341581,-0.0394739783433216,-0.000704347962326427,0.0266689899175046,0.0916868837575603,1,0.0142195994684865,-0.0080619695968641,0.0156005088245594,0.00495533314674078,0.0191094380516774,-0.011433501933887,-0.00867204066566986,-0.0032392688005076,0.00253337552435821,-0.0262487632919848,-0.0134569479819306,-0.0219388742956942,-0.0122991280543186,0.0102661233052075,0.0112575754391322,0.0247244447631629,0.0119176372306816,0.0559698550836827,-0.0140539316155206,-0.000930114709686832,0.0105712593783727,0.0189094929147366,0.36165520769158
"b_FA1A_grtr",-0.0029972369354058,0.0372519113022858,0.338376387740304,-0.0342229943758506,0.0661463774104046,-0.0781878235176911,0.0265826030964832,-0.0364577556403488,-0.0253990146595652,-0.0440926591361283,-0.0106418446248599,-0.00772155052330045,-0.00654594067281445,0.00697848468265376,0.00435720753022154,0.0307401549893612,0.0285276058391706,0.0184376549717312,-0.00507578586372395,-0.0157740000417295,-0.0178287540854578,-0.0330286558448967,-0.0322469151067174,0.0175893640314772,0.0142195994684865,1,-0.122519946329386,0.182045756236036,-0.169762255104228,0.0968042384586217,-0.154033025151339,-0.006899091493955,-0.173130503790476,-0.0850669369096728,0.0469547123342117,-0.0287124202861546,0.0113700694290545,-0.0313983437063807,0.0693458277820192,0.060553895294924,-0.0011936480141777,-0.045344099355661,-0.0436516740890342,-0.0162976613787971,-0.152227833708877,-0.0613835185579194,-0.0157604912853176,0.115405693725851
"b_FA2A_grtr",0.0124221388479614,-0.0300431688347963,-0.0271989755782358,0.290251018614649,-0.0786338416373879,-0.0671603579487076,0.0211743089517006,-0.0421858286565504,0.00543830006273612,-0.0375098460236415,0.0147570620504027,-0.0230059705685314,-0.00888854649937676,-0.0147994448716643,-0.0109524073268513,-0.0177434134577237,-0.00339815401966412,0.0100578036203446,-0.00986243154581929,-0.0214414390595523,-0.000726437849988168,-0.00411936960259605,-0.00328034414945658,0.0238271425317869,-0.00806196959686412,-0.122519946329385,1,-0.306097728533118,-0.255959007744336,0.077186948412639,-0.054546385707406,-0.00426202796073752,-0.127692257116913,0.0611159288017781,-0.0835632656189437,0.012112823238141,-0.0237803801386955,0.00619089085440093,-0.0610181914017382,-0.0136359292070561,0.0857005904284648,-0.108499589614398,-0.131383582616302,-0.00750866825298526,0.0802485962926367,-0.111512972667588,0.0794717216173022,-0.0812677985405877
"b_FA3A_grtr",-0.00517697733412387,-0.0949779493532832,0.0582481921958605,-0.0795985159459029,0.271682542368194,-0.0430640620805151,-0.0890300720292497,0.0648798147409032,0.00883162216055527,0.0207643115910586,-0.0019918511398092,-0.00792020712075404,-0.00140609524640375,0.0164692690856913,0.0138224608324199,0.0048116809808535,0.00576672101679211,0.00297007054287968,-0.0107232304194225,-0.00360540434103974,0.0156747803365581,0.00947889888826427,-0.0255167618225533,-0.00128527028302028,0.0156005088245594,0.182045756236036,-0.306097728533117,1,-0.206894918485598,-0.341497641544977,0.249453167146152,-0.00991624957866532,0.048579419430294,0.0415894503889563,-0.110516046213002,0.0331968576587525,0.0488295434219173,0.0711229543323542,0.0101565750105014,0.030363551713707,0.00157021434087029,0.0146696193203343,0.0394195405431455,0.0538360289689679,0.0365241344014952,-0.0339656880457347,0.018881337165303,0.111143967548682
"b_FA4A_grtr",0.0167090712923835,0.045526380968702,-0.070498333822818,-0.0672957527832114,-0.0432588886783652,0.284477966710842,0.0245652960762973,-0.0301723009389666,-0.00762971082991693,-0.00861739074602695,-0.0197887246206722,0.0200411717731101,0.000889602957488189,0.00562802910908276,0.00101493962396047,-0.00606974405618746,-0.0103324941832869,-0.0121629377402507,-0.00664186433806059,-0.0249257704031797,0.00530606517272941,-0.0358826342931441,0.0183609094766349,-0.000703471494176995,0.0049553331467408,-0.169762255104228,-0.255959007744336,-0.206894918485598,1,0.115716564955379,-0.160350399214744,-0.0387880370847578,-0.0330005054035259,-0.120868342656442,0.0201503955363793,0.0162930476851984,0.0110562329108147,-0.00336885655900751,-0.0136880593596829,-0.0307982946191233,-0.0488911992252332,-0.0480812411175193,-0.110960442658225,0.00520438366123394,-0.121267718286067,0.093340324254165,0.0613405520131068,-0.0119765200232536
"b_FA5A_grtr",0.016499879471911,0.0203351474231986,0.0199462709879123,0.0140417915135728,-0.0977821485511536,0.0288264716281613,0.330615349497655,-0.028902741319053,0.0264070894007122,-0.0248969318715829,-0.00516191048749706,-0.0542172837136601,0.0215605893832531,-0.00251649021832097,-0.0206016068162183,-0.000304221189284432,-0.0105810913828497,-0.000395365878795867,-0.0239284435145688,-0.021197841645878,0.0259497038664597,-0.0132314157941643,0.000961827441538065,-0.0557283003736196,0.0191094380516774,0.0968042384586216,0.077186948412639,-0.341497641544977,0.115716564955379,1,-0.231444672539099,0.13855820352097,-0.0403354589488845,-0.0382187345154999,-0.0937636599780368,0.0687419519317002,0.0133965554731931,-0.00206090007665461,0.0211975836419473,0.0051293998182967,0.0163466516733957,-0.11103557787747,-0.135834840998676,0.136589673762043,-0.0923625851240986,0.021397344442281,-0.161689248375805,0.0894181410715474
"b_FA6A_grtr",-0.0702179568954873,-0.239754572123394,-0.0330312053646636,-0.0465432363691234,0.0740958003111801,-0.033503685354788,-0.0288623748491901,0.332966570310966,-0.0109562681810435,-0.041749110806459,-0.0335149404219831,0.0100242003160069,-0.014223430179394,-0.00274086881416355,-0.0170582587659023,0.0279618434901097,0.0400784070975188,0.071458811990192,0.0524219633638568,0.0827484655515794,-0.00859356677139075,0.0222917976929612,0.0174036681244748,0.00933561389797124,-0.0114335019338871,-0.154033025151338,-0.0545463857074058,0.249453167146151,-0.160350399214744,-0.231444672539098,1,-0.0268450168495693,-0.231299601471484,-0.0348416195702667,-0.0217735519734658,0.00236811134910208,0.000904171806543101,-0.0203361512101759,0.0693964380466569,0.117178509410157,0.181956105969471,0.177748119760584,0.26545302050299,-0.0500579026235612,0.121838400126807,0.0737266028238178,0.0577973484624177,-0.00700050155730362
"b_FA1H_grtr",0.0153426736952559,-0.031811367652111,-0.0229248185437716,0.0025529367753059,0.00924279717260961,-0.00885388628274872,0.0241880210952571,-0.00958325333901332,0.308469973579695,-0.127052349533894,-0.00566193454088676,0.00127781479581581,0.00764159475278972,0.00919044438128798,-0.00417083666514269,-0.0232250871741591,-0.0170678062541026,-0.0227526547179805,0.00469568299791766,0.00269037145901887,0.00184732410841007,-0.01150822042437,0.00581235863012078,-0.00143800591733281,-0.00867204066566977,-0.00689909149395504,-0.00426202796073725,-0.00991624957866532,-0.0387880370847579,0.13855820352097,-0.0268450168495691,1,-0.449249460631923,-0.0596423545812316,-0.0225773612010367,-0.0575181109075764,0.029475272873112,0.0137815846332812,0.058623220572583,0.0418336724672303,0.0285381546336707,0.0282736957263622,0.022096963780016,0.00274350876870075,-0.0640872471709804,-0.0288251916129726,0.0133162521551011,-0.0524468790720713
