"","asc_smlr","asc_grtr","b_City_Midwest_smlr","b_City_South_smlr","b_City_Northeast_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr"
"b_Vpp_Sufficient_smlr",-0.00580124007638905,-0.00076220376652147,0.0009508544536031,0.000242510190300185,-0.00189325876887991,0.000650143661457509,-4.79999570271061e-05,0.000271280365947407,0.000384230472948915,0.000971253794621208,0.0143878094372601,0.00027102635295307,-0.000184457179558405,0.00211103828022463,-0.000159108385778367,4.55408744666907e-05,2.25701417099129e-05,-7.49508807194258e-05,0.00014994800742469,0.000162578129613196,0.000138405502898046,0.000101794472141955,0.000143347475627563,0.00163199855056692,2.43473304167482e-05,-8.39373868485684e-06,0.000155678861747994,1.72889851937068e-06
"b_Edc_MoreBachelor_smlr",-0.00437562711409114,-0.000245190210566309,-0.000684240322662416,-0.000572783908714733,-7.21294049415863e-05,-0.00448874904101124,-0.00444720863606917,-0.00405428855890729,-0.00353074660938941,-0.00564418113341962,0.000271026352953063,0.0163190037459475,0.000455057972249599,4.190602142414e-05,-0.000186412034457606,9.91423684755138e-05,4.52339141452812e-05,-8.05667396217146e-05,-0.000643866422866875,-0.000593958094859658,-0.000475594450797521,-0.000316019656398802,-0.000701136040766998,4.69757665826007e-05,0.00176179611461019,-1.18881840703241e-05,1.60332586007091e-06,3.94390944287071e-05
"b_Gen_NonFemale_smlr",-0.00673311113786067,-0.000500670860800153,0.00111504530100666,0.000645371735901008,0.000921418746574398,-0.000151591645410769,-0.000170399615295285,-0.000977071878985786,-0.00029449196319138,-0.000169135559496392,-0.000184457179558402,0.000455057972249601,0.0110482672181409,0.000341804257343559,0.000870059507412714,-0.000123538718914198,-2.81105984299599e-05,7.99792731720814e-05,-0.000162683375720822,-0.000246526171518126,-0.000195453006048475,5.21753923940009e-05,-2.49413337729497e-05,3.10364623551164e-06,8.15152289314486e-05,0.0012061125108083,8.02394903521264e-05,0.000136958017476004
"b_Ngh_NonUrban_smlr",-0.00991934066058581,-0.000868558098016135,-0.0022468236785254,-0.00211002466443854,0.00188034506119421,0.00329164585816961,0.00284605465393776,0.000630606746703226,-0.000942443133947102,-0.00158023115840886,0.00211103828022462,4.19060214241405e-05,0.000341804257343556,0.0131486091205673,0.00162098185308658,2.05058999531177e-05,-7.99028856140898e-05,2.77426443227869e-05,0.000166796983688434,0.000150648765787065,-4.72016131578734e-05,-7.58960568733652e-05,-6.98870994842509e-05,0.000138834995976419,-8.19539054816786e-05,3.3460945573023e-05,0.00131990577347354,0.000113876416402715
"b_Rac_Other_smlr",-0.00748763039103305,-0.000885902869522527,0.000705878161064713,-0.000647627847450682,-0.000665246373412838,0.00132665677264673,0.000926498475631336,0.00183396499327901,-3.66382699907481e-05,0.00240216394118274,-0.000159108385778371,-0.000186412034457596,0.00087005950741271,0.00162098185308658,0.0141518976951596,9.08470417125436e-05,-5.12482022271629e-05,-7.21341442233401e-05,0.000166574140196334,0.000247369842175687,0.000289288021651509,-2.56601055496636e-05,0.000222533247960618,6.80293499413053e-07,3.67292050403626e-05,0.00012879364035872,9.89240883694838e-05,0.00163520624772836
"b_City_Midwest_grtr",-0.000768652202331321,-0.00493707226148476,0.00204826401162774,0.000780368326606257,0.000779666178054505,-8.550102095141e-05,6.31456693233112e-05,7.76735556746338e-05,-0.000183852349287938,-5.37501023252998e-05,4.55408744666909e-05,9.91423684755139e-05,-0.000123538718914197,2.05058999531175e-05,9.08470417125429e-05,0.0231727309485026,0.00598887979658275,0.00579402461664217,-0.00140359286103623,-0.00109207063143362,1.05422365952083e-05,-0.000478146697430776,8.18084059382981e-06,-0.000238083284348383,0.000421334561504706,0.000183907141071773,-0.00106618215414625,0.000717638790952636
"b_City_South_grtr",-0.00036727142658481,-0.00481968840136715,0.000795604445661324,0.00228523213405015,0.00080192452423652,-0.000373136841004304,-0.000295478553277702,-0.000285089212103201,-0.000109208064554465,-0.000147191786688012,2.25701417099132e-05,4.52339141452813e-05,-2.81105984299599e-05,-7.990288561409e-05,-5.12482022271626e-05,0.00598887979658276,0.0184486447116721,0.00636228588976999,-0.000460632177071553,-0.000705677616406083,-0.00151241571751409,-0.000998442379984684,-0.00106736658494917,-0.000542808958942283,-0.000563730559796057,0.000719474199353789,0.000492018314904653,-0.000435920652243755
"b_City_Northeast_grtr",-0.000550841043983718,-0.00423259993952171,0.000792528468422044,0.000812395527711074,0.00232484179388829,-0.000192178751516432,-0.000177564053421922,-0.000312086024262321,4.97028846147193e-05,-8.6898439523303e-05,-7.49508807194253e-05,-8.05667396217151e-05,7.99792731720818e-05,2.77426443227875e-05,-7.21341442233399e-05,0.00579402461664217,0.00636228588976999,0.0191310094644551,-0.000319052590750376,-0.00153274962538429,-0.00147867009753836,-0.000978023123577143,-0.00109777458216382,-0.00207681864322903,-0.000906424381871846,0.000494588533335097,0.00195370147548249,-0.00204236871154747
"b_Age_Millenials_grtr",-0.00325862086751045,-0.0148320721572019,-0.000116253583273383,-0.000232432905005559,-7.54826856773437e-05,0.0046446301004978,0.00382781378013054,0.00378904370662869,-0.000179766759983257,-0.000105455269727916,0.000149948007424687,-0.000643866422866876,-0.000162683375720825,0.000166796983688428,0.00016657414019633,-0.00140359286103624,-0.000460632177071576,-0.000319052590750414,0.0259516336616316,0.019831169259538,0.0202332630090881,-0.00229168247929598,-0.00159192646338659,0.00264175978241303,-0.00526277335061509,-0.00221027017162771,0.00189879252503071,0.000925690788687403
"b_Age_GenX_grtr",-0.00326645241748866,-0.0138869834870585,7.06753333434841e-06,-0.000146365234286361,-4.38571279351711e-05,0.0038325402476726,0.00471444199191004,0.00384955766493023,-0.000205938372044895,-0.000287990022430659,0.000162578129613195,-0.000593958094859657,-0.000246526171518127,0.000150648765787064,0.000247369842175685,-0.00109207063143362,-0.00070567761640609,-0.0015327496253843,0.019831169259538,0.0280969084928874,0.0206291072799008,-0.00184284530248317,-0.0028353154087383,0.00321088589599371,-0.0049834975382657,-0.00160269427000724,0.00059529824362962,-2.72996194657384e-05
"b_Age_Older_grtr",-0.00326196620563593,-0.0127940430389844,2.47751236531601e-05,-0.00018334932604562,-0.000183407048649114,0.00377669554289182,0.00385572622414835,0.00533614393235818,-0.000195042011540558,-0.000218381941939307,0.000138405502898048,-0.00047559445079752,-0.000195453006048474,-4.72016131578721e-05,0.000289288021651512,1.05422365952211e-05,-0.00151241571751408,-0.00147867009753836,0.0202332630090881,0.0206291072799009,0.0494513593850922,-0.00322968170144194,-0.00468975877052034,0.00155430598242651,-0.00476454679648105,-0.00268807750406082,0.000450288128601319,0.00201000444507344
"b_Inc_Mid_grtr",-0.00096887508878394,-0.00778597274681426,-0.00014931960009742,-0.000128046907800553,-1.0444297334443e-05,-0.000140545788639529,-0.000142822794001806,-0.000151175582176474,0.00235973777121262,0.00144175096995432,0.000101794472141955,-0.000316019656398801,5.21753923940009e-05,-7.58960568733633e-05,-2.56601055496631e-05,-0.000478146697430779,-0.000998442379984687,-0.000978023123577145,-0.00229168247929597,-0.00184284530248318,-0.00322968170144199,0.0193658586665821,0.0131418393237239,0.000316528123517036,-0.00359394631484288,0.000586515341565511,-0.00118775977783432,0.000836435604972582
"b_Inc_High_grtr",-0.000821317156951517,-0.00754825214319141,-6.6434092674072e-06,-0.000159710561011001,-9.32190845171922e-05,-0.000138163030728316,-0.000304676645425674,-0.000170328846854651,0.00143886411851196,0.00233160411153329,0.000143347475627565,-0.000701136040766997,-2.49413337729501e-05,-6.98870994842507e-05,0.000222533247960618,8.18084059383026e-06,-0.00106736658494917,-0.00109777458216382,-0.00159192646338659,-0.00283531540873831,-0.00468975877052039,0.0131418393237239,0.0210815693522753,0.000717890722254861,-0.00518157814434868,0.000415467871934204,-0.00207199728229227,0.00243356987371438
"b_Vpp_Sufficient_grtr",-0.000799652918741925,-0.0061793120801223,6.50432694016218e-05,2.47383775448717e-05,-7.63312086463461e-05,0.000167629688761934,0.000178492779928049,0.000156780673259433,0.000117181237033195,0.000149129614077742,0.00163199855056692,4.69757665826014e-05,3.10364623551088e-06,0.000138834995976419,6.80293499413679e-07,-0.000238083284348381,-0.000542808958942283,-0.00207681864322902,0.00264175978241306,0.00321088589599373,0.00155430598242652,0.000316528123517038,0.000717890722254865,0.0137192281829486,-0.000389303947068163,3.77553614621431e-05,0.0013632545027311,-0.000342172880683568
"b_Edc_MoreBachelor_grtr",-7.09068832043852e-05,-0.00144501018951366,2.78711885371921e-05,4.02406126919304e-05,-9.9009866826689e-05,-0.000807065855699788,-0.00078327648056188,-0.000754820215036691,-0.000268510852461913,-0.000665643233360533,2.43473304167471e-05,0.00176179611461019,8.15152289314475e-05,-8.19539054816791e-05,3.67292050403622e-05,0.000421334561504699,-0.000563730559796059,-0.000906424381871844,-0.00526277335061509,-0.0049834975382657,-0.00476454679648105,-0.00359394631484288,-0.00518157814434868,-0.000389303947068166,0.0139551940912642,0.00126730608387903,-0.000543982144712317,-0.000195949343039111
"b_Gen_NonFemale_grtr",-0.000177354481770404,-0.00631735736900493,-0.000122929127937435,-4.86450374560336e-05,-1.16662082507247e-05,-0.000367450505629799,-0.000440560798344482,-0.000482518657496003,0.000122304189069771,5.41302988836071e-06,-8.39373868485617e-06,-1.18881840703257e-05,0.0012061125108083,3.34609455730245e-05,0.000128793640358721,0.000183907141071773,0.000719474199353791,0.000494588533335103,-0.00221027017162768,-0.00160269427000722,-0.00268807750406081,0.00058651534156552,0.000415467871934219,3.77553614621494e-05,0.00126730608387903,0.0108433901326179,8.50180807618845e-05,-0.000451640465508613
"b_Ngh_NonUrban_grtr",-0.000872800377055549,-0.006602984422392,-3.46428663008629e-05,-7.0280090177353e-05,9.08211388677181e-05,8.58227691967898e-05,5.83546318828572e-05,-0.000151363050896396,-8.11998952406088e-05,-8.33323753977173e-05,0.000155678861747992,1.60332586007089e-06,8.02394903521272e-05,0.00131990577347354,9.89240883694844e-05,-0.00106618215414625,0.000492018314904653,0.00195370147548249,0.00189879252503074,0.000595298243629633,0.00045028812860132,-0.00118775977783432,-0.00207199728229226,0.0013632545027311,-0.000543982144712316,8.50180807618841e-05,0.0113821258521004,0.00242416042138791
"b_Rac_Other_grtr",-0.000969819765872545,-0.00621995499474541,8.35371533974934e-05,-6.23609782758169e-05,-0.000103962032536889,0.000224949876188013,0.000299620283018033,0.000343431666088698,-3.59307368614e-05,0.000213475226035995,1.72889851937014e-06,3.94390944287059e-05,0.000136958017476003,0.000113876416402715,0.00163520624772836,0.000717638790952632,-0.000435920652243766,-0.00204236871154748,0.000925690788687416,-2.729961946573e-05,0.00201000444507344,0.000836435604972575,0.00243356987371438,-0.000342172880683575,-0.000195949343039117,-0.000451640465508618,0.00242416042138791,0.0128518162940228
