"","asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Midwest_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_Age_GenZ_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Low_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Deficient_smlr","b_Vpp_Sufficient_smlr","b_Edc_LessBachelor_smlr","b_Edc_MoreBachelor_smlr","b_Gen_Female_smlr","b_Gen_NonFemale_smlr","b_Ngh_Urban_smlr","b_Ngh_NonUrban_smlr","b_Rac_White_smlr","b_Rac_Other_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Midwest_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr","b_Age_GenZ_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Low_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Deficient_grtr","b_Vpp_Sufficient_grtr","b_Edc_LessBachelor_grtr","b_Edc_MoreBachelor_grtr","b_Gen_Female_grtr","b_Gen_NonFemale_grtr","b_Ngh_Urban_grtr","b_Ngh_NonUrban_grtr","b_Rac_White_grtr","b_Rac_Other_grtr"
"b_Age_GenX_smlr",2.07664560357398,0.653660692031943,0.000226007252799228,-4.83174986120707e-05,8.42561423333414e-05,-6.31763033374659e-05,-8.06029633020985e-05,1.16596110547851e-06,-0.00031160023707083,8.85198153250624e-05,0.000113977836695307,1.27541936688373e-05,0.997597573162172,0.99759762363213,0.997597612229407,0.997597607818569,0.99999998295625,0.999999993619969,1,0.999999990761316,-1.277126106218,-1.27712610390169,-1.27712612871655,-0.886763308384335,-0.886763318716878,NA,NA,NA,NA,NA,NA,NA,NA,-1.28445519989132e-05,-8.57568255666926e-06,8.87679490332044e-05,-0.000111183962419972,-0.000101130502712287,0.000268797047297779,-0.000190927541727498,6.7971921610624e-05,-2.09437317224392e-05,6.71021673331258e-06,-0.920822379620321,-0.920822437551389,-0.920822606051854,-0.920822607754365,NA,NA,NA,NA,NA,NA,NA,1.19949482534133,1.19949482276582,-1.19254851360699,-1.19254855140617,-0.409166505400287,-0.409166514949831,NA,NA,NA,NA
"b_Age_Older_smlr",2.07664568001051,0.653660713346178,0.000220564038272452,-3.30385966106968e-05,8.17352748905071e-05,-6.7381696334815e-05,-7.82407773971997e-05,1.67869441921603e-05,-0.00031129944723267,9.7741710618492e-05,0.000112128979019984,8.89185842340218e-06,0.997597528877447,0.997597578263681,0.997597567687691,0.997597563505852,0.999999979846502,0.999999990360294,0.999999990761316,1,-1.27712614442118,-1.27712614155982,-1.27712616617135,-0.886763273719944,-0.886763284032542,NA,NA,NA,NA,NA,NA,NA,NA,-1.3435075265785e-05,-7.36201912774443e-06,8.86071134294701e-05,-0.000111593423447552,-0.000100810861040404,0.000270806051551254,-0.000190937918738375,6.90647575493095e-05,-2.10739335004986e-05,6.18304031516687e-06,-0.920822425960769,-0.920822484508038,-0.920822652710948,-0.920822654266129,NA,NA,NA,NA,NA,NA,NA,1.19949480108861,1.1994947985068,-1.19254853641798,-1.19254857421064,-0.409166511981153,-0.409166521545491,NA,NA,NA,NA
"b_Inc_Low_smlr",-1.41439437679829,0.418334802245691,-0.000310135435641942,8.95771386595211e-05,-0.000171840849487085,9.32762291590548e-05,0.000131424389132727,-0.000225739953100171,0.00030789964289502,-2.25437789316841e-07,-0.000171368012542285,1.20961673207349e-05,-1.10048532805765,-1.10048537293529,-1.10048534791585,-1.1004853534663,-1.27712610090471,-1.27712611878361,-1.277126106218,-1.27712614442118,1,0.999999995189183,0.999999994895874,1.12756920258975,1.12756921749909,NA,NA,NA,NA,NA,NA,NA,NA,2.26074492781589e-05,8.61112985856707e-06,-0.000140209343526219,0.000159127465589307,0.000124612340472119,-0.000444699073812061,0.000209075014337624,-3.7012528217176e-05,1.15189916226676e-05,3.21423537256364e-06,0.403311059485402,0.403311060525776,0.403311131560423,0.403311165401333,NA,NA,NA,NA,NA,NA,NA,-1.48049685045338,-1.48049682266692,1.12995587680192,1.12995593980706,0.915404424190967,0.915404540164714,NA,NA,NA,NA
"b_Inc_Mid_smlr",-1.41439437268026,0.418334800708623,-0.000312620419419423,8.239759763559e-05,-0.000172913907680828,8.93507709128729e-05,0.000125285340676366,-0.000213497057958129,0.000309418030722987,-2.22110471765536e-07,-0.000175617369286089,1.3177475541346e-05,-1.10048536138392,-1.1004854071895,-1.10048538153414,-1.10048538718793,-1.277126098039,-1.27712611646492,-1.27712610390169,-1.27712614155982,0.999999995189183,1,0.999999996496757,1.12756922875431,1.12756924373865,NA,NA,NA,NA,NA,NA,NA,NA,2.24075156331396e-05,7.88105494270608e-06,-0.000140026280191673,0.000158717216754904,0.000123957540146342,-0.000443072183965924,0.000209215190058445,-3.66069402537801e-05,1.10568913720638e-05,3.34773184490691e-06,0.403311042599492,0.403311043571148,0.403311114686931,0.403311148616057,NA,NA,NA,NA,NA,NA,NA,-1.48049685618972,-1.48049682840209,1.1299558603096,1.12995592325675,0.915404405866429,0.915404521852059,NA,NA,NA,NA
"b_Inc_High_smlr",-1.41439439969605,0.418334812221277,-0.000316437242513634,8.05987515591974e-05,-0.000170787201921492,8.34188227831873e-05,0.000122103544149603,-0.000202806158988057,0.000309252691062574,1.4986876907099e-06,-0.00017546957055712,1.24552249465687e-05,-1.10048537616394,-1.10048542285045,-1.10048539729029,-1.10048540279967,-1.27712612229873,-1.27712614027477,-1.27712612871655,-1.27712616617135,0.999999994895874,0.999999996496757,1,1.12756923399986,1.12756924896034,NA,NA,NA,NA,NA,NA,NA,NA,2.1821476322657e-05,7.49508183205054e-06,-0.00013986632813374,0.000157877938598137,0.000123392530894135,-0.000441511743736792,0.000209235100169851,-3.65100154563489e-05,1.09575968973013e-05,3.37693156517302e-06,0.403311058505718,0.403311058693637,0.40331113012414,0.403311164064227,NA,NA,NA,NA,NA,NA,NA,-1.48049688341978,-1.48049685563156,1.12995589662583,1.12995595951271,0.915404443530858,0.915404559491009,NA,NA,NA,NA
"b_Vpp_Deficient_smlr",-1.66044069257773,-0.191905220149285,-5.80183154231409e-05,1.55833086672826e-05,-2.10359461981599e-05,-7.97040015426558e-06,3.68196638528186e-05,7.51683454192255e-05,0.000212824377479079,-8.57176199215649e-05,-0.000130187335729452,2.52429849127526e-05,-0.847189349096542,-0.847189387722696,-0.847189378274882,-0.847189377989016,-0.886763321727236,-0.886763253364947,-0.886763308384335,-0.886763273719944,1.12756920258975,1.12756922875431,1.12756923399986,1,0.999999999370549,NA,NA,NA,NA,NA,NA,NA,NA,-8.55856636208945e-06,-2.17727595408884e-05,-1.18291929478936e-05,3.65023909429298e-05,2.82232871117064e-05,3.84361471289097e-07,0.000116414975329054,-6.76020590831195e-05,2.6567103781491e-06,2.23243681656183e-06,0.457750125858806,0.457750155772436,0.457750281599126,0.457750237800881,NA,NA,NA,NA,NA,NA,NA,-0.77785893949464,-0.777858916635507,0.539380638595105,0.539380662914527,0.418460519391267,0.418460573959185,NA,NA,NA,NA
"b_Vpp_Sufficient_smlr",-1.66044073634588,-0.191905237408757,-5.84907539254809e-05,1.51104296455398e-05,-1.93015674567033e-05,-7.32578316865873e-06,4.23123463376171e-05,7.30859904067897e-05,0.000212684544919501,-8.48828606840768e-05,-0.000130876830609984,2.45944768201438e-05,-0.847189338757268,-0.847189377857261,-0.847189367915051,-0.847189367701966,-0.88676333243187,-0.886763263673112,-0.886763318716878,-0.886763284032542,1.12756921749909,1.12756924373865,1.12756924896034,0.999999999370549,1,NA,NA,NA,NA,NA,NA,NA,NA,-8.59954758344307e-06,-2.18209588349008e-05,-1.16503270971992e-05,3.6555160421055e-05,2.87460475373958e-05,9.47255154183734e-08,0.000116369332363855,-6.75415447341365e-05,2.5481919013311e-06,2.14889627890903e-06,0.457750150455301,0.457750180069653,0.457750306146672,0.457750262391864,NA,NA,NA,NA,NA,NA,NA,-0.777858946919838,-0.777858923935993,0.539380657685184,0.539380682005233,0.418460531091878,0.418460585658219,NA,NA,NA,NA
"b_Edc_LessBachelor_smlr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Edc_MoreBachelor_smlr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Gen_Female_smlr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Gen_NonFemale_smlr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Ngh_Urban_smlr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Ngh_NonUrban_smlr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Rac_White_smlr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Rac_Other_smlr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_FA1A_grtr",-1.06615326731111e-05,-4.04333452261568e-05,0.123126527560759,-0.00913835627206655,0.0208023743764405,-0.0197121653470439,0.0157425081737633,-0.0151411056801561,-0.00679807092998847,-0.0222045047347037,-0.00682787227597427,0.0058557846143698,1.15617914150234e-05,1.0633683850464e-05,1.11322427009272e-05,1.0850497484186e-05,-1.38452846907478e-05,-1.25959262418315e-05,-1.28445519989132e-05,-1.3435075265785e-05,2.26074492781589e-05,2.24075156331396e-05,2.1821476322657e-05,-8.55856636208945e-06,-8.59954758344307e-06,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.103586152143499,0.187127651244556,-0.196637266474573,0.0412571772508871,-0.190826594029222,-0.0384988165406264,-0.189558851740233,-0.0663491883894872,0.00473573023528848,-1.37147806429447e-05,-2.01157106594114e-05,-1.11892052668682e-06,-1.27070402422649e-05,NA,NA,NA,NA,NA,NA,NA,-2.74053324110493e-05,-2.80709026058858e-05,2.4852091164972e-05,2.03622423247204e-05,3.4583738699777e-05,3.08782366583574e-05,NA,NA,NA,NA
"b_FA2A_grtr",1.29824607065753e-05,-2.10276094909683e-05,-0.00650106606024663,0.100151698152335,-0.0281262442743143,-0.0256651125788498,0.00664890054996858,-0.0133251207805623,-0.0028091530985606,-0.00740532790565602,0.000602446315140899,-0.0102823893729395,4.87796720896816e-05,4.84321834280366e-05,4.81001016307711e-05,4.90344230903635e-05,-8.59653061215889e-06,-9.40906246069443e-06,-8.57568255666926e-06,-7.36201912774443e-06,8.61112985856707e-06,7.88105494270608e-06,7.49508183205054e-06,-2.17727595408884e-05,-2.18209588349008e-05,NA,NA,NA,NA,NA,NA,NA,NA,-0.103586152143499,1,-0.312387727177375,-0.299104375443306,0.0543794624254267,-0.0951202640527537,-0.0508574645820746,-0.114104704659811,0.0359810456361821,-0.126452050649589,3.29573631819855e-07,-1.8982139688453e-05,-2.07177595497653e-05,5.18391906806811e-06,NA,NA,NA,NA,NA,NA,NA,1.69423573166263e-06,1.62874395860681e-06,1.02781282668173e-05,9.941871090699e-06,4.39487792777123e-05,3.53457718737097e-05,NA,NA,NA,NA
"b_FA3A_grtr",0.000118017340682169,0.00011314477820817,0.0221097120253497,-0.0300622546845181,0.0962772764501562,-0.0180840186662461,-0.0312944245704379,0.0301366523509686,0.00054937342509304,0.0085079910505438,0.00122140552734972,-0.00648574942745931,-2.12692434277826e-05,-2.0532197682268e-05,-2.08101476692673e-05,-2.03631701445945e-05,8.87335977852288e-05,8.86699506263266e-05,8.87679490332044e-05,8.86071134294701e-05,-0.000140209343526219,-0.000140026280191673,-0.00013986632813374,-1.18291929478936e-05,-1.16503270971992e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.187127651244556,-0.312387727177375,1,-0.228374675675848,-0.306965089334938,0.236522710564508,0.00211259881927692,0.0290989216195801,0.0428766364238859,-0.122900566928798,-7.78286071214853e-05,-4.41883513207217e-05,-5.83759633773927e-05,-5.06876946368175e-05,NA,NA,NA,NA,NA,NA,NA,5.75258228191603e-05,5.84715902180438e-05,-8.77960531719024e-05,-8.49653465544444e-05,-7.38824988051703e-05,-7.83469952065394e-05,NA,NA,NA,NA
"b_FA4A_grtr",-0.000154392481734444,-0.000116875973499338,-0.0202574959644569,-0.0276805523993861,-0.0179446821183456,0.10279816710162,0.0148306435032811,-0.0158717393572916,-0.0035541358040145,8.19259908435132e-05,-0.00957026876356593,0.00717330232431989,-2.01655312312374e-05,-1.98099833954215e-05,-1.99022666877853e-05,-2.01186442453679e-05,-0.000110732585189011,-0.000110931081946136,-0.000111183962419972,-0.000111593423447552,0.000159127465589307,0.000158717216754904,0.000157877938598137,3.65023909429298e-05,3.6555160421055e-05,NA,NA,NA,NA,NA,NA,NA,NA,-0.196637266474573,-0.299104375443306,-0.228374675675848,1,0.106330967808372,-0.172757323943245,-0.0331437811433215,-0.00383935312730908,-0.0377929018488987,0.041471090445563,9.55753174713599e-05,8.70621102484362e-05,7.42218135148465e-05,7.94915997485326e-05,NA,NA,NA,NA,NA,NA,NA,-7.06014121833708e-05,-7.02512985928088e-05,9.54607416540055e-05,9.21128646428596e-05,7.09439721533483e-05,7.60495000899488e-05,NA,NA,NA,NA
"b_FA5A_grtr",-0.000108465463329461,-8.32235625284859e-05,0.0164367162237854,0.00632863813129595,-0.0312974515079357,0.0141834992881246,0.120394415416626,-0.00995600401084308,0.0133969391404626,-0.00416774953536235,0.000171235975137535,-0.00812827182514531,-1.96742518285294e-05,-1.74850539628869e-05,-1.86678803830647e-05,-2.0444009171419e-05,-0.000101665350113041,-0.000101269002172329,-0.000101130502712287,-0.000100810861040404,0.000124612340472119,0.000123957540146342,0.000123392530894135,2.82232871117064e-05,2.87460475373958e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.0412571772508871,0.0543794624254267,-0.306965089334938,0.106330967808372,1,-0.229628053243765,0.121508600269677,-0.0531946954981429,-0.0859684560653251,-0.0751854021541892,5.56197866519023e-05,8.90960062393211e-05,6.39854079339494e-05,2.88422139690853e-05,NA,NA,NA,NA,NA,NA,NA,-7.35573833979604e-05,-6.94606558936132e-05,9.46784885373901e-05,9.24507175513179e-05,6.73940857370108e-05,6.7274600235007e-05,NA,NA,NA,NA
"b_FA6A_grtr",0.00040730209703377,0.000418544717894236,-0.0163877840292742,-0.0136258009968896,0.0316495633819296,-0.0138873673945165,-0.0113486586899293,0.134501772373588,-0.00185448164694417,-0.0153895096244545,-0.00517668499604079,0.00147746278111579,-0.000105868684967486,-0.000105450065926172,-0.000105837258368882,-0.000106203775307707,0.000265719074582385,0.000266987880298167,0.000268797047297779,0.000270806051551254,-0.000444699073812061,-0.000443072183965924,-0.000441511743736792,3.84361471289097e-07,9.47255154183734e-08,NA,NA,NA,NA,NA,NA,NA,NA,-0.190826594029222,-0.0951202640527537,0.236522710564508,-0.172757323943245,-0.229628053243765,1,-0.012522068852901,-0.153330355483482,-0.0421181156617387,-0.0283498169637265,-0.000171176068782193,-0.000165955500771648,-0.000172408969913675,-0.000170374291645583,NA,NA,NA,NA,NA,NA,NA,0.000168402042957739,0.000167072479321546,-0.00027601124047196,-0.00027161736094339,-0.000275350623147533,-0.000270770975676526,NA,NA,NA,NA
"b_FA1H_grtr",-0.000170684077609919,-6.29330183820303e-05,-0.00631120877959388,-0.00187143574044463,0.00148130270337749,-0.00282430796178275,0.0129995574456733,-0.00151700710769218,0.103715750956579,-0.0448112386667112,-0.000186678045056571,0.00284315335216032,-8.60948815800958e-05,-8.65772509030136e-05,-8.58142272165123e-05,-8.67974127581511e-05,-0.000190927309830863,-0.000190980309062471,-0.000190927541727498,-0.000190937918738375,0.000209075014337624,0.000209215190058445,0.000209235100169851,0.000116414975329054,0.000116369332363855,NA,NA,NA,NA,NA,NA,NA,NA,-0.0384988165406264,-0.0508574645820746,0.00211259881927692,-0.0331437811433215,0.121508600269677,-0.012522068852901,1,-0.479453947805464,-0.0606865728555953,-0.0357313159322959,0.000106965769810583,0.000102170379094419,0.000133987357934566,0.000103159725781922,NA,NA,NA,NA,NA,NA,NA,-0.000209516773118989,-0.00020914534431951,0.000128576738068088,0.00012790432584147,5.95143451926785e-05,6.06478615151372e-05,NA,NA,NA,NA
"b_FA2H_grtr",1.57960874199399e-05,-4.6079699832071e-05,-0.0219960299292586,-0.0133776822107024,0.00654635376669219,-0.00318001800750015,-0.00581205073379452,-0.0143655753777715,-0.0536394672593889,0.133595646132719,0.0225703811734519,-0.0112945647478429,6.78923041248016e-05,6.73312569473894e-05,6.80412215574091e-05,6.83765588145229e-05,6.59428803422738e-05,6.6717601150769e-05,6.7971921610624e-05,6.90647575493095e-05,-3.7012528217176e-05,-3.66069402537801e-05,-3.65100154563489e-05,-6.76020590831195e-05,-6.75415447341365e-05,NA,NA,NA,NA,NA,NA,NA,NA,-0.189558851740233,-0.114104704659811,0.0290989216195801,-0.00383935312730908,-0.0531946954981429,-0.153330355483482,-0.479453947805464,1,0.107111695529621,-0.153328877316618,-4.47065327302753e-05,-5.00592225612829e-05,-4.23174340111005e-05,-2.76227750337701e-05,NA,NA,NA,NA,NA,NA,NA,0.000104455819404081,0.000105059154887976,-3.06790277697651e-05,-3.09450522239781e-05,6.09423620630287e-06,-4.40546646716946e-06,NA,NA,NA,NA
"b_FA3H_grtr",-2.25512325774169e-05,-1.06578785792991e-05,-0.00703371131062212,0.00392706518730601,0.00256627827489211,-0.00849255541408644,0.000226601938714252,-0.00619781431156762,-0.000300594712696877,0.0227027347623557,0.122509324670729,-0.0431000890194815,1.18683199061822e-06,7.78894784530848e-07,7.50497986424815e-07,4.3107956143691e-07,-2.07271374352321e-05,-2.10784087742949e-05,-2.09437317224392e-05,-2.10739335004986e-05,1.15189916226676e-05,1.10568913720638e-05,1.09575968973013e-05,2.6567103781491e-06,2.5481919013311e-06,NA,NA,NA,NA,NA,NA,NA,NA,-0.0663491883894872,0.0359810456361821,0.0428766364238859,-0.0377929018488987,-0.0859684560653251,-0.0421181156617387,-0.0606865728555953,0.107111695529621,1,-0.327306847235357,3.54936543229797e-06,-1.63622876338979e-05,4.55398170287843e-06,-8.45418494956931e-06,NA,NA,NA,NA,NA,NA,NA,8.72655538330151e-06,7.89164921672806e-06,1.90500236125452e-05,1.74985805958389e-05,7.85492151772065e-06,1.33476709877396e-05,NA,NA,NA,NA
"b_FA4H_grtr",-1.43370613950059e-05,-2.14058959265592e-05,0.00699862065113575,-0.0113821595287209,-0.00599708107228128,0.00626013323167763,-0.00846407308357807,0.00188826611783611,0.00177227284658516,-0.008160134193201,-0.0432236186653304,0.113778134613445,-5.65667193818592e-06,-6.0500343069268e-06,-5.54925072746146e-06,-5.24266746896811e-06,6.46989640984572e-06,6.57866779320056e-06,6.71021673331258e-06,6.18304031516687e-06,3.21423537256364e-06,3.34773184490691e-06,3.37693156517302e-06,2.23243681656183e-06,2.14889627890903e-06,NA,NA,NA,NA,NA,NA,NA,NA,0.00473573023528848,-0.126452050649589,-0.122900566928798,0.041471090445563,-0.0751854021541892,-0.0283498169637265,-0.0357313159322959,-0.153328877316618,-0.327306847235357,1,2.16196981653453e-05,1.48325950248375e-05,1.49463285609506e-05,2.24855413169744e-05,NA,NA,NA,NA,NA,NA,NA,-2.80770298783274e-05,-2.83396738586507e-05,3.77807713501008e-06,3.11512973359445e-06,5.68727174717932e-07,5.86082190940147e-07,NA,NA,NA,NA
"b_City_Midwest_grtr",-0.117728293287091,-0.148917596201157,-0.000134634451653151,3.53020877075799e-05,-9.52447771837262e-05,5.23117432652017e-05,8.07569944160791e-05,-0.000113137545735328,0.00027347551026024,-6.35932971650232e-05,-0.000105399681262669,1.78890925465548e-05,-0.717921798102872,-0.71792185424157,-0.717921860917717,-0.717921844125756,-0.920822352522519,-0.920822403101452,-0.920822379620321,-0.920822425960769,0.403311059485402,0.403311042599492,0.403311058505718,0.457750125858806,0.457750150455301,NA,NA,NA,NA,NA,NA,NA,NA,-1.37147806429447e-05,3.29573631819855e-07,-7.78286071214853e-05,9.55753174713599e-05,5.56197866519023e-05,-0.000171176068782193,0.000106965769810583,-4.47065327302753e-05,3.54936543229797e-06,2.16196981653453e-05,1,0.999999600738189,0.999999600513885,0.999999686680881,NA,NA,NA,NA,NA,NA,NA,-0.752570136978909,-0.752570139822185,0.309224876024002,0.309224863253088,0.141415836846788,0.141415804688369,NA,NA,NA,NA
"b_City_Northeast_grtr",-0.117728276955895,-0.148917582645908,-0.000135793394209413,3.4541047548479e-05,-9.14222593934147e-05,5.29517906035444e-05,9.06456820854387e-05,-0.000110925044181966,0.000271444599299473,-6.17515120824966e-05,-0.000108733836643769,1.72800563713395e-05,-0.717921885964426,-0.717921914906484,-0.717921935008975,-0.717921918372328,-0.920822410297379,-0.920822460939251,-0.920822437551389,-0.920822484508038,0.403311060525776,0.403311043571148,0.403311058693637,0.457750155772436,0.457750180069653,NA,NA,NA,NA,NA,NA,NA,NA,-2.01157106594114e-05,-1.8982139688453e-05,-4.41883513207217e-05,8.70621102484362e-05,8.90960062393211e-05,-0.000165955500771648,0.000102170379094419,-5.00592225612829e-05,-1.63622876338979e-05,1.48325950248375e-05,0.999999600738189,1,0.999999659668673,0.999999747747808,NA,NA,NA,NA,NA,NA,NA,-0.752570143280824,-0.752570147052036,0.309224870741742,0.309224857700433,0.141415814216894,0.141415783234763,NA,NA,NA,NA
"b_City_South_grtr",-0.117728365748758,-0.148917563145152,-0.000134841432309643,3.2053516870996e-05,-9.30199544008537e-05,5.25563717344748e-05,8.49592740330823e-05,-0.000112362485381761,0.000274362011224274,-6.15092697217574e-05,-0.000108257341553373,1.86025982801546e-05,-0.717922087782379,-0.717922130184363,-0.717922124111492,-0.71792212040243,-0.920822579187506,-0.920822629618125,-0.920822606051854,-0.920822652710948,0.403311131560423,0.403311114686931,0.40331113012414,0.457750281599126,0.457750306146672,NA,NA,NA,NA,NA,NA,NA,NA,-1.11892052668682e-06,-2.07177595497653e-05,-5.83759633773927e-05,7.42218135148465e-05,6.39854079339494e-05,-0.000172408969913675,0.000133987357934566,-4.23174340111005e-05,4.55398170287843e-06,1.49463285609506e-05,0.999999600513885,0.999999659668673,1,0.999999744779622,NA,NA,NA,NA,NA,NA,NA,-0.752570332128163,-0.7525703351213,0.309224945332415,0.309224931736906,0.14141580473449,0.141415774988254,NA,NA,NA,NA
"b_City_West_grtr",-0.117728295631181,-0.148917672681096,-0.000136512667683685,3.52061044709759e-05,-9.18944967423764e-05,5.19295576087659e-05,7.82933905568733e-05,-0.000113720736590592,0.000271064167623089,-6.15769887951399e-05,-0.00010867111959521,1.89807996033737e-05,-0.717921922243824,-0.717921964734342,-0.717921971627998,-0.717921948249269,-0.920822580905565,-0.920822631331509,-0.920822607754365,-0.920822654266129,0.403311165401333,0.403311148616057,0.403311164064227,0.457750237800881,0.457750262391864,NA,NA,NA,NA,NA,NA,NA,NA,-1.27070402422649e-05,5.18391906806811e-06,-5.06876946368175e-05,7.94915997485326e-05,2.88422139690853e-05,-0.000170374291645583,0.000103159725781922,-2.76227750337701e-05,-8.45418494956931e-06,2.24855413169744e-05,0.999999686680881,0.999999747747808,0.999999744779622,1,NA,NA,NA,NA,NA,NA,NA,-0.75257033766088,-0.752570340925336,0.309224950304132,0.309224937570734,0.141415939226399,0.14141590929041,NA,NA,NA,NA
"b_Age_GenZ_grtr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Age_Millenials_grtr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Age_GenX_grtr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Age_Older_grtr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
