"","b_asc_same","b_City_Midwest_same","b_City_South_same","b_City_Northeast_same","b_Age_GenZ_same","b_Age_Millenials_same","b_Age_Older_same","b_Inc_Mid_same","b_Inc_High_same","b_Hel_same","b_Vdc_same","b_Edc_MoreBachelor_same","b_Gen_NonMale_same","b_Chl_Yes_same","b_Ngh_NonUrban_same","b_asc_grtr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_GenZ_grtr","b_Age_Millenials_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Hel_grtr","b_Vdc_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonMale_grtr","b_Chl_Yes_grtr","b_Ngh_NonUrban_grtr"
"b_Age_GenZ_grtr",-0.0110172254739928,-0.000588197820214029,1.88060991215296e-05,-0.000314439866538138,0.0365168378631701,0.00507059420628058,0.00554860769327991,0.000848307448485927,0.00204205649791618,0.000427927936921756,0.000167599994393277,0.00480601638220437,-0.0011149343302794,0.00123911761487251,-0.000168634944790837,-0.0295183943029941,-0.00187144663768047,0.000924535816903637,3.3255838326792e-05,0.0711863723773878,0.0162020960782103,0.018038767636069,0.00164576730124777,0.00489912758601743,0.00090998479763592,0.000929604167526008,0.0104029879990959,-0.00367692875337103,0.00425543768699681,-0.00106029745020835
"b_Age_Millenials_grtr",-0.0061776111471055,-0.000284734888681489,-9.28417777549997e-05,-0.000152442151997155,0.00511439316642356,0.00886654149631426,0.00476424130712175,0.000139677870046561,0.00121962988843401,0.000111572996536641,-4.9564356482592e-05,-7.51279036347352e-06,-0.00019766446108912,0.000870431139185849,0.000654774629694697,-0.0181948532690839,-0.00118295279287035,-0.000213535272127006,-0.000215170555533611,0.0162020960782103,0.0253135362663308,0.0151786870965108,7.01716465759076e-05,0.00335946735776423,0.000165470352459971,-3.73113262660644e-05,0.000140690339067082,-0.000783001563133245,0.00218385179324652,0.00134103591859459
"b_Age_Older_grtr",-0.00623821066857284,0.000160209228962814,2.82053032796923e-05,-0.000562991749059244,0.00545327729365254,0.00473724912106063,0.0137346343054945,0.000250753280646299,0.000214694237688024,-0.00015342087013563,0.000136808988249164,0.000514608252671238,0.000167066871974737,0.00305825144717799,-0.000971003516279143,-0.020100107482737,8.8184295040953e-05,8.05333438439084e-05,-0.0011902300251146,0.018038767636069,0.0151786870965108,0.0667572476721883,0.000267940495638845,0.000115391962100379,-0.000540822243757756,0.000558351064319201,0.00125480997886876,-0.000226371444522138,0.00936640734453308,-0.00301183663252718
"b_Inc_Mid_grtr",-0.0107314635426478,0.0008397490490245,0.000863123330793411,0.000323364597477415,0.00137790871470918,0.00023214726791162,0.000123575302572895,0.0194633316890876,0.014064998077977,-0.000111418510733,-0.00016518053026821,-0.00350458465817766,0.00040312460120859,-0.00111080730977537,5.34425981769489e-06,-0.0207804173816022,0.00157690828478705,0.00171110863034259,0.000868166647413385,0.00164576730124777,7.01716465759076e-05,0.000267940495638845,0.0424969813031883,0.0301618914424377,-6.36485470269563e-05,-0.000782872071416738,-0.00852424302223365,0.00165769408810361,-0.00412767345506047,0.000550094739718436
"b_Inc_High_grtr",-0.0103506691367606,0.00114181553016676,0.000586392692073105,0.000651071777146402,0.00251157491962955,0.00128430060305871,7.14386461413514e-06,0.0140563528431829,0.0178296317120928,-6.3961848773763e-05,-0.000275019572803721,-0.00544204504932644,0.000569138852717889,-0.00121975447534822,-0.000195442532705735,-0.0207555787566636,0.00226824773553001,0.000634081593938765,0.00183765028514228,0.00489912758601743,0.00335946735776423,0.000115391962100379,0.0301618914424377,0.0437097230338932,-0.000132657165545517,-0.000852270699990825,-0.013788919362006,0.00220614816618985,-0.00450576269148577,0.000120033789120662
"b_Hel_grtr",-0.00295991492728317,0.000126161983093282,-0.000137399137719612,-0.00017532771260576,0.000489653278764855,0.000117064078062266,-0.000225409778403792,-2.76825155966514e-05,-1.75117190960958e-05,0.00226362944721888,-0.000233298811887237,3.78920801947636e-05,-0.000361423805993633,-0.000126488579350534,0.000355895699289608,-0.00591193824769131,0.00019435090067339,-0.000443458750906052,-0.000617438548355833,0.00090998479763592,0.000165470352459971,-0.000540822243757756,-6.36485470269563e-05,-0.000132657165545517,0.00529010653986677,-0.000695523755130493,0.000229065896364546,-0.000965189661952779,-0.000442140908764288,0.000910022548728563
"b_Vdc_grtr",-7.44170060366819e-05,-6.29233441229222e-05,8.96736211919971e-05,-8.05847113007293e-06,0.000127098599349009,-5.87426711084651e-05,0.000180162205824996,-0.000211381592228671,-0.000289355699951685,-0.000222997948476379,0.00142639407875258,-0.000294523019551655,-2.79113287951277e-05,-0.000298489630809548,4.90706092971271e-05,-0.000943821227484937,-0.000385440042871976,9.45660540343411e-05,-0.000200511911080969,0.000929604167526008,-3.73113262660644e-05,0.000558351064319201,-0.000782872071416738,-0.000852270699990825,-0.000695523755130493,0.00445924033249204,-0.00112320056634194,4.0242872828535e-06,-0.000426466494623019,4.10126399115091e-05
"b_Edc_MoreBachelor_grtr",-0.00725929047889931,-0.000421994573695696,-0.000432169939159906,-0.000471546925779796,0.0045201773217374,-6.94594678493398e-05,0.000436697582685261,-0.00324212028789602,-0.00514294997951076,9.50287938994743e-05,-0.000337481541189387,0.0134147158928913,4.319318416872e-05,-5.0180444874588e-05,0.000445292695555092,-0.0156113956139156,-0.000646584173022524,-0.000810185856017329,-0.00116829308679704,0.0104029879990959,0.000140690339067082,0.00125480997886876,-0.00852424302223365,-0.013788919362006,0.000229065896364546,-0.00112320056634194,0.0322351909898243,0.000420967475617277,7.093955287131e-05,0.00145956986436374
"b_Gen_NonMale_grtr",-0.00297357291124806,0.00011944421329922,7.08336385441132e-05,0.000229295836959499,-0.000918515555680006,-0.000136452704749463,9.3659295553676e-05,0.00038419157810724,0.000439041055031826,-0.000407018559791224,-2.82089760706045e-06,-8.3814417139813e-05,0.00698120740895466,0.00110344166440513,-0.000624580834055463,-0.0084723857446466,0.000299382408157577,-0.000183545701644604,0.000537582547175209,-0.00367692875337103,-0.000783001563133245,-0.000226371444522138,0.00165769408810361,0.00220614816618985,-0.000965189661952779,4.0242872828535e-06,0.000420967475617277,0.0206974353079017,0.0021215799345119,-0.00148071920546027
"b_Chl_Yes_grtr",-0.00384980940882686,0.000169799137168559,1.31410304376391e-05,-0.000289808581259366,0.00111829915508518,0.000837657973679632,0.00314060718762825,-0.00132025975291806,-0.00129150107170408,-0.000104763457995997,-0.000291442439285802,0.000133571290850937,0.0010036509254484,0.00772001190651154,0.000361832327184478,-0.0124448493440486,0.000494316127028905,0.000712466884228123,-0.000182383202986545,0.00425543768699681,0.00218385179324652,0.00936640734453308,-0.00412767345506047,-0.00450576269148577,-0.000442140908764288,-0.000426466494623019,7.093955287131e-05,0.0021215799345119,0.0221244239248672,0.000529343487128017
