"","b_asc_same","b_City_Midwest_same","b_City_South_same","b_City_Northeast_same","b_Age_GenZ_same","b_Age_Millenials_same","b_Age_Older_same","b_Inc_Mid_same","b_Inc_High_same","b_Hel_same","b_Vdc_same","b_Edc_MoreBachelor_same","b_Gen_NonMale_same","b_Chl_Yes_same","b_Ngh_NonUrban_same","b_asc_more","b_City_Midwest_more","b_City_South_more","b_City_Northeast_more","b_Age_GenZ_more","b_Age_Millenials_more","b_Age_Older_more","b_Inc_Mid_more","b_Inc_High_more","b_Hel_more","b_Vdc_more","b_Edc_MoreBachelor_more","b_Gen_NonMale_more","b_Chl_Yes_more","b_Ngh_NonUrban_more","d_A01_1_FL4","d_A01_2_FL5","d_A01_3_FL3","d_A01_4_FL2","d_A01_6_FL3","d_A02_1_FL1","d_A02_3_FL2","d_A03_1_FL5","d_A03_2_FL5","d_A03_3_FL3","d_A03_4_FL2","d_A03_5_FL5","d_A04_1_FL2","d_A04_2_FL5","d_A04_4_FL4","d_A04_5_FL4","d_A05_1_FL5","d_A05_3_FL4","d_A05_4_FL1","d_A05_5_FL4","sigma_A01_1_FL4","sigma_A01_2_FL5","sigma_A01_3_FL3","sigma_A01_4_FL2","sigma_A01_6_FL3","sigma_A02_1_FL1","sigma_A02_3_FL2","sigma_A03_1_FL5","sigma_A03_2_FL5","sigma_A03_3_FL3","sigma_A03_4_FL2","sigma_A03_5_FL5","sigma_A04_1_FL2","sigma_A04_2_FL5","sigma_A04_4_FL4","sigma_A04_5_FL4","sigma_A05_1_FL5","sigma_A05_3_FL4","sigma_A05_4_FL1","sigma_A05_5_FL4","lambda1_same","lambda1_more","lambda2_same","lambda2_more","lambda3_same","lambda3_more","lambda4_same","lambda4_more","lambda5_same","lambda5_more"
"b_Vdc_same",-0.000187315162968278,-0.000151110821901782,6.25731679218343e-05,-3.65630985642309e-05,0.000275614339659197,-6.30453479937592e-05,0.000208833238142986,-0.000326071075728815,-0.000610197315973582,-0.000249242424249789,0.00227062932248233,-0.000325108045768675,-0.00014744619465795,-0.00026946578398823,-5.3439267850949e-05,-8.97798731209543e-05,-8.44261974924339e-05,3.39344256786459e-05,-2.1615950355431e-05,0.000162617243564325,-1.71984926048265e-05,8.24401709889844e-05,-0.000154935059318715,-0.00030698803095208,-0.000133448346312123,0.00123707565843395,-0.000203607528723479,-8.36962794712559e-05,-0.000173848247255699,-2.98230118899792e-05,-2.85093717848712e-06,3.31960847141625e-06,1.80501435500198e-06,-1.52509777788127e-06,-1.93032429595266e-06,1.3361844870361e-06,-9.1619814812608e-07,-4.66663103685968e-06,-5.91518440536763e-06,-6.703605163173e-06,-2.56409060882295e-06,-4.77262175871986e-06,2.89105944326676e-06,7.77218534168561e-06,1.65813852651635e-06,3.18817558847552e-06,1.72387537958843e-06,4.20278269415505e-06,6.06930662355407e-07,-2.46355104274739e-06,1.30652791235987e-06,-1.35327162712977e-06,-1.83072161350235e-06,8.71860220102779e-07,7.06160932112458e-07,-5.71223961523187e-07,9.02331688785491e-07,1.91561844936902e-06,2.1025350095246e-06,2.71969178750763e-06,9.69812201693754e-07,1.95899261192944e-06,-1.61243092858792e-06,-3.15990482119864e-06,-1.01579349314804e-06,-1.27713311905006e-06,-6.47146829844998e-07,-1.73518147368243e-06,3.56697462273056e-07,1.3879522736492e-06,-0.000250652067738398,-0.000140758132429884,-6.40870029638288e-05,-5.03489958218234e-05,-0.00028759770908794,-0.000181898385019071,-0.000258747842038272,-0.00015922141307815,-9.09591560003443e-05,-2.47402780216018e-05
"b_Edc_MoreBachelor_same",-0.0107357085085576,-0.000622187345115308,-0.000824021232901054,-0.000808518659152437,0.00758873363929049,-0.000202125795109324,0.000621213170262615,-0.00473100687688136,-0.00754668162968712,3.26095936026008e-05,-0.000325108045768675,0.0201875922675387,0.000260077780486212,0.000258519418382863,0.000168883076098108,-0.00633150711329082,-0.000280263960776788,-0.00035836557248401,-0.000355525469898655,0.00420602331958106,-9.92704249835112e-05,0.000512526810465922,-0.0029214701566934,-0.00441039406635286,1.82662030800258e-05,-0.000203405027658263,0.011652446566588,4.70297519968274e-05,0.000201836595113251,9.40215224834885e-05,-3.15381307030339e-06,-2.52451658706043e-05,8.13828132795402e-07,-5.8172613012319e-06,2.41778110672718e-06,3.74793683680606e-06,6.94963037836653e-06,1.56319417355384e-05,9.37667204127101e-06,-8.16614207946369e-06,1.29705952592436e-06,-3.75455403991517e-06,-1.73497427609038e-06,-2.3069658004464e-05,4.50927721076395e-06,-2.6949583138972e-07,7.29086765253297e-06,9.00069215977891e-07,-5.40202853037457e-06,-3.17278927927771e-06,1.19980345532389e-06,1.12562324352354e-05,-1.73259461753408e-06,2.6849428263389e-06,-2.71761505580002e-06,-6.26866403440775e-06,-6.69180446081747e-06,-6.3442552167991e-06,-3.46886688477518e-06,3.09771348803129e-06,-6.78939318645355e-07,1.04118736908294e-06,5.37638436836616e-07,9.40415596026184e-06,-3.3113566049748e-06,-7.05975095254197e-08,-4.41665005088077e-06,-5.66220510697197e-07,5.20380997093556e-06,1.42986251782257e-06,-0.00082703716068693,-0.000455824824482153,0.000433037414786977,0.000247329698565629,-0.000502101578047563,-0.000213208023272123,-5.08496872871466e-05,6.79265283483958e-05,-0.000272867300929959,-0.000199435792829669
"b_Gen_NonMale_same",-0.00515341864300834,0.000247040228908365,-2.11063342916307e-05,0.000169593667129222,-0.00190384610221179,-0.00027170753819306,8.97282955739278e-05,0.00091414314575778,0.000733417363824351,-0.000647367655236904,-0.00014744619465795,0.000260077780486212,0.0115892922610128,0.00116008320473537,-0.000603755494135715,-0.00264440945002816,0.000147488301619554,1.79769536954883e-05,0.000128317845873021,-0.00107452123803865,-0.000166935887397631,3.47962597511024e-05,0.000493236818927383,0.000402445717590458,-0.000339381174985504,-9.66150002988264e-05,0.000135353224778317,0.00640363629256164,0.000638128048820125,-0.000335926024202918,4.44323591426986e-06,4.97350077259936e-06,-2.5742222730326e-07,6.93413411705565e-07,-1.101154038486e-05,-1.51063037527475e-06,6.86456273636043e-06,3.23015337411991e-07,7.64967313195336e-06,-1.05153099783728e-05,7.3268334777852e-06,6.26732242135242e-06,-9.60710142742792e-06,4.11559716420875e-06,-2.08828359354197e-05,7.56875911933937e-06,5.06575754293323e-06,1.15107394254334e-05,3.86101970092147e-06,4.70059132165925e-06,-1.97864110548134e-06,-1.25859595765351e-06,-2.81057381032318e-07,-6.24229539252451e-07,6.8469425161396e-06,2.37954457001567e-06,-6.30762402495238e-06,6.09871564258746e-07,-1.9955616465172e-06,4.49993018399666e-06,-2.8103191016489e-06,-1.65601802589326e-06,5.30103168357158e-06,-8.52809333108695e-07,1.34804350166569e-05,-3.07564656709147e-06,-1.3381427093408e-06,-4.80703326605095e-06,-4.40656394177462e-06,-2.55230303299795e-06,0.000710332449958948,0.000378664780866133,0.00143742012498524,0.000798400941241596,-0.000357448673011298,-0.000191780876110813,0.000233437195950709,0.000162812715664246,0.000148615462044376,6.27887474177948e-05
"b_Chl_Yes_same",-0.00667999732368116,0.000269663863992186,-0.000131129404447409,-0.000546520056222315,0.00153800619333644,0.00157567681552667,0.00495272824753007,-0.00142650335879599,-0.00172727062146285,1.48215239090374e-05,-0.00026946578398823,0.000258519418382863,0.00116008320473537,0.012403748714206,0.000471031674737712,-0.00382175872273853,8.51409266973583e-05,-0.000104566434389239,-0.000333735752943684,0.00096206078372899,0.000939624489938793,0.00275354219409051,-0.000736855119554162,-0.00096472602693247,1.42514198929539e-05,-0.000169311379577317,0.00010954909700094,0.000704644277764472,0.00685681571406014,0.000277371537549817,-1.01974761776035e-05,-5.48974120048156e-07,5.38948511030774e-06,-3.08133409382865e-06,5.73566301726061e-06,6.04720371083358e-06,-2.78473546353988e-06,-1.26274769434327e-05,-1.82786091219444e-05,3.97864848243272e-06,-6.01038503109473e-06,-1.11794529441024e-05,1.04281761100607e-05,1.12347696841468e-05,1.54572840806299e-05,-8.31854384067373e-06,-2.07026267160544e-06,5.03894631362292e-06,-2.62609770289922e-06,1.75598615905637e-06,4.94600834626759e-06,-4.3116923714189e-07,-3.09640468564002e-06,1.9351039240725e-06,-3.24318336194425e-06,-4.02059571463634e-06,2.97842577422038e-06,4.33905548210754e-06,5.78455397246097e-06,-1.50727585628658e-06,2.35100031923366e-06,3.79244766716879e-06,-5.72853599759488e-06,-5.40170358200283e-06,-9.25466943181823e-06,3.70610231556762e-06,2.51479489297537e-07,-1.7816313276581e-06,6.98689243121308e-06,-4.29712303930508e-07,-0.000183992656413405,-0.000126603404405158,-0.000847072482875074,-0.000511767938932308,8.97949595123956e-05,1.4524780265705e-05,-0.000562989148258346,-0.000417668535069825,-0.000518261963507298,-0.00018572914588671
"b_Ngh_NonUrban_same",-0.00799590988436379,-0.000638342624192301,-0.000217225286679724,0.00107871042641202,-0.000646539079729576,0.000630755507608972,-0.00163648193122939,-3.90053903390069e-06,-0.000422149203687536,0.000233402321742288,-5.3439267850949e-05,0.000168883076098108,-0.000603755494135715,0.000471031674737712,0.012609311455789,-0.00433782395051074,-0.000321458103050816,-9.92818797796134e-05,0.000534587961243018,-0.000433519032580538,0.000302387026345254,-0.000885240792886983,-0.000131256673577682,-0.000228668140410912,0.000150439696820987,-2.62782423143959e-05,0.000135046000520073,-0.000424485548029337,0.000341949105958338,0.00679731239911358,1.10475714541587e-05,-1.94805739789975e-05,-5.7419179791478e-07,3.32638794141551e-06,-6.30060150541084e-06,-2.98262139392124e-07,-7.58710457859738e-06,-1.7001394906094e-05,5.46626159447976e-06,1.43967746011317e-05,-4.58276884728269e-06,2.76221275421956e-05,4.3611647499619e-06,-2.69330781028419e-05,-1.04214143791818e-05,-1.0965006092691e-05,4.82415837555709e-06,-1.20846488124957e-05,4.0761299654047e-06,1.41407759278229e-05,-5.12820540443514e-06,7.75200027982272e-06,-1.02279711988967e-07,-3.0484013171766e-06,3.69676624842288e-06,1.38740188177833e-07,3.61600009291497e-06,5.53626567103354e-06,-2.58775764106626e-06,-6.70023300206705e-06,1.02423625771037e-06,-1.14788112058788e-05,-4.05559870800254e-06,1.03766073836306e-05,6.38732369576552e-06,4.32739195405695e-06,-4.09757404950345e-06,4.90724251643023e-06,-5.45773268968343e-06,-7.98612959822976e-06,0.000954565129205847,0.000532975640072929,-0.000775505795746056,-0.000429745214502444,0.000474753917376847,0.000301371396476784,0.00133464517186359,0.000807161869106133,-0.00081344995564815,-0.000494502185581059
"b_asc_more",0.0294996691603544,-0.00389093499910663,-0.0032955478487588,-0.00354159615930483,-0.0098616384011655,-0.00561789474124714,-0.00503991679604814,-0.00936042688363832,-0.00894648642047686,-0.002648058792693,-8.97798731209543e-05,-0.00633150711329082,-0.00264440945002816,-0.00382175872273853,-0.00433782395051074,0.0646971849123139,-0.00965582630759739,-0.00865378068764193,-0.00931994648833584,-0.0234341015895423,-0.0153237453991168,-0.0159545473105865,-0.0174752471841779,-0.0173670453496425,-0.005256932249224,-0.000637959094845208,-0.0131692050339274,-0.00702530547561528,-0.0104705749358174,-0.00977895016958176,1.48776754806638e-05,0.000114704236132267,-6.30516868360539e-05,3.32967136169264e-05,-2.04265293748934e-05,2.90920425393284e-06,1.67589393770555e-05,-6.05093249635416e-05,-9.8194233554801e-05,3.74986241524007e-05,8.94914911270424e-06,-4.72295021918794e-05,-1.47577346477604e-05,9.60956864873378e-05,-1.95484831213235e-06,-8.47295148218347e-06,1.17048870917403e-05,-2.99972589181568e-05,-1.54573356032944e-05,2.2305380642445e-05,-6.84880802325942e-06,-5.11621648848975e-05,3.90165506874442e-05,-1.45883300197737e-05,9.73325116700296e-06,-6.66436236730233e-06,-7.45388637989535e-06,2.48082204234104e-05,3.44803073700175e-05,-1.87458137163439e-05,-1.70696707059791e-06,1.97804305370286e-05,1.22400921114199e-05,-3.90046351524474e-05,9.27116434426541e-07,3.3084140741526e-06,-2.97645329724191e-06,1.24048901679214e-05,1.65708518727168e-05,-1.24583600612129e-05,0.000522862630379481,0.000957946321112403,0.000252604414985308,0.000163117850319102,5.57568214478568e-05,0.00111217645319502,0.000662956153076525,0.00161852035376011,0.000612537277532836,0.000470011553824458
"b_City_Midwest_more",-0.00399647551554094,0.0123357779614735,0.00349629076503786,0.0034559999575379,-0.000279748463982688,-6.24114799951019e-06,0.000149661481982429,0.000652213623678305,0.000798238974871771,0.000157273204920254,-8.44261974924339e-05,-0.000280263960776788,0.000147488301619554,8.51409266973583e-05,-0.000321458103050816,-0.00965582630759739,0.0326309444647439,0.00881832322683826,0.00869555424906104,-0.000937093843396403,-2.41069742756305e-05,0.000280634882309182,0.00105863817166138,0.0015884865902239,0.000276750953418709,-0.00026596022408536,-0.000445577064300318,0.000462869245418469,0.00037844726755165,-0.000784352325842018,-3.0892483225006e-06,8.49203991368945e-06,1.15521581432985e-06,8.21770725976618e-06,-1.52599623701533e-05,4.61047477461807e-06,-5.3037923579884e-06,-1.51858259759127e-05,-1.3057728339642e-05,1.42851888287233e-05,-1.48651221783578e-05,-1.77678040211038e-05,-7.02849063972422e-06,2.3848301159048e-06,-9.47596097811757e-07,-3.4167111712008e-06,2.55809794061864e-05,4.19248299483885e-06,-2.90020348369273e-06,-1.60660022188538e-06,1.61682239926729e-06,-4.93420457361882e-06,-1.75712735543924e-06,-5.14846870219723e-06,9.16856073918394e-06,-2.7770622641264e-06,2.76271109219649e-06,5.1308262769967e-06,3.88029000230162e-06,-6.87944826407171e-06,5.03806894812577e-06,6.12231385055338e-06,3.17135247706771e-06,-1.83550503995871e-06,1.04764598010883e-06,1.5880079239897e-06,-1.42637337531033e-05,-1.55153551590532e-06,6.77815610042495e-06,1.20931700241398e-06,0.000138290203024453,0.00023353422219439,-0.000134938677386497,-0.000496786465619269,0.000115378642975276,0.000362198603040268,-6.3159467463576e-05,-0.000225114913400974,-2.27325133857268e-05,0.000208658083073403
"b_City_South_more",-0.00334979563518229,0.00349931600074607,0.00987027370927336,0.00352521938615466,6.26396134936822e-05,0.000195729289323741,4.81564218766439e-05,0.000558462652804599,0.000199515322549647,-7.57428937018873e-05,3.39344256786459e-05,-0.00035836557248401,1.79769536954883e-05,-0.000104566434389239,-9.92818797796134e-05,-0.00865378068764193,0.00881832322683826,0.0257631646858165,0.00888123419863013,0.000384339502795144,0.000549734915077805,4.52449461518053e-05,0.00102381270795801,5.03055045683255e-05,-0.000221354488123347,-5.48112009925309e-05,-0.000784607024941383,7.44989063505022e-05,0.000202080692016693,-0.000345125877614265,-2.48401825835599e-06,7.29142548482692e-06,1.64113349269171e-05,-1.34365396738093e-06,-6.73670936459211e-07,-3.21182440841507e-06,-5.49683729339335e-07,9.24569100127974e-06,-1.93755821874971e-06,-8.44455814820603e-06,-2.16695007674488e-06,-2.00176601897077e-05,-8.85289012740918e-06,-5.74568496956107e-06,4.27359213065587e-06,-2.77995059150936e-06,2.05677867825591e-05,1.48760487531482e-05,1.16376470476209e-05,-5.37304266966123e-06,1.85370364873031e-06,-3.75105645169313e-06,-1.02653818712657e-05,1.05220937366559e-06,1.32284988310453e-06,8.5460364299796e-06,1.18754417011848e-06,-3.75094546101071e-06,4.70778454403415e-07,4.2356212408954e-06,9.65119054957846e-07,7.40607988878067e-06,5.56275060984999e-06,2.17789266742265e-06,-1.35533255822737e-06,1.75537254891971e-06,-1.0957451972811e-05,-5.57656571853873e-06,-1.01033332156753e-05,3.9962441638695e-06,0.000165465472328965,0.000408178422423847,1.33009289324692e-05,-3.21186520687709e-05,-5.61374721348006e-05,-0.000223655398027574,-0.000272647088742745,-0.000669717664400921,0.000101121622163505,0.000382040232065859
"b_City_Northeast_more",-0.00365796392097585,0.00345498123971151,0.00351973768490844,0.0102109782641377,-0.000133147939188614,9.19177870040956e-05,-0.000539052268480665,0.000460314986788085,0.000623341305303492,-0.000129971806595072,-2.1615950355431e-05,-0.000355525469898655,0.000128317845873021,-0.000333735752943684,0.000534587961243018,-0.00931994648833584,0.00869555424906104,0.00888123419863013,0.0277696020165705,-0.000282254992932414,0.000301828696901463,-0.00178220847702007,0.000854037003107936,0.00144029984097037,-0.000357072630097773,-0.000140710846751813,-0.000934943342233037,0.000375278806513958,-0.000556284201290415,0.00169162056803064,1.84205019995599e-06,3.8640930635604e-05,-6.11104474260137e-06,-1.39442434318018e-05,-4.97455535357761e-06,-3.22237302742412e-06,4.42742435518749e-06,-6.87497256253847e-06,-3.79038641326753e-06,4.77874401074055e-06,1.86024319823221e-06,-2.70298199486061e-06,-8.29010567987272e-07,2.56328573466926e-05,-1.44161846702017e-05,3.98091519599682e-06,3.54500844618409e-06,1.11543895353902e-05,1.57330417161084e-06,-4.86454642039721e-06,4.67829765555757e-07,-1.83392180796436e-05,5.00082230353643e-06,8.31015392939253e-06,4.08196425504896e-06,1.08626255676215e-06,-1.76514799811393e-06,2.45674252433339e-06,1.14835413520221e-06,-1.74269660125871e-06,-2.18141672187502e-07,8.68625942659841e-07,1.5555995967127e-06,-1.11898049141623e-05,1.17340690529585e-05,-5.36543109927453e-07,-2.09987382831594e-06,-3.52942409972275e-06,-5.05220773374825e-06,4.50940825504372e-06,-6.62931144536679e-05,-0.00027827764681101,8.92126702867776e-05,0.000590299260066261,0.000227614421694646,0.000317246747366457,-0.000172986424914309,-0.00053128809266986,0.000235802225510901,0.000663128000979573
"b_Age_GenZ_more",-0.00953578936882016,-0.000265597664753627,4.51904787302673e-05,-0.000143181621075785,0.0330605681503079,0.00445303017964611,0.00459631010259362,0.000869898733227771,0.00187587298242005,0.000393504628853087,0.000162617243564325,0.00420602331958106,-0.00107452123803865,0.00096206078372899,-0.000433519032580538,-0.0234341015895423,-0.000937093843396403,0.000384339502795144,-0.000282254992932414,0.0603660412471738,0.0134220246180501,0.0144522567826146,0.00137449754650929,0.00398997546127614,0.000853357822271722,0.000535057653903583,0.00943435684655046,-0.0030448119072902,0.00267850380785584,-0.00161822746137644,-2.5879165343257e-05,0.000109310104890581,-8.89832128237339e-07,-9.13137155090769e-06,-3.13645350407005e-06,-8.13529883502628e-06,1.73478923497622e-05,-0.000135459538235875,-0.000156321290422715,-5.0539429969633e-06,-1.7407942694089e-05,-6.50921899957748e-05,1.69227868165368e-05,0.000106076648286394,-1.089110338078e-05,-4.28036642958823e-07,5.67753415805026e-05,4.96768997145899e-06,3.55944407579762e-05,-2.13963480899262e-05,8.44892508706818e-06,-5.10211380492576e-05,6.20519828930433e-07,5.41249389832117e-06,2.08693802223311e-06,2.41907844080927e-05,-1.33390638881812e-05,5.17262248156122e-05,5.27685952371437e-05,2.27521851993541e-06,6.65638171024923e-06,2.49585831240032e-05,-9.20209798115855e-06,-4.53129097090558e-05,1.04594274835422e-06,-2.47938797829655e-06,-2.89346827955717e-05,-4.86481054322242e-06,-3.07540178381797e-05,7.20144130266633e-06,-0.000230023276983912,-0.000760145696025552,8.84777164388573e-05,0.000402864691657273,8.59991856832918e-05,-8.87052000426319e-06,-0.000596988672531963,-0.000968182086275788,-0.00028495764045011,-0.000459622252059336
"b_Age_Millenials_more",-0.00561223204911756,-2.17759579402709e-08,0.000206166409630915,0.000108963619997718,0.0045078825340511,0.00758158118971178,0.00414886564543717,0.000339687383571825,0.00121296786452086,0.000131659812568196,-1.71984926048265e-05,-9.92704249835112e-05,-0.000166935887397631,0.000939624489938793,0.000302387026345254,-0.0153237453991168,-2.41069742756305e-05,0.000549734915077805,0.000301828696901463,0.0134220246180501,0.0206901826107642,0.0126686454833101,0.000557433311522374,0.00299339252829207,0.000192066031955859,-8.17372404165145e-06,-9.0603346142272e-05,-0.000627697453001151,0.00211325636503958,0.000275722954185858,-4.42534763843803e-06,3.18413772072442e-05,-8.39939117092374e-06,3.30628578111808e-07,-8.78520901107596e-06,1.27732265973572e-05,9.93215078600118e-06,-7.97428476725698e-05,-7.20531833704469e-05,9.81142137445941e-06,-7.14740510123985e-06,-2.12123647036646e-05,1.05499622645308e-05,5.26114845902319e-05,-7.65413231378606e-06,8.13196255161997e-06,3.3320636880997e-05,2.02992135244472e-05,1.08332388845338e-05,-1.98755992482398e-05,1.58679047637096e-06,-1.73344916139722e-05,6.8553459465143e-06,1.78023520893771e-06,6.88121158698954e-06,-3.02022960853773e-06,-4.14188749766142e-06,2.87218761512859e-05,2.296293693781e-05,-3.85973601219738e-06,3.60888430638332e-06,6.43418610637537e-06,-3.84795504083696e-06,-2.4609985866857e-05,4.17870713819449e-06,-3.65159046071861e-06,-1.99617027285457e-05,-8.85030147484924e-06,-4.72287441036043e-07,1.03093924215208e-05,1.9705961461199e-05,0.000142108099439119,1.13042176232842e-05,0.000126714672716443,7.19478470155089e-05,0.000191600785963325,-0.000377287766506067,-0.000892263228835207,-0.000165349990898688,-9.67243243125613e-05
"b_Age_Older_more",-0.00526400361736845,0.000141103252968912,3.31073516484485e-05,-0.000523479426751593,0.00460543481571411,0.0041369274612119,0.0130881772765598,0.000325818927810028,3.82555942243435e-05,-0.000184462426090739,8.24401709889844e-05,0.000512526810465922,3.47962597511024e-05,0.00275354219409051,-0.000885240792886983,-0.0159545473105865,0.000280634882309182,4.52449461518053e-05,-0.00178220847702007,0.0144522567826146,0.0126686454833101,0.0492873652330223,0.000373013808798025,-0.000388528329977245,-0.00060936450630499,0.000375981606963481,0.000993089824397282,-0.000234424225766681,0.00778717968387408,-0.00286877022716906,-5.27175385899062e-06,-8.5521763421443e-05,3.64441044872473e-06,3.65316940791298e-06,-1.02095170937192e-05,-5.84440894841573e-06,-1.31750303738044e-05,8.24184273469763e-05,0.000125170723460696,-1.26478354790761e-05,-1.54714695617639e-05,7.65647376845164e-05,-9.41683355126485e-06,-7.97114813315247e-05,1.14090592056656e-05,-8.89169851282724e-06,-1.27020772025257e-05,-3.13407309738814e-05,-3.109813850991e-06,1.00135469220114e-05,1.76311567904021e-06,4.06721558881209e-05,-1.79232812887418e-06,-4.59878128124336e-06,7.40818534487307e-06,5.66747858019916e-06,5.35344951169509e-06,-3.0978534732845e-05,-4.18417105513258e-05,6.0109082679004e-06,4.30806720207511e-06,-2.87896976139964e-05,2.35712519723196e-06,3.46873198340977e-05,-8.48746405986422e-06,3.12175091779632e-06,7.23928180837651e-06,1.25921689734743e-05,2.34237572924091e-06,-6.33878297085134e-06,0.000133173309469324,0.000563885996938747,-0.000325658924380132,-0.000980440820346044,-4.04996797407945e-05,-0.000374498327121311,0.000283841081075882,0.0010883256109986,0.000444477269154315,0.00162530911176912
"b_Inc_Mid_more",-0.0091849407655914,0.000590561649193983,0.000579361529435718,0.000406881356254121,0.00117772872700884,0.000392249404293567,0.000255739949692118,0.0160047092853221,0.0117866304016589,2.04303950715308e-05,-0.000154935059318715,-0.0029214701566934,0.000493236818927383,-0.000736855119554162,-0.000131256673577682,-0.0174752471841779,0.00105863817166138,0.00102381270795801,0.000854037003107936,0.00137449754650929,0.000557433311522374,0.000373013808798025,0.0327891456765994,0.0234545077183894,0.000236273091257873,-0.000544949981615558,-0.00611105213452726,0.00129301186615902,-0.00239890736163208,0.00023527926641226,-8.33279092691915e-06,-0.000101237548272921,1.64234729624319e-06,1.3009696137841e-05,-1.04980954197886e-05,-1.193220794515e-05,1.99409989799575e-06,0.000104734864751756,0.000105654341675619,7.27774710892488e-06,1.94469272024635e-06,8.00842632643742e-05,-8.80152545420317e-06,-8.36241454456874e-05,1.03130452328127e-06,3.8317819684835e-06,-4.52568972136009e-05,9.06551726263289e-06,-3.85344444358171e-06,-5.15527704473053e-06,2.91076680886644e-06,4.78078234989212e-05,-1.96927955315512e-06,-6.29551167649911e-06,6.13403841086638e-06,3.77546402881011e-06,-3.68134923862756e-07,-3.96341910873778e-05,-3.53895674711099e-05,-3.67625953385859e-06,-4.01932498492428e-07,-3.02876943610038e-05,5.85082715786994e-06,3.6171637167338e-05,-2.22714709890271e-06,-2.25763166024547e-06,2.36898401232919e-05,-4.52463244969797e-06,-6.57904320755583e-06,1.64139329658695e-06,-9.63908164282296e-05,-0.000658548868352681,-9.21721968067842e-05,-0.000488455429581907,-0.000125425924629063,0.000117168072589203,-0.000288915673485045,-0.000508159362117131,0.000429619142933195,0.000489428391719966
"b_Inc_High_more",-0.00878400460005758,0.000731878070401575,0.000196977990311486,0.000558736742738536,0.00213541974912209,0.00124261541739675,-9.20521445206472e-05,0.0117530748301999,0.0152067778332442,0.000134682166052828,-0.00030698803095208,-0.00441039406635286,0.000402445717590458,-0.00096472602693247,-0.000228668140410912,-0.0173670453496425,0.0015884865902239,5.03055045683255e-05,0.00144029984097037,0.00398997546127614,0.00299339252829207,-0.000388528329977245,0.0234545077183894,0.0347952254744884,0.000278129732251816,-0.00078850968573677,-0.00997071780610088,0.00143457037797863,-0.0030056967747352,8.22933265687793e-06,-4.69380249827241e-07,-0.000144005802427379,2.08370678080698e-05,2.39965860791149e-06,1.01186673248261e-05,-8.6101304563672e-06,-3.27986560421012e-06,0.00017439489367575,0.000176599285111348,-6.21224328322656e-07,1.24830936205212e-05,0.000123321088442249,-3.26460665508655e-06,-0.000134752581104565,5.30193144506755e-07,9.69132297891105e-06,-6.6782001366546e-05,1.65212423014261e-05,-8.80450465565444e-06,-9.87617946676372e-06,4.80246994306697e-07,6.90383492843309e-05,-1.27622909569444e-05,8.76600246956472e-07,-5.31844566370341e-06,2.5381035012774e-07,7.35754781479116e-06,-6.53514772220029e-05,-5.86431197025643e-05,9.74939544575822e-07,-3.47390427187258e-06,-4.59616200972441e-05,4.43797525249637e-06,5.91055696075345e-05,1.68303868787652e-07,-3.72652175897319e-06,3.61523350952045e-05,-6.67965925971502e-06,3.73685700070285e-07,5.7901016515106e-06,-0.000279939043319172,-0.0010846497319288,-3.49260195884406e-05,-0.000142516679357802,-0.00026629306868991,-0.000167474398229585,-0.000370508365840237,-0.000880450235450572,0.000630048330298524,0.000970829944682264
"b_Hel_more",-0.00267085978548797,0.000146307548538567,-8.50095331182536e-05,-0.000149673602678424,0.000455715145651987,0.000134398534550689,-0.000212392042821413,8.98648230174865e-05,0.000175611281331674,0.00192283291287789,-0.000133448346312123,1.82662030800258e-05,-0.000339381174985504,1.42514198929539e-05,0.000150439696820987,-0.005256932249224,0.000276750953418709,-0.000221354488123347,-0.000357072630097773,0.000853357822271722,0.000192066031955859,-0.00060936450630499,0.000236273091257873,0.000278129732251816,0.00436299024111395,-0.000334464926913183,0.000217807535361945,-0.00101258596971031,-5.3950173958579e-05,0.000435801342834706,-1.05480707941506e-06,1.96078909060661e-05,1.13634436905608e-05,2.82719901778745e-06,2.44938050871674e-06,4.51187457890773e-06,-3.15580316920516e-06,-2.1966119484142e-05,-1.05280602452397e-05,-4.91245826067396e-06,-5.53937253982231e-07,-2.24415207135261e-05,4.48379241612364e-06,1.90464581668201e-05,-2.20105031792138e-06,6.80115667873213e-06,4.78427297308041e-07,1.9477135720561e-05,4.51208703680666e-06,-1.32703530290279e-05,7.96521391380283e-07,-9.57906828391029e-06,-8.10324414872237e-06,-1.58137667106703e-06,-1.95767143210308e-06,1.86141161111283e-07,2.47388768605041e-06,8.09817271476861e-06,3.33348519444116e-06,2.03341596922648e-06,1.61488679624758e-07,8.29083283929388e-06,-2.7103788214819e-06,-8.49936519085289e-06,2.0294910839382e-06,-2.50247355366623e-06,-7.09414173471726e-07,-7.869947345243e-06,2.68642060737642e-07,7.7243434581512e-06,-0.000185875697546951,-0.000430989517463153,-7.68307652969188e-05,-0.000307216848682808,-0.000110142663554659,-0.000245485180264558,-0.000353805193966958,-0.000967947356846853,-0.000151864103243296,-0.000451039552739809
