"","b_asc_same","b_City_Midwest_same","b_City_South_same","b_City_Northeast_same","b_Age_GenZ_same","b_Age_Millenials_same","b_Age_Older_same","b_Inc_Mid_same","b_Inc_High_same","b_Hel_same","b_Vdc_same","b_Edc_MoreBachelor_same","b_Gen_NonMale_same","b_Chl_Yes_same","b_Ngh_NonUrban_same","b_asc_grtr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_GenZ_grtr","b_Age_Millenials_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Hel_grtr","b_Vdc_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonMale_grtr","b_Chl_Yes_grtr","b_Ngh_NonUrban_grtr"
"b_Edc_MoreBachelor_same",-0.0107885293493433,-0.000934791200043188,-0.0004821516832016,-0.00051981877976005,0.0076692661090052,-0.00021955905105261,0.000785400508673995,-0.00541713798243939,-0.00870555867187493,-0.000105935090711966,-0.00035497203402917,0.0218687514467486,-0.000144351435199157,-0.000277765812727972,0.000374957006580358,-0.00580130742432472,-0.00089186691760136,1.80959904690065e-05,0.00056219900999903,0.00438846821712564,9.6156324799695e-05,0.000629547686674448,-0.00445899544831236,-0.00549239568929067,-1.89755206302159e-05,-0.000313851932796028,0.012230112568348,-0.000209793148978209,0.000277019630062454,-0.000132246242467922
"b_Gen_NonMale_same",-0.00665629451851037,0.000336206375430235,0.000406862624701524,0.000766390473418133,-0.00140015344870722,-0.000246696078891015,2.59553442618402e-05,0.00126415962301228,0.00138452205281506,-0.000477503612979743,0.000117318132738327,-0.000144351435199145,0.0119249897033521,0.0018690752575017,-0.0007928271063214,-0.00355044332711175,-0.000411892733620181,3.8792139612309e-05,0.000378039273380634,-0.000354242392168987,-0.000102199860947545,0.000317054029426219,0.000927734944614167,0.000730470886780135,-0.000239941491034693,8.8472860497878e-05,-7.35803914725423e-05,0.00615692943987274,0.00116390866323975,-0.000103009996962242
"b_Chl_Yes_same",-0.0068473242416037,-0.000140760777662963,-0.000187319664998266,-0.000438243596400661,0.00193168818529372,0.00167214944315416,0.00579267214027213,-0.00150171083720924,-0.00166216748711973,-0.000294790268994817,-0.000347848217237162,-0.000277765812727998,0.00186907525750169,0.0134438840575282,0.000806250052378244,-0.00377843744162808,0.000366576410517586,-0.00022232025538952,-0.000152434591883251,0.000879634287935318,0.000592751748107992,0.00260273109299649,-0.000800377213398288,-0.000838332258265969,-5.54220824561371e-05,-0.000265945534029557,1.97179935436999e-05,0.0012995868128094,0.00687089796034626,0.000442072711354169
"b_Ngh_NonUrban_same",-0.00848244482870983,-0.00106087247500108,-0.000882847871607077,0.000944712493786608,-0.00127122771325063,0.000998508752600166,-0.00183467417973431,-0.000560357218767108,-0.000633308984859706,0.000702011294805651,0.000160773544331083,0.000374957006580336,-0.000792827106321399,0.000806250052378237,0.0127925745704055,-0.0038636397580756,-0.00121943205027144,-0.000527855140147961,0.000347307221939467,-0.00154847601080126,0.000645223882763946,-0.00115496896752893,-0.000578208519250219,-0.000384032127304497,0.000242892822553793,0.000101669761125086,3.99536522766804e-05,-0.000159251273812044,0.000441060117591926,0.00654419476714916
"b_asc_grtr",0.0280629240022761,-0.00380582791116276,-0.00345973908341509,-0.00387155883306776,-0.00582463118904084,-0.00562951371054528,-0.00556289853257167,-0.0085867843864968,-0.00817830231136539,-0.00221285364882327,-0.000186615993025151,-0.00580130742432477,-0.00355044332711176,-0.0037784374416281,-0.00386363975807566,0.0657749463185121,-0.00910741870295002,-0.0089445955497314,-0.0107855094836789,-0.0219552055318833,-0.0164623931737937,-0.0147184559052052,-0.0164837569730629,-0.0161593548350343,-0.00504918399679603,-0.000884272093131245,-0.0137425172181683,-0.00696017194628768,-0.0100799121145912,-0.0101862487761599
"b_City_Midwest_grtr",-0.00366140319447381,0.0137586721769647,0.00389996378291993,0.00365085959418559,-0.00113713766692181,2.30284109563359e-05,0.000374052669248281,0.00161401770300646,0.00142842318772466,-1.16845427039756e-05,0.000125332989488665,-0.000891866917601351,-0.000411892733620184,0.000366576410517586,-0.00121943205027144,-0.00910741870294994,0.0343790095362075,0.0099940987175568,0.00955921732938924,-0.00198817844784317,-0.000870376965725047,0.000802486926799071,0.000956614134931263,-0.000207060043263509,0.000288605029181998,-0.000234315990414838,-0.000847663046920546,-0.000682813732819863,0.00174774553638289,-0.00155608522572124
"b_City_South_grtr",-0.00360132442788781,0.00390771482740435,0.00987886325544329,0.00367827566660556,-0.000918955808170821,-0.0002418539723716,1.73854508627386e-05,0.000814342691253396,0.000406037137498556,-7.5458098575036e-05,4.16265194846001e-05,1.80959904690047e-05,3.87921396123036e-05,-0.000222320255389518,-0.00052785514014796,-0.00894459554973136,0.00999409871755681,0.0261210458290662,0.00977341246156689,-0.000661764457038624,-0.000267080887614338,-0.000475905107182012,0.00102149744446394,-0.000934635582205888,-0.00019545094446376,0.000215241403958988,-0.000595727703076203,-0.000923066171313317,0.000624978002865713,-0.000349341082165686
"b_City_Northeast_grtr",-0.00398843589878533,0.00365106324111642,0.00365207783234449,0.00994920735092623,-0.0020468660074196,-0.000225658586465007,-0.000627495756028366,0.00010903426182613,-2.5786982397216e-05,-7.01174115145744e-05,-3.81134628350638e-05,0.000562199009999034,0.00037803927338063,-0.000152434591883246,0.000347307221939467,-0.0107855094836788,0.00955921732938923,0.00977341246156689,0.0280952901477444,-0.000663056226753065,0.000166471295598153,-0.000394700007636399,0.000817790144444231,0.00118958610284701,-0.000249977587010877,-0.000251455352732478,-0.000681653397062145,-0.000300731100039439,-0.000247255386862935,0.00247088406848912
"b_Age_GenZ_grtr",-0.00571474059498616,-0.00100926012764812,-0.000817910605080356,-0.00184012056031121,0.0330526525385503,0.00425065685823292,0.00517689113052,-0.00169014199698711,-0.000859053869478152,9.84829962632625e-05,-0.000161094559645923,0.00438846821712568,-0.00035424239216899,0.000879634287935321,-0.00154847601080125,-0.0219552055318833,-0.00198817844784315,-0.000661764457038602,-0.00066305622675304,0.0645022542228745,0.0135208006611806,0.0136464477217796,-0.000888496963948251,0.00222301744349431,0.000363185218849032,0.000872321999064412,0.0109066248970706,-0.00252408943004754,0.00249055257562298,-0.00295656366747165
"b_Age_Millenials_grtr",-0.00586364790574377,-1.41538880456644e-05,-0.00022422057416581,-0.000223723391349642,0.00428900112366319,0.0078467972988401,0.00431896309691653,0.000401340964256668,0.00133842444583719,8.36504378987009e-05,-2.52866651603259e-05,9.61563247997029e-05,-0.000102199860947543,0.000592751748108001,0.00064522388276395,-0.0164623931737938,-0.000870376965725035,-0.000267080887614325,0.000166471295598176,0.0135208006611806,0.0211912699594216,0.0119837821263097,0.000108139934545568,0.00310472655872464,0.000207531272470479,-8.86295274959046e-05,0.00126997790190848,-0.000142244005380772,0.00157218048110497,0.00146186610144507
