"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_asc_same",0.133823677554238,0.242279117378847,0.552353331158047,0.242602545758211,0.551616954949898
"b_City_Midwest_same",-0.0440776537516653,0.157517411479338,-0.279827184421749,0.157141621215948,-0.280496366338824
"b_City_South_same",-0.146692040625159,0.141171749577683,-1.03910336922217,0.141382760065361,-1.03755253156285
"b_City_Northeast_same",-0.148354874971329,0.143169290464653,-1.03621994975212,0.142866023364135,-1.03841957295336
"b_Age_GenZ_same",0.302347516742373,0.235771016492828,1.28237779706722,0.234063960772652,1.2917303276605
"b_Age_Millenials_same",-0.0207777709201633,0.12563468421956,-0.165382442350489,0.125434804415553,-0.16564597853821
"b_Age_Older_same",-0.250651168178021,0.163819566066621,-1.53004414671743,0.16500152533606,-1.51908394584546
"b_Inc_Mid_same",0.406934014869203,0.180856804702729,2.25003430497445,0.180456169016691,2.25502966779464
"b_Inc_High_same",0.232498643488075,0.17687123861995,1.31450791718405,0.174985348386662,1.32867491839561
"b_Hel_same",-0.0322250408504209,0.0616896344782637,-0.522373671411124,0.0616887098820197,-0.522381500797336
"b_Vdc_same",-0.0185663384464065,0.0492788112056529,-0.376761086401303,0.0494219462012188,-0.375669917384771
"b_Edc_MoreBachelor_same",-0.408550444558242,0.147546188513015,-2.76896644146252,0.147880869103304,-2.7626997801375
"b_Gen_NonMale_same",0.318244502923249,0.109066247596702,2.91790090826295,0.109201601194086,2.91428421784429
"b_Chl_Yes_same",-0.0981666154305763,0.114944226605706,-0.854036938865295,0.115947764348987,-0.846645176659969
"b_Ngh_NonUrban_same",0.049647015612189,0.113042835065311,0.439187637000659,0.113104264156598,0.43894910578659
"b_asc_grtr",0.730603274793811,0.257903081057646,2.83285981616679,0.256466267408625,2.84873048676514
"b_City_Midwest_grtr",-0.093991505736334,0.184403770662375,-0.509704901362472,0.185415774777141,-0.506922918771644
"b_City_South_grtr",0.0253197741397964,0.163038353779814,0.155299495810606,0.161620066294585,0.15666231749742
"b_City_Northeast_grtr",-0.231390348211747,0.167644341376045,-1.38024550254705,0.1676164972422,-1.38047478630577
"b_Age_GenZ_grtr",1.02120254829609,0.247307029109184,4.12929042888317,0.253972939942181,4.02091084400004
"b_Age_Millenials_grtr",0.277585558655951,0.146050302109917,1.90061612092415,0.145572215616242,1.90685810118961
"b_Age_Older_grtr",-0.188640134921462,0.223069632226592,-0.845655829700044,0.216211428852024,-0.872479942078218
"b_Inc_Mid_grtr",-0.366236746115968,0.187051962514941,-1.9579412115856,0.191250311204279,-1.91496026233799
"b_Inc_High_grtr",-0.879062317595067,0.188748855752535,-4.65731203556322,0.190306895063284,-4.61918270119824
"b_Hel_grtr",-0.311376434150134,0.0663327383015295,-4.69415920589177,0.0675323793881682,-4.6107724468048
"b_Vdc_grtr",0.18569995523458,0.060360206015686,3.07652951327439,0.0639118984629529,2.90556155740269
"b_Edc_MoreBachelor_grtr",-0.556659229823492,0.163464495910044,-3.40538308777354,0.165292982155713,-3.36771242531697
"b_Gen_NonMale_grtr",-0.20363166152966,0.130206578188866,-1.56391224131772,0.129273699869751,-1.57519790750035
"b_Chl_Yes_grtr",0.714558920381601,0.134985426978482,5.29360047507581,0.132367872003139,5.39828063689545
"b_Ngh_NonUrban_grtr",-0.581770660824324,0.128918467251291,-4.51270227786932,0.128626113546007,-4.52295917824056
